# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
q1_TESS            	 	 0.5060839412 	 	 0.3368240237 	 	 0.3429189453
q2_TESS            	 	 0.5010079173 	 	 0.3432042540 	 	 0.3370826370
rho                	 	 893.7654318203 	 	 3488.8724088380 	 	 705.5153927104
mflux_TESS         	 	 -0.0000013374 	 	 0.0000633008 	 	 0.0000643825
sigma_w_TESS       	 	 137.2495814397 	 	 0.2517414661 	 	 0.2608385828
GP_sigma_TESS      	 	 0.0010972818 	 	 0.0000385619 	 	 0.0000355723
GP_rho_TESS        	 	 0.4635601468 	 	 0.0116294241 	 	 0.0112960144
