time,flux,flux_e
2458955.798995535,0.9999736547470093,0.00011600011930568144
2458955.800384458,1.0002460479736328,0.00011598729906836525
2458955.8017733814,1.0000112056732178,0.00011602478480199352
2458955.8031623047,0.9999210238456726,0.00011598910350585356
2458955.804551228,1.0002559423446655,0.00011600668949540704
2458955.805940151,1.000209927558899,0.00011599044955801219
2458955.8073290745,1.0002392530441284,0.0001159989187726751
2458955.8087179977,1.0003371238708496,0.00011602221638895571
2458955.810106921,1.0001626014709473,0.0001160058964160271
2458955.8114958443,1.0002566576004028,0.00011599178105825558
2458955.8128847675,1.0003929138183594,0.00011601447477005422
2458955.814273691,1.000109314918518,0.00011600730795180425
2458955.815662614,1.0002444982528687,0.0001159935345640406
2458955.8170515373,1.0004749298095703,0.00011601352889556438
2458955.8184404606,1.0002483129501343,0.00011602079757722095
2458955.819829384,0.9999741315841675,0.0001160110768978484
2458955.821218307,1.0002124309539795,0.0001159832754638046
2458955.82260723,1.0003023147583008,0.00011599184654187411
2458955.823996153,1.0004477500915527,0.00011601835285546258
2458955.8253850765,1.0005311965942383,0.00011604079918470234
2458955.8267739997,1.000551700592041,0.0001160243118647486
2458955.8281629225,1.0006908178329468,0.00011602989980019629
2458955.829551846,1.0004678964614868,0.00011601490405155346
2458955.830940769,1.0003758668899536,0.00011600926518440247
2458955.8323296923,1.0003191232681274,0.00011599309800658375
2458955.8337186156,1.0005357265472412,0.00011601356527535245
2458955.8351075384,1.000347375869751,0.00011600131256273016
2458955.8364964616,1.0001345872879028,0.0001159832754638046
2458955.837885385,1.0005850791931152,0.00011600978905335069
2458955.839274308,1.0005362033843994,0.00011604073370108381
2458955.840663231,1.0005720853805542,0.00011598481796681881
2458955.8420521542,1.0006574392318726,0.00011601389269344509
2458955.843441077,1.0005929470062256,0.00011601718870224431
2458955.8448300003,1.0006334781646729,0.0001160274405265227
2458955.8462189236,1.000646948814392,0.00011600228026509285
2458955.8476078464,1.0008209943771362,0.00011603195162024349
2458955.8489967696,1.0004136562347412,0.00011603747407207265
2458955.8503856924,1.0008927583694458,0.00011604718747548759
2458955.8517746157,1.0004233121871948,0.00011601192818488926
2458955.853163539,1.0008502006530762,0.00011604954488575459
2458955.8545524618,1.000754714012146,0.00011600676225498319
2458955.855941385,1.0008258819580078,0.00011600709694903344
2458955.857330308,1.0008611679077148,0.00011604589235503227
2458955.858719231,1.0007224082946777,0.00011602481390582398
2458955.860108154,1.0009466409683228,0.00011603517486946657
2458955.861497077,1.0005301237106323,0.0001159985113190487
2458955.862886,1.0005486011505127,0.0001160458050435409
2458955.864274923,1.0004366636276245,0.00011602302402025089
2458955.865663846,1.0006425380706787,0.000116021852591075
2458955.8670527693,1.0009182691574097,0.00011603227903833613
2458955.868441692,1.0011210441589355,0.00011604261817410588
2458955.8698306154,1.000886082649231,0.00011604493920458481
2458955.871219538,1.0007413625717163,0.0001160199535661377
2458955.8726084614,1.000676155090332,0.00011602693848544732
2458955.873997384,1.0005731582641602,0.00011601319420151412
2458955.875386307,1.0007696151733398,0.00011603553866734728
2458955.8767752303,1.0004698038101196,0.00011601577716646716
2458955.878164153,1.0007518529891968,0.00011599895515246317
2458955.879553076,1.0007294416427612,0.00011602355516515672
2458955.880941999,1.0006266832351685,0.00011600118887145072
2458955.8823309224,1.0006428956985474,0.00011602053564274684
2458955.883719845,1.0006217956542969,0.000116023700684309
2458955.885108768,1.0006226301193237,0.00011602068843785673
2458955.886497691,1.0009053945541382,0.00011602634913288057
2458955.8878866136,1.0006588697433472,0.00011605722102103755
2458955.889275537,1.000821590423584,0.00011603427265072241
2458955.8906644597,1.0005378723144531,0.00011601975711528212
2458955.8920533825,1.0006765127182007,0.00011605753388721496
2458955.8934423057,1.0006110668182373,0.00011602838640101254
2458955.8948312285,1.0005757808685303,0.00011601372534641996
2458955.896220152,1.0005683898925781,0.0001160133324447088
2458955.8976090746,1.000713586807251,0.00011602696031332016
2458955.8989979974,1.0006011724472046,0.00011602769518503919
2458955.90038692,1.0006155967712402,0.00011602419544942677
2458955.901775843,1.0005381107330322,0.00011601078585954383
2458955.9031647663,1.000512957572937,0.00011602732411120087
2458955.904553689,1.000762939453125,0.00011602573067648336
2458955.905942612,1.0007258653640747,0.00011599236313486472
2458955.9073315347,1.0007859468460083,0.00011602274753386155
2458955.908720458,1.000794768333435,0.0001160180036094971
2458955.9101093807,1.0006701946258545,0.0001160031752078794
2458955.9114983035,1.0007574558258057,0.00011602800077525899
2458955.9128872263,1.0004432201385498,0.00011603080929489806
2458955.9142761496,1.0006089210510254,0.00011600185825955123
2458955.915665072,1.0005744695663452,0.00011602574522839859
2458955.917053995,1.0003737211227417,0.00011599032586673275
2458955.918442918,1.0006771087646484,0.00011600962170632556
2458955.919831841,1.000553011894226,0.00011603915481828153
2458955.9212207636,1.0005768537521362,0.00011598529818002135
2458955.922609687,1.0001887083053589,0.00011600632569752634
2458955.9239986097,1.0002855062484741,0.00011599996651057154
2458955.9253875325,1.0004181861877441,0.00011599452409427613
2458955.9267764552,1.0003445148468018,0.0001159986131824553
2458955.928165378,1.0003390312194824,0.00011599583376664668
2458955.929554301,1.0003560781478882,0.0001160288811661303
2458955.9309432236,1.0002561807632446,0.0001159973326139152
2458955.932332147,1.0002535581588745,0.00011601296864682809
2458955.9337210692,1.0003916025161743,0.0001160083047579974
2458955.9351099925,1.0004440546035767,0.00011601263395277783
2458955.9364989153,1.0001336336135864,0.00011598480341490358
2458955.937887838,1.0000488758087158,0.00011598982382565737
2458955.939276761,1.0002350807189941,0.00011601382720982656
2458955.9406656837,1.000009536743164,0.00011599465506151319
2458955.9420546065,1.0001041889190674,0.00011599188292166218
2458955.9434435293,1.0000337362289429,0.00011597730190260336
2458955.944832452,1.0000569820404053,0.00011600582365645096
2458955.946221375,1.000309944152832,0.00011598465061979368
2458955.9476102977,1.0001416206359863,0.0001160047177108936
2458955.9489992205,1.0007888078689575,0.00011602517042774707
2458955.950388144,1.000331163406372,0.00011599883146118373
2458955.9517770666,1.0001510381698608,0.0001159854291472584
2458955.953165989,1.0001486539840698,0.00011600890866247937
2458955.954554912,0.9998616576194763,0.00011597613047342747
2458955.955943835,1.0000360012054443,0.00011599177378229797
2458955.9573327573,0.9997576475143433,0.00011597020784392953
2458955.9587216806,1.0000536441802979,0.00011596924014156684
2458955.9601106034,1.0001256465911865,0.00011599195568123832
2458955.9614995257,0.9998558759689331,0.00011596816329983994
2458955.962888449,0.9997016787528992,0.00011595652904361486
2458955.9642773718,1.0001130104064941,0.00011598331184359267
2458955.9656662946,1.0000405311584473,0.0001159665480372496
2458955.9670552174,0.9998299479484558,0.00011597374395933002
2458955.96844414,1.000095248222351,0.0001159979437943548
2458955.969833063,1.0001245737075806,0.00011596841795835644
2458955.9712219858,1.0003010034561157,0.00011601423466345295
2458955.9726109086,1.0003048181533813,0.00011598713899729773
2458955.9739998314,1.0002058744430542,0.0001159676758106798
2458955.975388754,0.9999532699584961,0.00011595903924899176
2458955.976777677,0.9999532103538513,0.00011598427954595536
2458955.9781665998,1.000074863433838,0.00011599784920690581
2458955.9795555226,1.0000065565109253,0.00011597591947065666
2458955.9809444454,1.0002557039260864,0.0001159966632258147
2458955.982333368,1.000123381614685,0.0001159834282589145
2458955.983722291,1.0002139806747437,0.0001160039464593865
2458955.9851112133,1.0001881122589111,0.00011601295409491286
2458955.9865001366,0.9998878240585327,0.00011601151345530525
2458955.9878890594,1.0000280141830444,0.00011601178266573697
2458955.9892779817,1.000256896018982,0.00011600158177316189
2458955.9906669045,0.999815046787262,0.00011599061690503731
2458955.9920558278,1.000160574913025,0.00011599464778555557
2458955.9934447506,0.9998486638069153,0.0001159469538833946
2458955.994833673,1.0002522468566895,0.00011600973812164739
2458955.9962225957,1.0000240802764893,0.00011596566037042066
2458955.9976115185,1.000112771987915,0.00011596868716878816
2458955.9990004413,0.9998798966407776,0.0001159911771537736
2458956.000389364,0.9999101161956787,0.00011597744742175564
2458956.001778287,0.9999744892120361,0.00011596830154303461
2458956.0031672097,1.0001643896102905,0.00011598546552704647
2458956.0045561325,1.000144600868225,0.0001160028186859563
2458956.0059450553,0.9999687075614929,0.00011598800483625382
2458956.007333978,1.0001068115234375,0.00011597479169722646
2458956.008722901,0.9998816847801208,0.00011596125841606408
2458956.0101118237,1.000019907951355,0.00011596784315770492
2458956.0115007465,1.0000146627426147,0.00011598627315834165
2458956.0128896693,1.0001174211502075,0.00011598909622989595
2458956.014278592,1.0002455711364746,0.00011600462312344462
2458956.015667515,1.0000295639038086,0.000116000410343986
2458956.0170564377,1.000158667564392,0.0001160269312094897
2458956.01844536,1.0000783205032349,0.00011594584066187963
2458956.0198342833,0.9998244047164917,0.00011598800483625382
2458956.021223206,1.0000483989715576,0.00011596149852266535
2458956.0226121284,1.0002031326293945,0.00011597861885093153
2458956.024001051,1.0000516176223755,0.00011597898992476985
2458956.025389974,1.000274658203125,0.00011597025149967521
2458956.026778897,1.000285029411316,0.00011599736899370328
2458956.0281678196,1.0000792741775513,0.00011597250704653561
2458956.0295567424,1.0003150701522827,0.00011602644372032955
2458956.030945665,1.000180721282959,0.00011599012941587716
2458956.032334588,1.0003623962402344,0.00011600881407503039
2458956.033723511,1.0002657175064087,0.00011602485028561205
2458956.0351124336,1.0002381801605225,0.00011601375445025042
2458956.0365013564,1.0002771615982056,0.0001160211832029745
2458956.037890279,1.0003594160079956,0.00011603289021877572
2458956.039279202,0.9999933838844299,0.0001160094907390885
2458956.0406681243,1.0003238916397095,0.00011597302363952622
2458956.042057047,1.000040888786316,0.00011599493882386014
2458956.0434459704,1.0001600980758667,0.00011599444405874237
2458956.044834893,1.0002965927124023,0.00011602500308072194
2458956.0462238155,1.0001585483551025,0.00011599290155572817
2458956.0476127383,1.0002992153167725,0.00011602914310060441
2458956.049001661,1.0001819133758545,0.00011598300625337288
2458956.050390584,1.0001024007797241,0.00011597490083659068
2458956.0517795067,1.000577449798584,0.00011600690049817786
2458956.0531684295,1.0000722408294678,0.0001159802486654371
2458956.0545573523,1.0003478527069092,0.00011602153244893998
2458956.055946275,1.000207543373108,0.0001160040992544964
2458956.057335198,1.000352382659912,0.00011598649871302769
2458956.0587241207,1.0004245042800903,0.00011600046855164692
2458956.0601130435,1.0002989768981934,0.00011601323785725981
2458956.0615019663,1.0002416372299194,0.00011601146979955956
2458956.062890889,1.0004173517227173,0.00011601659207371995
2458956.0642798115,1.0006152391433716,0.00011602551239775494
2458956.0656687343,1.0001797676086426,0.00011598231503739953
2458956.0670576575,1.0007843971252441,0.00011600618745433167
2458956.06844658,1.0001211166381836,0.00011597575939958915
2458956.0698355027,1.0006279945373535,0.0001159995881607756
2458956.0712244255,1.0003743171691895,0.00011600027210079134
2458956.0726133487,1.0003911256790161,0.00011599960271269083
2458956.074002271,1.0005491971969604,0.00011601863661780953
2458956.075391194,1.000455617904663,0.00011602461017901078
2458956.0767801167,1.000433325767517,0.00011599798745010048
2458956.0781690395,1.0005487203598022,0.00011599114077398553
2458956.0795579622,1.0003877878189087,0.00011604231258388609
2458956.080946885,1.0003252029418945,0.00011599242861848325
2458956.082335808,1.0002976655960083,0.00011599569552345201
2458956.0837247306,1.0004278421401978,0.00011600377183640376
2458956.0851136534,1.000378966331482,0.00011601638107094914
2458956.0865025762,1.0003327131271362,0.00011599077697610483
2458956.087891499,1.0001790523529053,0.00011600607103900984
2458956.089280422,1.000382423400879,0.00011599258868955076
2458956.0906693446,1.000322699546814,0.00011600118159549311
2458956.0920582674,1.0003902912139893,0.00011600016296142712
2458956.0934471902,1.000465989112854,0.00011600386642385274
2458956.094836113,1.0002565383911133,0.00011598302808124572
2458956.096225036,1.0001914501190186,0.00011600265861488879
2458956.0976139586,1.000240683555603,0.00011598948913160712
2458956.0990028814,1.000292181968689,0.0001159885578090325
2458956.1003918042,1.0004609823226929,0.00011601266305660829
2458956.101780727,1.000379204750061,0.00011600880679907277
2458956.10316965,1.0002868175506592,0.00011600700236158445
2458956.1045585726,1.0001612901687622,0.00011596976401051506
2458956.1059474954,1.0003278255462646,0.0001160025640274398
2458956.1073364182,1.0004940032958984,0.00011599703429965302
2458956.108725341,1.0001548528671265,0.00011598629498621449
2458956.110114264,1.0002137422561646,0.0001159759412985295
2458956.1115031866,1.0005658864974976,0.00011599012941587716
2458956.1128921094,1.0000436305999756,0.00011596707190619782
