time,flux,flux_e
2459282.065775866,1.0080031156539917,0.004273269325494766
2459282.067164802,0.992969810962677,0.004265074618160725
2459282.0685537374,1.0027722120285034,0.004266743082553148
2459282.0699426727,0.9990317225456238,0.004261619411408901
2459282.0713316086,1.0078883171081543,0.004266689065843821
2459282.072720544,0.9953028559684753,0.004253852646797895
2459282.07410948,0.9975171089172363,0.0042558996938169
2459282.075498415,1.0012966394424438,0.00425614882260561
2459282.0768873505,1.007366418838501,0.004252882674336433
2459282.0782762864,1.0021723508834839,0.004251853562891483
2459282.0796652217,1.0058066844940186,0.004249208141118288
2459282.0810541576,0.9985228180885315,0.004241178277879953
2459282.082443093,0.9966607093811035,0.0042325472459197044
2459282.0838320283,0.9977346658706665,0.004241397138684988
2459282.085220964,1.0012356042861938,0.004231287632137537
2459282.0866098995,0.9970821142196655,0.004231897182762623
2459282.0879988354,0.9993473291397095,0.004225254058837891
2459282.0893877707,0.9989042282104492,0.0042283907532691956
2459282.090776706,1.0025899410247803,0.004225781187415123
2459282.092165642,1.0003074407577515,0.004221090115606785
2459282.0935545773,0.996406078338623,0.004217048175632954
2459282.0949435127,0.9917013645172119,0.0042138793505728245
2459282.0963324485,1.0047261714935303,0.004213472828269005
2459282.097721384,0.9973176717758179,0.0042093899101018906
2459282.0991103193,1.0012180805206299,0.00420803390443325
2459282.100499255,1.0000475645065308,0.004208600614219904
2459282.101888191,1.0030118227005005,0.004199868068099022
2459282.1032771263,1.0040497779846191,0.0042016650550067425
2459282.1046660617,1.0012497901916504,0.004199004266411066
2459282.1060549975,1.0002765655517578,0.004198519047349691
2459282.107443933,0.9995332956314087,0.004192689899355173
2459282.1088328683,0.9987103343009949,0.0041945017874240875
2459282.110221804,0.9976623058319092,0.004191572777926922
2459282.11161074,0.9977834224700928,0.004179064650088549
2459282.1129996753,0.9975114464759827,0.004179212264716625
2459282.1143886107,0.9933781623840332,0.004177962429821491
2459282.1157775465,1.0012234449386597,0.004175529815256596
2459282.117166482,1.0046563148498535,0.0041787391528487206
