# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
q1_TESS            	 	 0.5050730174 	 	 0.3441407764 	 	 0.3437689474
q2_TESS            	 	 0.5069406047 	 	 0.3313943928 	 	 0.3294346842
rho                	 	 1026.9513548360 	 	 3836.8934454799 	 	 798.0977182590
mflux_TESS         	 	 -0.0000147924 	 	 0.0000786104 	 	 0.0000747467
sigma_w_TESS       	 	 104.2145785439 	 	 0.6176472680 	 	 0.6118090241
GP_sigma_TESS      	 	 0.0007445167 	 	 0.0000495215 	 	 0.0000442433
GP_rho_TESS        	 	 0.1940682057 	 	 0.0100141184 	 	 0.0090290914
