time,flux,flux_e
2459553.366454832,1.0050901174545288,0.007683746051043272
2459553.3678438463,0.9914609789848328,0.007670584600418806
2459553.369232861,1.0049439668655396,0.007677073124796152
2459553.3706218754,1.0082491636276245,0.007673393003642559
2459553.3720108904,1.0158731937408447,0.007679820992052555
2459553.373399905,1.0069750547409058,0.007669218350201845
2459553.3747889195,0.9903733730316162,0.007653610780835152
2459553.376177934,0.998267650604248,0.007650967221707106
2459553.377566949,1.0018084049224854,0.007652041502296925
2459553.3789559635,0.9992890357971191,0.007647724822163582
2459553.380344978,1.0197945833206177,0.007649893872439861
2459553.3817339926,1.0042600631713867,0.007636573165655136
2459553.383123007,0.9893085956573486,0.007627068553119898
2459553.384512022,1.0057694911956787,0.007634346839040518
2459553.3859010367,0.9974284768104553,0.007625832222402096
2459553.387290051,1.0035558938980103,0.007624513935297728
2459553.388679066,1.004625678062439,0.007622429635375738
2459553.3900680807,1.0002336502075195,0.007609240710735321
2459553.3914570953,0.9880898594856262,0.007602663245052099
2459553.3928461103,0.9837619662284851,0.007599051110446453
2459553.394235125,1.007887363433838,0.007608266547322273
2459553.39562414,1.0100542306900024,0.007600964512676001
2459553.3970131543,1.0060383081436157,0.0076026301831007
2459553.398402169,0.9973568320274353,0.007588810287415981
2459553.399791184,1.0055898427963257,0.0075895111076533794
2459553.4011801984,0.9967666864395142,0.0075807468965649605
2459553.4025692134,1.0074645280838013,0.007584249135106802
2459553.403958228,1.0047696828842163,0.007581088226288557
2459553.4053472425,0.998339056968689,0.007572703063488007
2459553.4067362575,0.9994933605194092,0.00756977079436183
2459553.4081252725,1.0117175579071045,0.0075705950148403645
2459553.409514287,1.008236050605774,0.007571830414235592
2459553.4109033016,1.0136698484420776,0.007564863655716181
2459553.4122923166,0.9970194101333618,0.007553905248641968
2459553.413681331,1.0076709985733032,0.007559417746961117
2459553.415070346,1.0044426918029785,0.00754570635035634
2459553.416459361,1.0067309141159058,0.0075498842634260654
2459553.4178483756,0.9980909824371338,0.007544541731476784
2459553.41923739,0.9891995787620544,0.007531789131462574
2459553.420626405,1.0026593208312988,0.007537303026765585
2459553.4220154197,0.9927252531051636,0.007522924803197384
2459553.4234044347,1.0024317502975464,0.007527126930654049
2459553.4247934497,0.9946236610412598,0.007519694976508617
2459553.426182464,1.0096797943115234,0.007531995885074139
2459553.427571479,1.0073179006576538,0.007516901940107346
2459553.428960494,1.0007054805755615,0.0075090439058840275
2459553.4303495088,1.0035603046417236,0.007511346135288477
2459553.4317385238,1.0088279247283936,0.007514133583754301
2459553.4331275388,1.0031983852386475,0.007502368651330471
2459553.4345165533,1.0045294761657715,0.007509158458560705
2459553.4359055683,0.9837478399276733,0.007492337841540575
2459553.4372945833,1.0064399242401123,0.0074974847957491875
2459553.438683598,0.9972493052482605,0.00748683325946331
2459553.440072613,0.9841862320899963,0.007475186605006456
2459553.441461628,1.002564787864685,0.007484449539333582
2459553.442850643,0.9974837899208069,0.007487804628908634
2459553.4442396574,1.010748028755188,0.007491355296224356
2459553.4456286724,0.993290364742279,0.007472779601812363
2459553.4470176874,0.9982828497886658,0.007471471559256315
2459553.448406702,1.0029330253601074,0.007472870871424675
2459553.449795717,1.0083444118499756,0.007477760314941406
2459553.451184732,1.0020647048950195,0.007469195872545242
2459553.4525737464,1.004876732826233,0.007463956717401743
2459553.4539627614,1.0047328472137451,0.007462421432137489
2459553.4553517764,1.0045511722564697,0.0074581666849553585
2459553.4567407914,1.0029680728912354,0.007460436318069696
2459553.4581298064,1.0055208206176758,0.007457276806235313
2459553.4595188214,0.9872087836265564,0.007444140035659075
2459553.460907836,1.0031778812408447,0.007448998745530844
2459553.462296851,0.9964002966880798,0.007448453456163406
2459553.463685866,1.0005638599395752,0.007449214346706867
2459553.465074881,0.9852402806282043,0.007440182380378246
2459553.466463896,0.9913666248321533,0.007440193556249142
2459553.467852911,0.9954124093055725,0.007437664549797773
2459553.469241926,1.0075206756591797,0.007445742376148701
2459553.470630941,1.014139175415039,0.007447784300893545
2459553.472019956,1.0006531476974487,0.007437686435878277
2459553.473408971,0.9938247203826904,0.007433408871293068
2459553.474797986,0.9898099899291992,0.007427921984344721
2459553.476187001,0.9971467852592468,0.007435401901602745
2459553.477576016,0.9902918934822083,0.00742347864434123
2459553.4789650305,0.9947081208229065,0.00743279792368412
2459553.480354046,1.0083860158920288,0.007428645621985197
2459553.481743061,1.0003242492675781,0.00742308609187603
2459553.4831320755,1.004603385925293,0.00742410309612751
2459553.484521091,0.9946343898773193,0.007418999448418617
2459553.485910106,1.0010721683502197,0.007421547081321478
2459553.487299121,0.9963781237602234,0.00741874985396862
2459553.488688136,0.9990023374557495,0.007417590823024511
2459553.490077151,0.9988932609558105,0.007418973371386528
2459553.491466166,0.9937513470649719,0.007411554921418428
2459553.492855181,1.0021864175796509,0.007413957733660936
2459553.494244196,0.9957364201545715,0.007409231271594763
2459553.495633211,1.00277578830719,0.007414746098220348
2459553.497022226,0.999717116355896,0.007418820634484291
2459553.498411241,0.9925685524940491,0.007400933653116226
2459553.499800256,1.005671501159668,0.007409045472741127
2459553.5011892715,0.999405026435852,0.00740983709692955
2459553.5025782865,1.0090203285217285,0.007412408944219351
2459553.5039673015,1.003597378730774,0.007400268688797951
2459553.5053563165,1.0172888040542603,0.007407226599752903
2459553.5067453315,0.9957237243652344,0.00739746168255806
2459553.508134347,1.0008493661880493,0.007396138738840818
2459553.509523362,1.004813551902771,0.007400448899716139
2459553.510912377,1.0001283884048462,0.00740225613117218
2459553.512301392,0.9885584115982056,0.007379706483334303
2459553.513690407,1.00369131565094,0.007391439285129309
2459553.5150794224,0.995176374912262,0.007385713048279285
2459553.5164684374,0.9909527897834778,0.007382262498140335
2459553.5178574524,0.9962713718414307,0.007375864312052727
2459553.5192464674,0.9875234365463257,0.007375051733106375
2459553.520635483,0.9889616370201111,0.007367441430687904
2459553.522024498,1.0037034749984741,0.007377026602625847
2459553.523413513,1.0067572593688965,0.007376098074018955
2459553.5248025283,1.0073894262313843,0.007377202622592449
2459553.5261915433,0.9906063675880432,0.007360988762229681
2459553.5275805583,0.9954230785369873,0.007371559739112854
2459553.528969574,1.0111500024795532,0.007374811451882124
2459553.530358589,0.9913703203201294,0.00735856406390667
2459553.531747604,1.0025689601898193,0.007373973727226257
2459553.5331366193,1.0065109729766846,0.007371579296886921
2459553.5345256343,0.9963923692703247,0.007354630157351494
2459553.5359146493,0.9983928203582764,0.007356235757470131
2459553.5373036647,1.0008419752120972,0.007356635294854641
2459553.5386926797,1.0071032047271729,0.007352340035140514
2459553.5400816947,1.0060619115829468,0.007353627122938633
2459553.54147071,0.994917094707489,0.007339209318161011
2459553.542859725,0.9969714879989624,0.0073442948050796986
2459553.5442487407,0.9981030821800232,0.0073425304144620895
2459553.5456377557,1.000364065170288,0.007347033824771643
2459553.547026771,0.9979374408721924,0.007338117342442274
2459553.548415786,0.9988048076629639,0.007336020935326815
2459553.5498048016,0.9874215126037598,0.0073298183269798756
2459553.5511938166,1.0144158601760864,0.007340629119426012
2459553.5525828316,0.9917110800743103,0.007324961945414543
2459553.553971847,1.0015138387680054,0.007331554312258959
2459553.5553608625,0.9932988286018372,0.007327360101044178
2459553.5567498775,1.0047703981399536,0.007331992965191603
2459553.558138893,1.0095744132995605,0.007337850518524647
2459553.559527908,1.0070061683654785,0.007332105189561844
2459553.560916923,0.9936488270759583,0.0073196981102228165
2459553.5623059385,0.997184693813324,0.00731721380725503
2459553.563694954,0.9926533102989197,0.007318737916648388
2459553.565083969,1.0023490190505981,0.007324238307774067
2459553.5664729844,1.0035256147384644,0.0073215411975979805
2459553.567862,0.9894649982452393,0.007308716885745525
2459553.569251015,1.0034494400024414,0.007321569602936506
2459553.5706400303,0.9953232407569885,0.007311156485229731
2459553.5720290453,0.9906330704689026,0.007303246296942234
