observer,oc,oceu,ocel,date,source
Yves Jongen,0.2,1.0,1.0,2021-09-22 12:13:32.046732032,ExoClock observation
Yves jongen,-1.296,1.1376,1.1376,2021-09-22 12:11:57.983999744,ETD
"Francesco scaggiante, danilo zardin,marco fiaschi",2.88,1.656,1.656,2020-10-07 09:19:24.672000000,ETD
Anaël Wünsche,-1.1,1.2,1.2,2020-10-07 09:15:23.452806400,ExoClock observation
Anaël wünsche,-7.776,,,2020-10-07 09:08:43.584000000,ETD
F. lomoz,28.368,3.6576,3.6576,2020-09-11 11:18:22.176000000,ETD
Vojtěch školník,23.184,2.3184,2.3184,2020-09-11 11:13:15.455999744,ETD
Nikolaos Paschalis,1.8,1.7,1.7,2020-08-29 11:38:38.497958656,ExoClock observation
Francois Regembal,-3.2,2.3,2.3,2020-08-16 12:20:25.512966400,ExoClock observation
Francois regembal,-10.224,1.7856,1.7856,2020-08-16 12:13:20.928000256,ETD
Yves Jongen,4.3,1.4,1.4,2020-08-03 13:14:42.528009984,ExoClock observation
Yves jongen,3.312,1.296,1.296,2020-08-03 13:13:39.360000000,ETD
Anael wunsche,8.928,1.4832,1.4832,2019-07-24 11:56:02.400000000,ETD
Alderson et al. 2020,0.4,0.4,0.4,2018-09-20 14:14:44.653432576,ExoClock literature
Marc bretton,35.856,1.4688,1.4688,2017-10-31 10:19:49.152000000,ETD
Alderson et al. 2020,-1.0,0.4,0.4,2017-09-22 12:03:17.074569728,ExoClock literature
Alderson et al. 2020,0.4,0.3,0.3,2017-09-09 12:51:28.089586688,ExoClock literature
Marc bretton,1.152,1.3968,1.3968,2016-10-20 08:21:50.400000000,ETD
Anaël Wünsche,1.0,1.6,1.6,2016-10-20 08:21:39.465626368,ExoClock observation
David molina,-1.296,1.656,1.656,2016-09-11 10:39:44.928000000,ETD
František lomoz,-2.88,1.512,1.512,2016-09-11 10:38:08.160000000,ETD
František lomoz,-7.056,2.664,2.664,2016-09-11 10:33:58.464000256,ETD
Hannah frame,0.576,1.9584,1.9584,2015-10-14 14:42:22.464000256,ETD
Marc bretton,2.592,,,2015-08-06 10:53:50.783999744,ETD
Benni p.,-1.872,1.1664,1.1664,2014-09-07 14:50:09.023999744,ETD
"Logan v., lewis k.",-15.84,0.9504,0.9504,2013-10-22 17:50:10.751999744,ETD
Seeliger et al. 2015,-0.3,1.1,1.1,2013-09-22 11:54:56.102433024,ExoClock literature
Horta f. g.,5.04,3.1536,3.1536,2013-09-09 12:47:00.960000000,ETD
"Ivanov a. v., sokov e. n.",-2.736,0.6336,0.6336,2012-11-28 05:48:33.983999744,ETD
Scarmato t.,7.056,5.2704,5.2704,2012-10-20 08:18:38.591999744,ETD
Ciceri et al. 2013,1.4,1.1,1.1,2012-09-11 10:33:21.538556928,ExoClock literature
"Mravik j., grnja j.",1.296,2.16,2.16,2012-09-11 10:33:13.536000256,ETD
Ciceri et al. 2013,0.4,0.5,0.5,2012-09-11 10:32:21.538560512,ExoClock literature
Chen et al. 2020,-0.2,1.0,1.0,2012-09-11 10:31:45.538554368,ExoClock literature
Gajdoš š.,2.016,2.232,2.232,2012-08-29 11:20:41.279999744,ETD
Stan shadick,3.024,2.7792,2.7792,2012-08-20 19:52:54.624000256,ETD
Seeliger et al. 2015,-1.8,1.7,1.7,2012-08-16 12:03:43.568652544,ExoClock literature
Seeliger et al. 2015,-2.9,1.6,1.6,2011-08-23 17:36:58.318095872,ExoClock literature
Shadic s.,-4.752,1.3968,1.3968,2011-08-23 17:35:03.552000000,ETD
Martyn eaves,19.44,10.44,10.44,2011-08-19 10:14:57.984000256,ETD
Martyn eaves,12.24,10.2672,10.2672,2011-08-19 10:07:45.983999744,ETD
Perroud v.,-3.744,11.5488,11.5488,2011-07-11 12:12:00.576000000,ETD
Lomoz f.,5.184,2.304,2.304,2010-10-29 11:41:09.024000000,ETD
Evans p.,3.888,1.6128,1.6128,2010-08-29 23:18:05.760000000,ETD
Bouchy et al. 2010,-3.6,3.2,3.2,2008-10-03 01:01:20.208000512,ExoClock literature
"F. bouchy et al., 2010",-4.608,3.168,3.168,2008-10-03 01:00:15.840000000,ETD
