observer,oc,oceu,ocel,date,source
F. lomoz,0.0,1.5552,1.5552,2022-03-19 10:22:35.040000256,ETD
F. lomoz,-5.04,1.4688,1.4688,2022-03-19 10:17:30.048000000,ETD
Adrian Jones,3.3,1.0,1.0,2022-02-24 10:22:11.136278784,ExoClock observation
Paolo Arcangelo Matassa,2.0,1.2,1.2,2022-02-24 10:20:53.136259328,ExoClock observation
Martin Mifsud,-0.8,1.3,1.3,2022-02-24 10:18:05.136285440,ExoClock observation
Adrian Jones,1.3,1.9,1.9,2022-02-04 07:16:59.457019904,ExoClock observation
Martin Crow,0.8,1.3,1.3,2022-02-04 07:16:29.456981504,ExoClock observation
Alberto García Sánchez,4.1,0.7,0.7,2022-02-01 10:19:20.074241536,ExoClock observation
Alberto garcía sánchez,1.152,0.6048,0.6048,2022-02-01 10:16:26.976000000,ETD
Kevin Johnson,1.5,1.3,1.3,2022-01-29 13:16:16.691490304,ExoClock observation
Claudio Lopresti,4.7,1.0,1.0,2022-01-12 07:16:44.395021568,ExoClock observation
Paolo Arcangelo Matassa,-1.2,2.3,2.3,2022-01-12 07:10:50.395010304,ExoClock observation
Sw johny,-18.72,2.5344,2.5344,2022-01-12 06:53:17.664000000,ETD
Sw johny,-22.464,1.584,1.584,2022-01-12 06:49:33.024000000,ETD
F. lomoz,7.488,2.1312,2.1312,2022-01-06 13:18:34.848000000,ETD
Claudio Lopresti,3.3,1.6,1.6,2021-12-17 10:11:13.950263808,ExoClock observation
Andras Dan,1.9,1.2,1.2,2021-12-17 10:09:49.950236672,ExoClock observation
Paolo Arcangelo Matassa,1.2,4.3,4.3,2021-12-17 10:09:07.950263296,ExoClock observation
Anaël wünsche,2.016,0.4752,0.4752,2021-04-08 09:29:51.071999744,ETD
Anaël Wünsche,1.9,0.6,0.6,2021-04-08 09:29:40.268034304,ExoClock observation
Dominique DANIEL,1.7,1.2,1.2,2021-04-08 09:29:28.268059136,ExoClock observation
Dominique daniel,1.44,0.864,0.864,2021-04-08 09:29:08.735999744,ETD
Tõnis Eenmäe,1.3,1.0,1.0,2021-04-08 09:29:04.268068608,ExoClock observation
Üllar Kivila,0.9,3.2,3.2,2021-04-08 09:28:40.268037888,ExoClock observation
Jean-Bernard PIOPPA,-1.5,1.9,1.9,2021-03-16 09:22:37.206036224,ExoClock observation
Valère Perroud,-0.2,1.0,1.0,2021-02-21 09:20:16.143996928,ExoClock observation
Jens jacobsen,9.072,8.5104,8.5104,2021-02-01 06:26:21.120000256,ETD
