observer,oc,oceu,ocel,date,source
Adrian Jones,-3.3,4.3,4.3,2022-05-05 13:29:16.690558720,ExoClock observation
Tõnis Eenmäe,-3.9,3.5,3.5,2022-01-01 05:44:28.276789760,ExoClock observation
Manfred Raetz,-2.9,1.9,1.9,2021-09-04 11:37:16.418902784,ExoClock observation
