date,observer,oc,oceu,ocel,source
2020-09-08 11:51:41.471999744,Jean plazas,-0.288,,,ETD
2019-10-13 07:53:49.055999744,Yves jongen,1.44,3.1392,3.1392,ETD
2018-11-01 08:00:14.400000000,Pere guerra,0.288,1.7424,1.7424,ETD
2018-07-30 10:04:39.360000000,Pere guerra,-0.72,1.6704,1.6704,ETD
2017-05-26 09:52:56.928000000,Matthieu bachschmidt,19.296,24.84,24.84,ETD
2016-06-09 10:58:58.368000000,Manfred raetz,-4.608,1.368,1.368,ETD
2015-09-01 17:11:30.048000000,Paul benni,-8.64,3.168,3.168,ETD
2015-06-19 13:58:38.496000256,David molina,2.592,3.9312,3.9312,ETD
2013-05-14 10:41:06.143999744,Lomoz f.,-5.904,2.52,2.52,ETD
2013-05-14 10:29:51.360000256,Lomoz f.,-17.136,3.5712,3.5712,ETD
2012-08-25 11:59:49.632000256,Scarmato t.,25.92,4.5792,4.5792,ETD
2012-08-25 11:34:41.951999744,"Mravik j., grnja j.",0.72,4.3632,4.3632,ETD
2012-08-20 12:47:43.296000000,Horta f. g.,-8.64,4.0032,4.0032,ETD
2012-05-28 12:09:42.335999744,Gonzalez j.,-7.344,3.6288,3.6288,ETD
2009-05-17 07:53:15.446400256,"Michael endl et al., 2011",0.0,0.1296,0.1296,ETD
