observer,oc,oceu,ocel,date,source
Yves Jongen,1.8,0.6,0.6,2021-07-16 13:12:34.853747712,ExoClock observation
Yves jongen,0.144,0.7344,0.7344,2021-07-16 13:10:55.199999744,ETD
Yves Jongen,-0.8,0.7,0.7,2021-05-13 13:06:51.555831040,ExoClock observation
Yves jongen,-2.016,0.5904,0.5904,2021-05-13 13:05:35.520000256,ETD
Yves Jongen,0.0,0.6,0.6,2021-04-09 15:55:25.103992320,ExoClock observation
Yves jongen,-1.008,0.6192,0.6192,2021-04-09 15:54:28.512000000,ETD
Yves Jongen,-0.1,0.7,0.7,2021-03-25 14:29:52.680935680,ExoClock observation
Yves jongen,-0.864,0.7056,0.7056,2021-03-25 14:29:04.127999744,ETD
Yves Jongen,0.3,0.7,0.7,2021-03-21 20:08:55.075163904,ExoClock observation
Yves jongen,-0.576,0.6048,0.6048,2021-03-21 20:08:02.688000256,ETD
Billy Edwards,-0.3,1.0,1.0,2021-02-23 11:38:47.834862592,ExoClock observation
Yves Jongen,3.8,1.0,1.0,2020-07-12 14:21:17.489282304,ExoClock observation
Yves jongen,1.872,0.8784,0.8784,2020-07-12 14:19:20.927999744,ETD
Yves Jongen,1.1,0.9,0.9,2020-05-09 14:15:28.191357952,ExoClock observation
Yves jongen,-0.144,0.8064,0.8064,2020-05-09 14:14:13.344000000,ETD
Phil Evans,-2.0,0.6,0.6,2020-05-09 14:12:22.191360768,ExoClock observation
Phil Evans,0.6,0.7,0.7,2020-03-21 15:37:17.316450560,ExoClock observation
Suricate48,2.304,2.3328,2.3328,2018-06-20 15:07:43.968000000,ETD
Phil evans,-2.592,0.9072,0.9072,2016-05-24 21:29:30.336000256,ETD
Evans p.,-0.72,0.7488,0.7488,2013-05-17 19:12:53.568000256,ETD
Evans p.,-3.456,0.936,0.936,2011-04-25 19:58:03.936000000,ETD
Curtis i.,-0.576,1.4112,1.4112,2011-04-07 00:14:14.496000000,ETD
Curtis i.,-3.024,0.8928,0.8928,2010-05-21 23:56:04.128000000,ETD
"B. enoch et al., 2010",-0.576,,,2010-04-03 01:20:53.088000256,ETD
Enoch et al. 2011,0.1,0.2,0.2,2010-03-18 23:56:08.123526912,ExoClock literature
"B. enoch et al., 2010",-0.864,0.3312,0.3312,2010-03-03 22:29:45.312000000,ETD
