date,observer,oc,oce,source
2022-02-08,Claudio Lopresti,-24.7,3.0,ExoClock observation
2021-11-30,Alessandro Marchini,-19.8,2.4,ExoClock observation
2021-11-18,Taewoo Kim,-20.9,1.9,ExoClock observation
