date,observer,oc,oceu,ocel,source
2021-11-09 07:44:54.239999744,Michael irzyk,1.296,2.2752,2.2752,ETD
2021-10-09 08:11:59.423999744,Mark salisbury,-6.912,1.3824,1.3824,ETD
2021-09-11 10:59:07.872000256,Yves jongen,-15.552,1.1376,1.1376,ETD
2021-08-11 11:40:36.192000256,Yves jongen,-9.36,1.3824,1.3824,ETD
2021-07-06 20:48:55.584000000,Yves jongen,-5.616,1.1664,1.1664,ETD
2021-07-06 20:29:15.359999744,"Eduardo fernández, romina p. di sisto",-25.344,0.5616,0.5616,ETD
2020-11-02 14:42:31.104000000,Jillian rankin,-4.752,8.7696,8.7696,ETD
2020-09-09 09:41:55.968000000,F. lomoz,-7.056,1.5984,1.5984,ETD
2020-08-26 11:09:33.408000000,Stephane ferratfiat,-7.344,0.7056,0.7056,ETD
2020-08-01 16:24:17.855999744,Yves jongen,-8.784,1.512,1.512,ETD
2020-07-26 11:42:18.144000000,Anaël wünsche,-9.936,1.656,1.656,ETD
2020-06-25 12:30:27.360000000,Stephen m. brincat,3.024,3.0672,3.0672,ETD
2019-10-26 08:38:01.536000000,Josep gaitan,-2.592,2.664,2.664,ETD
2019-10-26 08:37:52.032000000,Alberto garcía sánchez,-2.736,2.2464,2.2464,ETD
2019-10-26 08:35:01.824000256,Matthieu bachschmidt,-5.616,2.0016,2.0016,ETD
2019-09-11 10:30:25.056000256,Anael wunsche,-13.392,2.088,2.088,ETD
2019-08-25 09:46:42.816000256,Mario morales,-4.464,2.9952,2.9952,ETD
2019-08-25 09:43:50.016000256,Yves jongen,-7.344,1.2672,1.2672,ETD
2019-07-28 12:50:21.408000000,Pere guerra,3.456,1.1952,1.1952,ETD
2019-07-28 12:34:34.464000000,Anael wunsche,-12.384,1.7136,1.7136,ETD
2018-11-24 06:37:16.032000000,Bruno fontaine,-2.304,2.5488,2.5488,ETD
2018-10-10 08:42:07.775999744,F. lomoz,-0.576,1.6848,1.6848,ETD
2018-10-10 08:39:35.711999744,F. lomoz,-3.168,3.5136,3.5136,ETD
2018-09-26 10:15:48.096000256,Pere guerra,5.184,2.2464,2.2464,ETD
2018-09-12 11:37:35.616000000,F. lomoz,-1.008,5.5152,5.5152,ETD
2018-09-12 11:21:49.535999744,F. lomoz,-16.704,2.376,2.376,ETD
2018-08-26 10:40:22.944000256,Yves jongen,-5.616,2.6496,2.6496,ETD
2018-08-23 08:07:16.895999744,Tomasz popajewski,-18.144,4.7088,4.7088,ETD
2017-09-27 11:00:42.912000256,Faustino garcia,-4.752,2.6496,2.6496,ETD
2016-09-25 09:25:53.471999744,František lomoz,-13.824,2.7216,2.7216,ETD
2016-09-25 09:19:16.896000000,František lomoz,-20.448,2.2464,2.2464,ETD
2016-09-11 11:03:02.016000256,Smolka m.,-4.608,2.9808,2.9808,ETD
2016-09-08 08:36:10.080000000,Trnka j.,-10.944,2.0304,2.0304,ETD
2016-08-25 10:07:16.607999744,František lomoz,-7.776,1.8432,1.8432,ETD
2016-08-25 10:05:13.919999744,František lomoz,-9.792,2.2752,2.2752,ETD
2016-08-25 10:04:33.312000000,Marc bretton,-10.512,1.44,1.44,ETD
2014-01-09 17:39:34.848000256,Barros et al. (2016),0.0,0.3024,0.3024,ETD
