date,observer,oc,oce,source
2021-10-28,Francesco Scaggiante,-1.4,0.9,ExoClock observation
2021-10-15,Claudio Lopresti,-4.1,1.3,ExoClock observation
2021-10-15,Andras Dan,-1.8,1.2,ExoClock observation
2021-09-22,Andre Kovacs,-2.0,3.2,ExoClock observation
2021-09-17,Didier Walliang,-3.2,1.3,ExoClock observation
2021-09-17,Ana\xc3\xabl W\xc3\xbcnsche,-0.0,0.4,ExoClock observation
2021-09-04,Paolo Arcangelo Matassa,-4.0,1.2,ExoClock observation
2021-09-04,Kevin Johnson,2.2,2.2,ExoClock observation
2021-08-20,Ivo Peretto,-0.8,1.0,ExoClock observation
2021-08-07,Jean-Baptiste Marquette,-1.9,1.0,ExoClock observation
2021-07-23,Manfred Raetz,-3.4,0.7,ExoClock observation
2021-07-11,Bernhard Wenzel,4.9,5.8,ExoClock observation
2021-07-11,Bernhard Wenzel,4.9,4.3,ExoClock observation
2021-06-25,Paolo Arcangelo Matassa,-1.5,2.3,ExoClock observation
2021-06-13,Manfred Raetz,1.8,1.0,ExoClock observation
2021-06-13,Carmelo Falco,1.0,1.9,ExoClock observation
2021-06-13,Carmelo Falco,-0.9,1.7,ExoClock observation
2020-11-09,Ferran Grau Horta,-0.1,0.7,ExoClock observation
2020-07-23,Manfred Raetz,1.4,0.6,ExoClock observation
2020-07-23,Yves Jongen,0.5,1.0,ExoClock observation
2020-07-20,Dim Stouraitis,-1.9,1.3,ExoClock observation
2020-07-20,Claudio Lopresti,-2.1,1.3,ExoClock observation
2020-07-07,Carmelo Falco,-0.9,0.4,ExoClock observation
2020-07-07,Didier Laloum,-2.7,1.0,ExoClock observation
2019-09-14,Ana\xc3\xabl W\xc3\xbcnsche,1.6,0.4,ExoClock observation
2019-08-30,Pavel Pintr,-1.1,1.6,ExoClock observation
2019-08-30,Bernhard Wenzel,-3.3,3.5,ExoClock observation
2018-09-11,Ana\xc3\xabl W\xc3\xbcnsche,-1.7,0.9,ExoClock observation
2018-08-27,Yves Jongen,0.9,0.9,ExoClock observation
2018-08-08,Addison et al. 2019,-2.9,0.7,ExoClock literature
2017-09-08,Ana\xc3\xabl W\xc3\xbcnsche,1.3,0.4,ExoClock observation
2016-09-20,Ana\xc3\xabl W\xc3\xbcnsche,-1.6,0.7,ExoClock observation
2016-08-23,Ana\xc3\xabl W\xc3\xbcnsche,0.7,0.7,ExoClock observation
2016-07-26,Ana\xc3\xabl W\xc3\xbcnsche,1.4,1.2,ExoClock observation
2016-06-29,Marc Deldem,-0.4,1.0,ExoClock observation
2015-09-18,Ana\xc3\xabl W\xc3\xbcnsche,2.3,0.7,ExoClock observation
2015-08-06,Claudio Lopresti,2.3,1.7,ExoClock observation
2010-10-09,Becker et al. 2013,1.2,0.4,ExoClock literature
2010-09-11,Becker et al. 2013,-0.1,0.3,ExoClock literature
2010-07-04,Becker et al. 2013,-4.3,1.3,ExoClock literature
2009-11-11,Southworth et al. 2010,-1.1,0.2,ExoClock literature
2009-08-24,Southworth et al. 2010,-0.2,0.2,ExoClock literature
2009-06-03,Southworth et al. 2010,-0.7,0.1,ExoClock literature
2008-10-31,Becker et al. 2013,0.1,0.1,ExoClock literature
2008-10-03,Becker et al. 2013,-0.1,0.1,ExoClock literature
2008-09-05,Becker et al. 2013,0.2,0.2,ExoClock literature
2008-06-15,Becker et al. 2013,0.7,0.1,ExoClock literature
2007-10-16,Becker et al. 2013,1.2,0.3,ExoClock literature
2007-07-26,Becker et al. 2013,1.3,0.9,ExoClock literature
2007-07-24,Becker et al. 2013,-0.5,0.5,ExoClock literature
2006-09-30,Charbonneau et al. 2007,-0.4,0.4,ExoClock literature
