,index,date,observer,oc,oce,source
0,1,2021-01-23,Yves Jongen,1.6,1.3,ExoClock observation
1,2,2021-01-05,Yves Jongen,-1.1,1.0,ExoClock observation
2,3,2020-12-18,Yves Jongen,0.1,1.6,ExoClock observation
3,4,2020-12-11,Yves Jongen,-0.4,2.6,ExoClock observation
4,0,2012-08-25,Hellier et al. 2014,-0.0,0.3,ExoClock literature
