observer,oc,oceu,ocel,date,source
Taewoo Kim,14.2,1.3,1.3,2021-11-27 03:27:30.336009216,ExoClock observation
Taewoo Kim,11.9,1.2,1.2,2021-10-27 05:47:30.815972608,ExoClock observation
