date,observer,oc,oce,source
2021-12-08,jean pascal vignes,-8.7,0.7,ExoClock observation
2021-11-08,Yves Jongen,-10.2,1.0,ExoClock observation
2021-10-19,Yves Jongen,-10.1,1.4,ExoClock observation
2020-02-08,Alessandro Nastasi,-0.6,1.7,ExoClock observation
2020-02-02,Yves Jongen,-5.3,1.0,ExoClock observation
2015-01-06,Ana\xc3\xabl W\xc3\xbcnsche,2.7,1.3,ExoClock observation
2013-12-17,Hartman et al. 2015,-0.0,0.1,ExoClock literature
