observer,oc,oceu,ocel,date,source
Simon Dawes,3.0,1.7,1.7,2022-04-24 13:26:06.658960384,ExoClock observation
Kevin Johnson,2.6,1.9,1.9,2022-04-24 13:25:42.658969856,ExoClock observation
Francesco Scaggiante,3.2,1.6,1.6,2022-03-26 08:35:57.823513344,ExoClock observation
"Francesco scaggiante, danilo zardin,marco fiaschi",-1.872,1.6128,1.6128,2022-03-26 08:31:15.456000256,ETD
"B. stanciu, d. bertesteanu, m. popescu, r. gherase",-6.912,0.9648,0.9648,2022-03-26 08:26:10.464000000,ETD
Paolo Arcangelo Matassa,0.4,2.0,2.0,2022-03-22 08:59:01.527736064,ExoClock observation
Mark Salisbury,-0.1,1.3,1.3,2022-03-22 08:58:31.527737856,ExoClock observation
Mark salisbury,-1.44,1.1952,1.1952,2022-03-22 08:57:34.848000000,ETD
Cyrille aumasson,-2.448,1.0512,1.0512,2022-03-22 08:56:27.455999744,ETD
Kevin Johnson,3.9,1.9,1.9,2022-03-18 09:28:23.232040960,ExoClock observation
Stéphane montchaud,0.72,2.5776,2.5776,2022-03-18 09:25:35.328000000,ETD
Stéphane Montchaud,0.3,2.3,2.3,2022-03-18 09:24:47.232005632,ExoClock observation
Leon Bewersdorff,-0.6,1.3,1.3,2022-03-10 10:15:36.640530944,ExoClock observation
Pantacchini christian,5.616,2.3616,2.3616,2022-03-06 10:48:01.727999744,ETD
Andy McGregor,-9.9,4.3,4.3,2022-03-06 10:32:10.344776704,ExoClock observation
Thomas grunge,-2.16,1.3392,1.3392,2022-03-02 11:06:02.591999744,ETD
Efrem Frigeni,2.7,1.6,1.6,2022-02-26 11:36:29.753294080,ExoClock observation
Matthieu Bachschmidt,-0.7,0.9,0.9,2022-02-26 11:33:05.753273856,ExoClock observation
Matthieu bachschmidt,-1.728,0.8352,0.8352,2022-02-26 11:32:24.575999744,ETD
Etienne bertrand,-3.744,1.152,1.152,2022-02-26 11:30:24.480000000,ETD
Etienne bertrand,-4.176,1.2384,1.2384,2022-02-26 11:29:53.376000000,ETD
Paolo Arcangelo Matassa,3.2,1.9,1.9,2022-02-22 12:02:51.457569280,ExoClock observation
Miguel angel alava,-0.144,1.6416,1.6416,2022-02-22 11:59:47.904000256,ETD
Esteban García N.,-2.4,1.4,1.4,2022-02-22 11:57:15.457581312,ExoClock observation
Paolo Arcangelo Matassa,1.2,1.3,1.3,2022-02-10 13:18:26.570327296,ExoClock observation
Simon Dawes,-0.5,1.2,1.2,2022-02-10 13:16:44.570317312,ExoClock observation
Fabio Mortari,-1.2,1.0,1.0,2022-02-10 13:16:02.570303744,ExoClock observation
Miguel angel alava,3.312,1.7712,1.7712,2022-01-29 14:38:30.048000256,ETD
Paolo Arcangelo Matassa,1.3,2.2,2.2,2022-01-29 14:36:07.683126016,ExoClock observation
Simon Dawes,-1.2,1.3,1.3,2022-01-29 14:33:37.683094784,ExoClock observation
Paolo Arcangelo Matassa,-3.1,3.2,3.2,2022-01-25 14:57:35.387346432,ExoClock observation
Veli-pekka hentunen,-4.032,1.0224,1.0224,2022-01-25 14:56:58.560000256,ETD
Paolo Arcangelo Matassa,0.5,1.3,1.3,2022-01-13 16:18:46.500132608,ExoClock observation
Adrian Jones,-1.1,1.2,1.2,2022-01-13 16:17:10.500130304,ExoClock observation
Miguel angel alava,-6.48,2.1312,2.1312,2022-01-13 16:12:06.912000000,ETD
Andre Kovacs,-1.3,3.0,3.0,2021-05-27 17:16:57.346939392,ExoClock observation
Giuseppe marino,-2.304,1.2384,1.2384,2021-05-22 09:50:45.600000000,ETD
Giuseppe marino,-1.584,1.2384,1.2384,2021-05-18 10:17:14.495999744,ETD
Bryan e martin,7.344,4.5072,4.5072,2021-05-15 18:43:24.096000256,ETD
Bryan e martin,-3.312,6.1056,6.1056,2021-05-15 18:32:52.512000256,ETD
Andre Kovacs,1.6,2.4,2.4,2021-05-07 19:29:09.868226048,ExoClock observation
Jean-Louis NAUDIN,1.7,1.7,1.7,2021-05-02 12:03:44.807269888,ExoClock observation
Naudin jean-louis,1.296,2.088,2.088,2021-05-02 12:03:37.728000256,ETD
Adam Popowicz,-2.1,2.0,2.0,2021-04-28 12:25:48.511496192,ExoClock observation
Fabio Mortari,3.7,1.6,1.6,2021-04-24 12:57:28.215776768,ExoClock observation
Martin Crow,1.1,0.9,0.9,2021-04-24 12:54:52.215778048,ExoClock observation
Dr.horst braunwarth,-7.344,2.3184,2.3184,2021-04-24 12:46:41.952000000,ETD
Horst braunwarth,-18.576,2.0016,2.0016,2021-04-24 12:35:25.439999744,ETD
Andre Kovacs,4.9,4.3,4.3,2021-04-17 21:41:46.389543424,ExoClock observation
Giorgio Baj,2.4,1.6,1.6,2021-04-16 13:47:53.624271104,ExoClock observation
Giorgio baj   ,-0.72,1.512,1.512,2021-04-16 13:45:01.152000256,ETD
Carmelo Falco,-2.7,1.0,1.0,2021-03-30 07:34:51.676028160,ExoClock observation
Nello ruocco,4.032,1.4976,1.4976,2021-03-26 08:07:44.544000256,ETD
Harri Kiiskinen,4.2,2.7,2.7,2021-03-22 08:33:29.084549632,ExoClock observation
Tõnis Eenmäe,-0.5,0.4,0.4,2021-03-22 08:28:47.084550144,ExoClock observation
Veli-pekka hentunen,-1.584,1.1232,1.1232,2021-03-22 08:27:56.736000256,ETD
Yves Jongen,-2.1,1.4,1.4,2021-03-22 08:27:11.084547840,ExoClock observation
Claudio Lopresti,-3.1,1.9,1.9,2021-03-22 08:26:11.084551424,ExoClock observation
Yves jongen,-3.744,1.0224,1.0224,2021-03-22 08:25:49.728000000,ETD
Jens jacobsen,9.216,1.7568,1.7568,2021-03-18 09:04:35.616000256,ETD
Yves jongen,4.752,1.584,1.584,2021-03-18 09:00:12.960000000,ETD
Michal powalko,-1.296,1.1952,1.1952,2021-03-18 08:54:03.168000000,ETD
Fabio Mortari,0.4,1.7,1.7,2021-03-06 10:13:07.901566976,ExoClock observation
Vojtěch školník,0.0,1.3536,1.3536,2021-03-06 10:13:03.072000256,ETD
Nikolaos Paschalis,-1.0,1.4,1.4,2021-03-02 10:37:35.605857024,ExoClock observation
Martin Crow,1.1,1.2,1.2,2021-02-26 11:05:33.310094592,ExoClock observation
Mark salisbury,-1.296,0.8496,0.8496,2021-02-26 11:03:25.344000000,ETD
Yves jongen,-11.952,1.44,1.44,2021-02-26 10:52:49.440000256,ETD
Andre Kovacs,4.7,5.8,5.8,2021-02-23 19:26:23.779607808,ExoClock observation
Snaevarr gudmundsson,-4.32,0.5904,0.5904,2021-02-22 11:26:13.056000256,ETD
Roger Dymock,-2.4,2.7,2.7,2021-02-19 19:45:09.483862016,ExoClock observation
Snaevarr gudmundsson,-8.496,1.08,1.08,2021-02-18 11:47:53.375999744,ETD
Giuseppe marino,-0.72,0.8352,0.8352,2021-02-14 12:21:30.816000000,ETD
Philip Michel,3.2,1.3,1.3,2021-02-10 12:51:06.127122944,ExoClock observation
Snaevarr gudmundsson,6.192,1.9728,1.9728,2021-01-29 14:11:53.376000256,ETD
Fabio Mortari,2.5,2.6,2.6,2021-01-29 14:07:59.239900416,ExoClock observation
Fabio mortari,0.144,,,2021-01-29 14:05:51.359999744,ETD
Adrian Jones,-1.4,1.6,1.6,2021-01-21 14:55:48.648396032,ExoClock observation
Francois Regembal,2.9,4.3,4.3,2021-01-13 15:51:50.056878592,ExoClock observation
Veli-pekka hentunen,-2.448,1.296,1.296,2020-11-09 14:49:06.816000256,ETD
Tõnis Eenmäe,1.7,0.9,0.9,2020-05-18 09:50:57.547044864,ExoClock observation
Nosáľ p.,-2.304,4.6512,4.6512,2020-05-18 09:47:11.327999744,ETD
Tõnis Eenmäe,0.5,1.0,1.0,2020-05-14 10:15:37.251269888,ExoClock observation
Anaël Wünsche,0.2,0.9,0.9,2020-05-06 11:07:02.659800832,ExoClock observation
Anaël wünsche,-1.44,0.864,0.864,2020-05-06 11:05:33.215999744,ETD
Petr pokorný,14.112,4.7808,4.7808,2020-04-24 12:38:48.480000000,ETD
Manfred Raetz,-0.6,0.7,0.7,2020-04-20 12:49:41.476807680,ExoClock observation
Manfred raetz,-2.88,0.8064,0.8064,2020-04-20 12:47:37.247999744,ETD
Taewoo Kim,-1.9,0.4,0.4,2020-04-15 05:22:52.415824128,ExoClock observation
Manfred Raetz,0.3,0.9,0.9,2020-04-04 14:34:02.293824256,ExoClock observation
Manfred raetz,-2.304,0.7056,0.7056,2020-04-04 14:31:37.920000256,ETD
John Savage,0.5,0.6,0.6,2020-03-31 15:00:05.998116608,ExoClock observation
Veli-pekka hentunen,1.44,1.0512,1.0512,2020-03-30 07:09:52.992000000,ETD
Simone hagey,1.584,2.6784,2.6784,2020-03-19 16:18:59.903999744,ETD
Nosáľ p.,-0.288,3.6288,3.6288,2020-03-18 08:25:45.407999744,ETD
Raniero Albanesi,-0.2,1.7,1.7,2020-03-18 08:25:36.345613056,ExoClock observation
Yves jongen,-0.72,1.0944,1.0944,2020-03-18 08:25:14.304000000,ETD
Anaël Wünsche,-0.8,0.9,0.9,2020-03-18 08:25:00.345647360,ExoClock observation
Anaël wünsche,-1.44,1.0368,1.0368,2020-03-18 08:24:37.152000000,ETD
Matthieu bachschmidt,-4.032,2.664,2.664,2020-03-18 08:22:02.495999744,ETD
Nosáľ p.,-9.504,1.6272,1.6272,2020-03-18 08:16:28.128000256,ETD
Nosáľ p.,5.184,3.9168,3.9168,2020-03-14 08:57:02.016000000,ETD
Yves jongen,0.72,0.7488,0.7488,2020-03-14 08:52:34.176000000,ETD
Alberto Tomatis,-2.0,1.0,1.0,2020-03-10 09:15:31.754149376,ExoClock observation
Mauro Caló,-4.7,1.6,1.6,2020-03-10 09:12:49.754142976,ExoClock observation
Martin Crow,5.0,1.6,1.6,2020-03-06 09:48:23.458361344,ExoClock observation
Alberto Tomatis,3.8,2.6,2.6,2020-03-06 09:47:11.458389760,ExoClock observation
Alberto tomatis,1.152,1.6416,1.6416,2020-03-06 09:44:44.447999744,ETD
Veli-pekka hentunen,-2.88,0.7488,0.7488,2020-03-06 09:40:41.664000000,ETD
Nikolaos Paschalis,0.6,2.6,2.6,2020-03-02 10:09:51.162662144,ExoClock observation
Martin Crow,0.3,0.9,0.9,2020-03-02 10:09:33.162639104,ExoClock observation
Veli-pekka hentunen,2.016,1.2672,1.2672,2020-02-27 10:37:15.455999744,ETD
Simone hagey,-0.864,1.7568,1.7568,2020-02-24 18:51:37.440000000,ETD
Jean plazas,1.44,1.44,1.44,2020-02-23 11:02:36.960000000,ETD
B. dauchet   p.lagrange,-0.288,0.6912,0.6912,2020-02-23 11:00:53.280000000,ETD
Anaël Wünsche,3.1,0.9,0.9,2020-02-19 11:29:56.275404032,ExoClock observation
Anaël wünsche,1.44,1.2528,1.2528,2020-02-19 11:28:27.840000000,ETD
Yves jongen,0.144,0.864,0.864,2020-02-19 11:27:11.808000000,ETD
Anaël Wünsche,1.1,0.7,0.7,2020-02-15 11:53:47.979688448,ExoClock observation
Marc bretton,-1.152,0.8784,0.8784,2020-02-15 11:51:47.519999744,ETD
Billy Edwards,1.2,0.7,0.7,2020-02-08 20:37:00.153451008,ExoClock observation
Thomas grunge,-2.88,1.5264,1.5264,2020-02-07 12:41:40.415999744,ETD
Martin Fowler,-2.8,3.2,3.2,2020-02-04 20:58:51.857661952,ExoClock observation
Vicenç ferrando,-1.296,1.152,1.152,2020-02-03 13:09:08.064000000,ETD
Adrian Jones,-2.0,0.9,0.9,2020-02-03 13:08:17.092442112,ExoClock observation
Nosáľ p.,1.44,3.5424,3.5424,2020-01-22 14:29:27.456000000,ETD
Nosáľ p.,-7.056,1.3968,1.3968,2020-01-22 14:21:01.152000256,ETD
John Savage,1.9,1.7,1.7,2020-01-18 14:55:37.909448192,ExoClock observation
Yves jongen,-1.008,1.5264,1.5264,2020-01-18 14:52:58.368000000,ETD
Yves jongen,1.44,0.9648,0.9648,2019-05-15 09:47:19.968000256,ETD
Yves jongen,53.424,12.4416,12.4416,2019-04-29 12:22:44.255999744,ETD
Manfred raetz,-0.288,1.0512,1.0512,2019-04-13 13:12:29.376000256,ETD
Manfred raetz,6.48,1.1808,1.1808,2019-04-01 14:36:48.960000000,ETD
Pere guerra,0.432,0.936,0.936,2019-03-28 14:56:41.280000000,ETD
Yves jongen,0.432,0.9504,0.9504,2019-03-28 14:56:36.959999744,ETD
Pere guerra,-0.288,0.8208,0.8208,2019-03-24 15:21:45.504000000,ETD
Yves jongen,2.16,1.3824,1.3824,2019-03-20 15:50:11.039999744,ETD
Mario Morales Aimar,2.4,1.3,1.3,2019-03-15 08:24:43.606651392,ExoClock observation
Mario morales,-0.288,1.3968,1.3968,2019-03-15 08:22:10.271999744,ETD
Josep gaitan,-4.032,1.6704,1.6704,2019-03-15 08:18:28.224000000,ETD
Claudio lopresti,-3.024,0.9936,0.9936,2019-02-23 10:28:43.968000000,ETD
Didier laloum ,-3.312,1.7568,1.7568,2019-02-23 10:28:23.232000000,ETD
Pavel pintr,-8.784,1.8288,1.8288,2019-02-23 10:22:55.775999744,ETD
Gerald rousseau,-14.256,4.3776,4.3776,2019-02-23 10:17:31.776000000,ETD
Yves jongen,-1.152,1.0656,1.0656,2019-02-19 10:56:24.576000256,ETD
Sergio folco,30.528,23.1552,23.1552,2019-02-15 11:53:57.984000000,ETD
Anaël Wünsche,3.2,0.7,0.7,2019-02-15 11:26:33.536451584,ExoClock observation
Marc bretton,2.448,0.6336,0.6336,2019-02-15 11:25:54.911999744,ETD
Anaël Wünsche,0.6,0.7,0.7,2019-02-15 11:23:57.536452608,ExoClock observation
Yves jongen,0.0,0.6192,0.6192,2019-02-15 11:23:28.896000000,ETD
M.hoecherl,-0.72,1.3392,1.3392,2019-02-15 11:22:42.240000000,ETD
Anael wunsche,-1.44,0.7056,0.7056,2019-02-15 11:22:02.495999744,ETD
Jean plazas,-3.6,1.08,1.08,2019-02-15 11:19:49.440000000,ETD
Jean plazas,-5.04,1.2816,1.2816,2019-02-03 12:36:05.184000000,ETD
Yves jongen,2.736,0.6048,0.6048,2019-01-06 15:44:52.224000000,ETD
Pietro aceti,-1.152,1.296,1.296,2019-01-06 15:40:55.488000256,ETD
Yves jongen,2.88,0.864,0.864,2018-12-25 17:02:36.096000256,ETD
Yves jongen,-0.288,1.512,1.512,2018-07-23 09:47:57.984000000,ETD
Rätz,8.784,1.6416,1.6416,2018-05-07 10:16:59.808000000,ETD
Mark salisbury,2.592,0.7344,0.7344,2018-05-07 10:10:45.696000256,ETD
Yves jongen,2.592,0.504,0.504,2018-04-21 11:54:18.720000256,ETD
Nikolaos Paschalis,-4.4,1.7,1.7,2018-04-21 11:47:12.590402560,ExoClock observation
David molina,-1.008,1.0224,1.0224,2018-04-17 12:16:33.600000000,ETD
David molina,-3.024,1.2528,1.2528,2018-04-17 12:14:26.591999744,ETD
Nosáľ p.,-3.888,1.3392,1.3392,2018-04-17 12:13:39.935999744,ETD
Matthieu bachschmidt,-24.768,13.7376,13.7376,2018-03-24 14:27:55.008000256,ETD
David compton,-9.216,1.512,1.512,2018-03-12 16:01:03.359999744,ETD
Jk,109.008,37.3248,37.3248,2018-03-07 10:33:42.912000000,ETD
M. hoecherl,1.296,1.9728,1.9728,2018-02-23 10:03:39.744000000,ETD
Thomas schaefer,-0.432,2.5488,2.5488,2018-02-23 10:01:52.608000256,ETD
Georg nawrath,-1.728,1.5696,1.5696,2018-02-23 10:00:39.167999744,ETD
Veli-pekka hentunen,-2.736,0.648,0.648,2018-02-19 10:25:26.976000000,ETD
Yves jongen,-3.6,0.8784,0.8784,2018-02-07 11:42:14.688000256,ETD
Pere guerra,0.576,1.08,1.08,2017-12-25 16:30:51.840000000,ETD
Aimar fabrizio,4.608,2.7072,2.7072,2017-05-07 09:43:28.415999744,ETD
David molina,0.72,0.9072,0.9072,2017-05-07 09:39:35.136000000,ETD
"Friedli, thomas karl + friedli, anna lea + enderli, patrick",-1.872,2.6784,2.6784,2017-04-29 10:28:36.192000000,ETD
Wang et al. 2019,-1.5,2.3,2.3,2017-04-20 03:29:23.381986304,ExoClock literature
Cliff kotnik,-1.584,0.648,0.648,2017-04-14 20:03:49.536000000,ETD
Massimo banfi,-2.016,1.0944,1.0944,2017-04-13 12:11:58.848000000,ETD
David molina,-4.896,1.2384,1.2384,2017-04-09 12:34:56.063999744,ETD
David molina,2.304,1.5408,1.5408,2017-04-05 13:07:59.808000000,ETD
Martin fowler,-7.488,1.6128,1.6128,2017-03-29 21:41:16.224000256,ETD
David molina,0.576,1.1376,1.1376,2017-03-28 13:58:03.936000000,ETD
David molina,-2.16,1.2672,1.2672,2017-03-20 14:47:00.672000256,ETD
Nello ruocco,42.336,1.9728,1.9728,2017-03-03 09:23:30.912000000,ETD
Wang et al. 2019,0.0,3.2,3.2,2016-06-24 03:59:08.435912960,ExoClock literature
Marian urbaník,0.576,,,2016-05-07 09:09:59.616000000,ETD
Wang et al. 2019,-0.3,1.5,1.5,2016-05-06 01:17:48.121773056,ExoClock literature
Jens-peter jacobsen,1.008,1.5408,1.5408,2016-05-03 09:36:17.279999744,ETD
Fontaine bruno,-0.144,1.4976,1.4976,2016-05-03 09:35:03.840000000,ETD
"Francesco scaggiante, danilo zardin",0.72,1.0512,1.0512,2016-04-29 10:01:53.471999744,ETD
Marc bretton,-2.016,0.9936,0.9936,2016-04-29 09:59:04.992000000,ETD
