,index,date,observer,oc,oce,source
0,1,2021-09-19,Yves Jongen,1.2,0.9,ExoClock observation
1,2,2021-07-23,Yves Jongen,3.4,0.7,ExoClock observation
2,3,2021-04-14,Yves Jongen,1.8,0.6,ExoClock observation
3,4,2020-09-01,Yves Jongen,-2.4,0.7,ExoClock observation
4,5,2020-05-08,Yves Jongen,0.8,1.0,ExoClock observation
5,6,2020-04-19,Phil Evans,0.8,0.9,ExoClock observation
6,7,2020-02-25,Yves Jongen,3.2,1.0,ExoClock observation
7,0,2015-01-15,Bento et al. 2017,-0.2,0.5,ExoClock literature
