observer,oc,oceu,ocel,date,source
Didier LEFOULON,1.4,1.4,1.4,2022-04-15 09:34:17.310305536,ExoClock observation
Massimiliano Zulian,-0.2,2.7,2.7,2022-04-15 09:32:41.310303232,ExoClock observation
Efrem Frigeni,-2.5,1.2,1.2,2022-04-15 09:30:23.310327552,ExoClock observation
Albert valenzuela gonzalez,-5.472,5.3712,5.3712,2022-04-15 09:27:21.600000000,ETD
Sw johny,3.168,1.296,1.296,2022-03-01 10:00:46.944000000,ETD
Stefano Lora,2.1,1.3,1.3,2022-03-01 09:59:44.946235904,ExoClock observation
Sebastien Brouillard,1.2,1.0,1.0,2022-03-01 09:58:50.946247168,ExoClock observation
Paolo Arcangelo Matassa,-1.1,2.7,2.7,2022-03-01 09:56:32.946231296,ExoClock observation
Gianluca rossi,-1.872,1.4544,1.4544,2022-03-01 09:55:46.272000000,ETD
Paolo Arcangelo Matassa,1.7,1.9,1.9,2022-01-18 15:30:54.750993920,ExoClock observation
Adam Popowicz,1.0,2.0,2.0,2021-07-03 10:28:26.281417728,ExoClock observation
Andre Kovacs,1.1,4.3,4.3,2021-06-07 17:34:06.930532096,ExoClock observation
Yves Jongen,0.3,0.4,0.4,2021-05-19 10:52:29.917320960,ExoClock observation
Yves jongen,-0.864,0.504,0.504,2021-05-19 10:51:20.447999744,ETD
Andre Kovacs,-3.5,4.3,4.3,2021-04-23 17:54:16.566417152,ExoClock observation
Naudin jean-louis,22.176,6.408,6.408,2021-04-20 13:13:09.984000000,ETD
Naudin jean-louis,13.968,13.608,13.608,2021-04-20 13:04:54.912000256,ETD
Andre Kovacs,5.4,4.3,4.3,2021-04-10 21:35:57.890970880,ExoClock observation
Xesco Rubia,1.3,1.2,1.2,2021-04-04 11:18:15.553274368,ExoClock observation
Matthieu Bachschmidt,0.7,0.4,0.4,2021-04-04 11:17:39.553268480,ExoClock observation
Massimiliano Mannucci,0.6,0.6,0.6,2021-04-04 11:17:33.553260800,ExoClock observation
"Nico montigiani, massimiliano mannucci",-0.72,0.504,0.504,2021-04-04 11:16:17.760000000,ETD
Matthieu bachschmidt,-0.864,0.6624,0.6624,2021-04-04 11:16:06.528000000,ETD
Didier Laloum,-0.9,1.2,1.2,2021-04-04 11:16:03.553266176,ExoClock observation
Daniel verilhac,-1.44,1.2672,1.2672,2021-04-04 11:15:33.696000000,ETD
Stephane Neveu,-1.5,1.7,1.7,2021-04-04 11:15:27.553260288,ExoClock observation
Stephane neveu,-4.464,1.9872,1.9872,2021-04-04 11:12:27.071999744,ETD
Yves Jongen,1.6,0.7,0.7,2021-03-22 14:51:20.877770496,ExoClock observation
Yves jongen,0.144,0.5472,0.5472,2021-03-22 14:49:54.336000000,ETD
Yves Jongen,-0.8,1.3,1.3,2021-03-19 09:42:08.708915456,ExoClock observation
Yves jongen,-3.6,1.1376,1.1376,2021-03-19 09:39:22.176000000,ETD
Laurie sibbald,-0.576,1.9584,1.9584,2021-03-12 23:28:48.576000000,ETD
Andre Kovacs,6.4,2.9,2.9,2021-02-08 20:27:42.682566144,ExoClock observation
Tõnis Eenmäe,3.0,0.9,0.9,2020-12-06 14:08:15.305272832,ExoClock observation
Patrick Brandebourg,-0.1,1.2,1.2,2020-06-22 12:11:24.524349952,ExoClock observation
Riccardo papini,-3.312,0.8496,0.8496,2020-06-22 12:08:08.160000000,ETD
Fabio mortari,3.456,,,2020-06-06 10:41:00.960000000,ETD
Fabio Mortari,3.0,1.6,1.6,2020-06-06 10:40:29.680028672,ExoClock observation
"Lorenzo barbieri, gaetano brando",-0.864,1.3536,1.3536,2020-06-06 10:36:40.896000000,ETD
Keith Rickard,-1.7,2.3,2.3,2020-05-08 12:34:34.160224256,ExoClock observation
Petr pokorný,9.936,4.2192,4.2192,2020-04-22 11:12:08.928000000,ETD
Simon Dawes,2.3,1.0,1.0,2020-04-22 11:04:33.315931904,ExoClock observation
Veli-pekka hentunen,1.728,1.0224,1.0224,2020-04-22 11:04:01.632000256,ETD
Martin Crow,1.3,0.7,0.7,2020-04-22 11:03:33.315935488,ExoClock observation
Manfred Raetz,0.9,0.4,0.4,2020-04-22 11:03:09.315904768,ExoClock observation
Manfred raetz,0.576,0.4608,0.4608,2020-04-22 11:02:49.920000000,ETD
Nosáľ p.,0.288,2.9952,2.9952,2020-04-22 11:02:29.183999744,ETD
De visscher simon,-0.288,2.4768,2.4768,2020-04-22 11:01:59.808000000,ETD
Fernand emering,-4.752,3.0816,3.0816,2020-04-22 10:57:27.648000256,ETD
Jean plazas,6.048,1.1376,1.1376,2020-04-06 09:34:20.639999744,ETD
Martin tylšar,4.032,2.8224,2.8224,2020-04-06 09:32:15.360000256,ETD
Klaus kretzschmar,3.024,1.9152,1.9152,2020-04-06 09:31:12.288000256,ETD
Alessandro Marchini,2.7,1.2,1.2,2020-04-06 09:30:56.471604224,ExoClock observation
Alberto Tomatis,2.1,1.0,1.0,2020-04-06 09:30:20.471598080,ExoClock observation
Yves jongen,2.016,0.8352,0.8352,2020-04-06 09:30:13.535999744,ETD
Fabio Salvaggio,0.8,1.2,1.2,2020-04-06 09:29:02.471578624,ExoClock observation
Claudio Lopresti,0.6,1.3,1.3,2020-04-06 09:28:50.471603456,ExoClock observation
Jens hennig,0.576,5.8176,5.8176,2020-04-06 09:28:48.864000000,ETD
Marc bretton,0.144,0.7632,0.7632,2020-04-06 09:28:24.672000000,ETD
Manfred Raetz,-0.9,1.4,1.4,2020-04-06 09:27:20.471608832,ExoClock observation
"Francesco scaggiante, danilo zardin,marco fiaschi",-1.152,1.6272,1.6272,2020-04-06 09:27:08.640000000,ETD
Fabio salvaggio,-1.44,1.1808,1.1808,2020-04-06 09:26:50.496000256,ETD
Medulka t.,-1.728,1.3104,1.3104,2020-04-06 09:26:32.351999744,ETD
Mauro Caló,-2.2,1.4,1.4,2020-04-06 09:26:02.471589376,ExoClock observation
Frederic charfi,-2.304,1.0656,1.0656,2020-04-06 09:25:56.928000256,ETD
Manfred raetz,-2.736,0.936,0.936,2020-04-06 09:25:31.008000256,ETD
Anaël Wünsche,-3.2,1.6,1.6,2020-04-06 09:25:02.471592960,ExoClock observation
Anaël wünsche,-5.616,1.7136,1.7136,2020-04-06 09:22:41.664000256,ETD
Taewoo Kim,0.2,0.4,0.4,2020-04-03 04:21:38.302741248,ExoClock observation
Taewoo Kim,0.1,0.4,0.4,2020-04-03 04:21:32.302733568,ExoClock observation
Filip Walter,3.1,1.0,1.0,2020-03-24 13:04:07.796147968,ExoClock observation
"Auer, r. f.",3.024,1.0368,1.0368,2020-03-24 13:04:04.800000256,ETD
Manfred Raetz,0.3,0.7,0.7,2020-03-24 13:01:19.796133888,ExoClock observation
Adrian Jones,-1.1,0.9,0.9,2020-03-24 12:59:55.796146944,ExoClock observation
Manfred raetz,-1.584,0.6048,0.6048,2020-03-24 12:59:28.319999744,ETD
Yves jongen,-2.16,0.4608,0.4608,2020-03-24 12:58:54.624000256,ETD
Nosáľ p.,-2.304,2.9952,2.9952,2020-03-24 12:58:42.528000000,ETD
Jean plazas,-2.448,1.5552,1.5552,2020-03-24 12:58:37.344000000,ETD
John Savage,-2.6,1.6,1.6,2020-03-24 12:58:25.796152320,ExoClock observation
Danilo Sedita,-5.6,1.3,1.3,2020-03-08 11:21:24.951844864,ExoClock observation
Yves jongen,-0.576,0.4752,0.4752,2020-02-24 14:59:10.752000256,ETD
Vikrant Kumar Agnihotri,2.3,1.2,1.2,2020-02-21 09:55:18.107530496,ExoClock observation
Nosáľ p.,-2.016,3.528,3.528,2020-02-08 13:23:45.024000000,ETD
Veli-pekka hentunen,-1.728,0.72,0.72,2020-01-10 15:22:49.440000256,ETD
