observer,oc,oceu,ocel,date,source
Pavel pintr,-5.904,3.4992,3.4992,2020-08-07 11:13:10.272000000,ETD
Adam Popowicz,1.1,2.6,2.6,2020-08-01 09:47:23.922413824,ExoClock observation
Adrian Jones,-1.4,1.2,1.2,2020-07-27 13:18:40.368763904,ExoClock observation
Arena claudio,-1.152,1.8864,1.8864,2020-07-21 11:46:05.375999744,ETD
Arena claudio,0.432,2.6496,2.6496,2020-07-10 13:48:43.200000000,ETD
Maurizio cervoni,-7.2,1.0944,1.0944,2020-07-04 12:08:14.208000000,ETD
Mauro Caló,3.8,1.6,1.6,2020-06-28 10:46:31.046766848,ExoClock observation
Claudio Lopresti,0.1,1.3,1.3,2020-06-28 10:42:49.046764032,ExoClock observation
Dim Stouraitis,-1.1,1.2,1.2,2020-06-28 10:41:37.046752256,ExoClock observation
Fabio Mortari,-3.0,1.2,1.2,2020-06-17 12:40:42.551024384,ExoClock observation
Yves jongen,1.728,1.152,1.152,2020-06-07 19:53:02.400000256,ETD
Adrian Jones,2.1,1.4,1.4,2020-05-31 13:14:01.113187328,ExoClock observation
Yves Jongen,0.0,0.6,0.6,2019-09-28 08:00:57.264760064,ExoClock observation
Yves jongen,-0.72,0.6048,0.6048,2019-09-28 08:00:11.807999744,ETD
Astromb,-1.44,1.0368,1.0368,2019-09-28 07:59:32.064000256,ETD
Anaël Wünsche,0.8,0.6,0.6,2019-09-17 10:02:44.768998400,ExoClock observation
Anaël wünsche,-0.0,0.5328,0.5328,2019-09-17 10:01:52.608000256,ETD
Yenal ogmen,1.008,0.936,0.936,2019-09-05 06:57:23.903999744,ETD
Marc bretton,3.6,,,2019-08-14 11:02:01.535999744,ETD
Anaël Wünsche,0.6,0.6,0.6,2019-08-14 10:58:57.893369856,ExoClock observation
Yves jongen,0.576,1.224,1.224,2019-08-14 10:58:54.912000256,ETD
Claudio lopresti,1.584,1.2528,1.2528,2019-08-08 09:27:12.960000256,ETD
Scigifoto skupina úpice,-5.472,1.0656,1.0656,2019-08-08 09:20:09.600000256,ETD
Anaël Wünsche,0.8,0.6,0.6,2019-08-03 13:00:09.397602048,ExoClock observation
Marc bretton,0.288,0.504,0.504,2019-08-03 12:59:37.823999744,ETD
Alberto tomatis,-3.744,1.872,1.872,2019-08-03 12:55:40.223999744,ETD
Luis tremosa,-18.432,0.6624,0.6624,2019-07-11 11:36:19.584000000,ETD
Pere guerra,3.744,1.2384,1.2384,2019-05-21 13:23:10.464000256,ETD
Pere guerra,-1.44,1.1232,1.1232,2019-05-21 13:17:54.240000000,ETD
Marc bretton,0.72,0.7344,0.7344,2018-10-21 07:12:45.792000000,ETD
Anaël Wünsche,-0.2,1.0,1.0,2018-10-21 07:11:49.731441664,ExoClock observation
Ferran grau horta,1.152,1.0224,1.0224,2018-09-23 09:42:21.888000000,ETD
Maciejewski et al. 2018,-0.4,0.5,0.5,2018-09-06 10:09:02.360070400,ExoClock literature
Anaël Wünsche,0.1,0.9,0.9,2018-08-26 12:10:31.864325632,ExoClock observation
Marc bretton,-0.864,0.7344,0.7344,2018-08-26 12:09:33.696000000,ETD
F. lomoz,1.728,1.7424,1.7424,2018-08-20 10:39:22.464000000,ETD
F. lomoz,-2.736,2.4048,2.4048,2018-08-20 10:34:57.216000000,ETD
David molina,0.72,1.9152,1.9152,2018-08-15 14:12:08.064000256,ETD
Maciejewski et al. 2018,0.1,0.7,0.7,2018-08-08 07:32:11.038074112,ExoClock literature
František lomoz,3.6,1.1808,1.1808,2018-08-03 11:09:23.904000000,ETD
Maciejewski et al. 2018,0.0,0.5,0.5,2018-08-03 11:05:51.484407552,ExoClock literature
F. lomoz,-2.304,1.7568,1.7568,2018-08-03 11:03:32.255999744,ETD
Wonseok kang,-1.872,0.9792,0.9792,2018-08-02 05:57:27.936000000,ETD
Pere guerra,-2.736,1.512,1.512,2018-07-29 14:36:57.599999744,ETD
Yves jongen,1.872,0.8208,0.8208,2018-07-23 13:08:42.144000000,ETD
Yves Jongen,-1.2,0.9,0.9,2018-07-23 13:05:38.988652800,ExoClock observation
David molina,-2.304,0.8784,0.8784,2018-07-23 13:04:31.584000000,ETD
Wonseok kang,-3.312,0.9072,0.9072,2018-07-21 02:50:21.983999744,ETD
Yves jongen,4.32,0.7632,0.7632,2018-07-17 11:38:27.456000000,ETD
Maciejewski et al. 2018,-0.1,0.7,0.7,2018-07-17 11:33:58.046573056,ExoClock literature
Yves Jongen,-1.1,0.9,0.9,2018-07-17 11:32:58.046576640,ExoClock observation
Anaël Wünsche,0.1,1.0,1.0,2018-07-11 10:01:23.104504576,ExoClock observation
Marc bretton,-1.872,0.8208,0.8208,2018-07-11 09:59:20.544000256,ETD
David molina,-3.024,1.9728,1.9728,2018-07-11 09:58:17.472000256,ETD
Yves jongen,7.2,0.8352,0.8352,2018-07-06 13:42:15.264000000,ETD
David molina ,-3.168,1.1088,1.1088,2018-07-06 13:31:55.776000256,ETD
Anaël Wünsche,1.2,0.9,0.9,2018-06-30 12:03:28.608765952,ExoClock observation
Marc bretton,0.0,0.6624,0.6624,2018-06-30 12:02:17.376000000,ETD
Alessandro Marchini,-1.7,1.3,1.3,2018-06-30 12:00:34.608744192,ExoClock observation
Tomasz popajewski,-3.024,1.0368,1.0368,2018-06-07 10:54:43.488000000,ETD
Wonseok kang,-0.72,0.8352,0.8352,2018-06-06 05:50:21.983999744,ETD
Mario Morales Aimar,-2.1,1.4,1.4,2017-11-19 07:53:47.140197120,ExoClock observation
Mario morales,-2.88,2.2608,2.2608,2017-11-19 07:52:56.352000000,ETD
Anaël Wünsche,0.2,0.9,0.9,2017-10-16 08:52:30.264559616,ExoClock observation
Maciejewski et al. 2018,-0.5,0.6,0.6,2017-10-16 08:51:48.264546048,ExoClock literature
Marc bretton,-0.72,1.224,1.224,2017-10-16 08:51:33.696000256,ETD
"Friedli, thomas karl + friedli, anna lea + enderli, patrick",-2.016,2.376,2.376,2017-10-16 08:50:16.800000000,ETD
Mark salisbury,-0.72,0.8784,0.8784,2017-10-05 10:52:32.160000000,ETD
Anaël Wünsche,2.2,0.4,0.4,2017-09-29 09:22:42.826766080,ExoClock observation
Marc bretton,1.152,0.4464,0.4464,2017-09-29 09:21:36.000000000,ETD
Ferran grau horta,3.456,1.0656,1.0656,2017-09-12 09:52:07.680000256,ETD
Anaël Wünsche,0.7,0.9,0.9,2017-09-06 08:16:38.446860800,ExoClock observation
Marc bretton,-0.576,0.5472,0.5472,2017-09-06 08:15:24.192000000,ETD
Maciejewski et al. 2018,-0.3,0.3,0.3,2017-08-15 12:17:37.455378688,ExoClock literature
Maciejewski et al. 2018,-0.4,0.3,0.3,2017-07-29 12:45:44.017544448,ExoClock literature
Phil evans,-0.864,0.8064,0.8064,2017-07-24 16:19:06.816000256,ETD
Maciejewski et al. 2018,-0.1,0.3,0.3,2017-07-23 11:13:15.075443456,ExoClock literature
David molina,-7.632,1.8576,1.8576,2017-07-23 11:05:46.175999744,ETD
Michael fleenor,-0.576,0.7344,0.7344,2017-07-19 19:53:04.992000000,ETD
Joe garlitz,-1.44,0.9216,0.9216,2017-07-13 18:19:30.720000256,ETD
David molina,0.864,1.2528,1.2528,2017-07-12 13:15:12.672000000,ETD
F. lomoz,2.016,1.3536,1.3536,2017-06-19 12:11:45.023999744,ETD
František lomoz,0.72,1.3248,1.3248,2017-06-19 12:10:27.263999744,ETD
Marc bretton,-0.144,0.4752,0.4752,2017-06-19 12:09:35.424000000,ETD
"Francesco scaggiante, danilo zardin",-0.144,1.4112,1.4112,2017-06-19 12:09:33.696000000,ETD
Lorenzo barbieri,17.424,6.2064,6.2064,2017-06-13 10:54:22.751999744,ETD
Manfred raetz,-1.152,0.7488,0.7488,2017-06-13 10:35:53.376000256,ETD
Phil evans,-1.584,1.4832,1.4832,2017-06-09 19:15:48.096000256,ETD
Patra et al. 2020,0.6,0.6,0.6,2016-10-01 17:40:43.690359552,ExoClock literature
Patra et al. 2020,-0.6,0.9,0.9,2016-09-25 16:06:44.748263936,ExoClock literature
Patra et al. 2020,-0.3,0.7,0.7,2016-09-08 16:35:15.310460416,ExoClock literature
Maciejewski et al. 2018,-0.3,0.4,0.4,2016-09-07 11:28:41.922035456,ExoClock literature
David molina,-3.6,1.4688,1.4688,2016-09-07 11:25:20.352000000,ETD
Maciejewski et al. 2018,-0.4,0.2,0.2,2016-09-01 09:55:48.979943936,ExoClock literature
Maciejewski et al. 2018,0.0,0.5,0.5,2016-08-26 08:23:26.037890816,ExoClock literature
Maciejewski et al. 2018,-0.6,0.5,0.5,2016-08-21 11:56:36.484185856,ExoClock literature
Marc bretton,1.008,0.8208,0.8208,2016-07-29 10:53:34.367999744,ETD
František lomoz,-3.168,1.224,1.224,2016-07-29 10:49:24.672000000,ETD
František lomoz,-5.472,2.52,2.52,2016-07-29 10:47:09.887999744,ETD
Anaël Wünsche,-0.2,0.4,0.4,2016-07-18 12:53:25.608563200,ExoClock observation
David molina,-1.152,0.9792,0.9792,2016-07-18 12:52:31.008000000,ETD
Marc bretton,-1.44,0.4032,0.4032,2016-07-18 12:52:11.136000000,ETD
David molina,1.728,1.1664,1.1664,2016-07-12 11:22:37.919999744,ETD
Maciejewski et al. 2018,0.1,0.4,0.4,2016-07-01 13:21:56.170759424,ExoClock literature
David molina,-2.016,1.1376,1.1376,2016-07-01 13:19:50.880000000,ETD
Marc bretton,-0.576,0.792,0.792,2016-06-25 11:48:32.255999744,ETD
Marc bretton,5.328,2.7072,2.7072,2016-06-19 10:21:35.424000256,ETD
Marc bretton,0.432,0.7488,0.7488,2016-06-08 12:17:37.535999744,ETD
Marc bretton,0.144,1.3104,1.3104,2016-06-08 12:17:27.168000000,ETD
"Dittler, ullrich",3.312,2.3184,2.3184,2015-11-15 07:45:59.904000000,ETD
Josep gaitan,2.736,1.2672,1.2672,2015-09-25 09:10:02.208000256,ETD
Yenal ogmen,0.0,0.7056,0.7056,2015-09-02 08:02:45.599999744,ETD
Trnka j.,-0.864,1.584,1.584,2015-08-05 10:31:00.479999744,ETD
Ramon naves,-4.176,1.512,1.512,2015-06-04 13:53:24.000000000,ETD
Sada et al. 2016,1.1,0.9,0.9,2014-09-10 17:56:12.872444928,ExoClock literature
Sada et al. 2016,0.5,0.7,0.7,2014-08-24 18:23:49.434612480,ExoClock literature
Benni p.,-2.016,1.0368,1.0368,2014-08-07 18:49:33.024000000,ETD
Zibar m.,-1.584,1.3968,1.3968,2014-07-25 10:37:51.744000000,ETD
Benni p.,-2.16,0.8496,0.8496,2014-06-28 18:13:01.055999744,ETD
Zibar m.,-6.48,1.8864,1.8864,2014-06-15 09:56:32.928000000,ETD
Zibar m.,-4.608,1.8288,1.8288,2013-11-27 06:56:36.384000000,ETD
Carreño a.,-9.648,1.6416,1.6416,2013-10-13 09:49:01.920000256,ETD
Horta f. g.,-5.76,1.4112,1.4112,2013-09-26 10:21:04.319999744,ETD
Caat - centro astronomico del alto turia,-8.64,1.7568,1.7568,2013-09-26 10:18:12.384000000,ETD
"Majchrovic i., maruska tomas, grnja m.",-10.224,3.1824,3.1824,2013-08-17 09:40:16.608000256,ETD
Sada et al. 2016,-0.4,0.8,0.8,2013-08-07 16:57:38.083583488,ExoClock literature
Bernd koch,-5.328,,,2013-07-20 12:14:24.000000256,ETD
Benni p.,-4.32,1.3104,1.3104,2013-07-04 17:50:09.023999744,ETD
Sada et al. 2016,0.2,0.8,0.8,2012-10-03 15:12:53.425939712,ExoClock literature
Sada et al. 2016,-3.0,1.1,1.1,2012-09-22 17:10:40.930192128,ExoClock literature
Horta f. g.,-3.744,1.296,1.296,2012-09-15 10:30:39.744000256,ETD
Sada et al. 2016,0.8,0.9,0.9,2012-09-05 17:42:41.492335872,ExoClock literature
"Angel t., harlingten c.",-0.288,2.4624,2.4624,2012-08-29 11:02:14.495999744,ETD
Corfini g.,0.144,1.296,1.296,2012-08-23 09:29:57.119999744,ETD
"Mravik j., grnja j.",-3.6,4.3632,4.3632,2012-08-23 09:26:13.344000256,ETD
Shadic s.,-2.016,1.224,1.224,2012-08-19 18:08:02.111999744,ETD
Emering f.,2.16,2.5056,2.5056,2012-08-18 13:05:39.839999744,ETD
"Mravik j., grnja j.",-0.144,3.0816,3.0816,2012-08-12 11:30:33.984000000,ETD
Thomas sauer,-1.296,0.6768,0.6768,2012-07-26 11:57:36.575999744,ETD
Lomoz f.,-4.896,2.2608,2.2608,2012-07-26 11:54:03.168000000,ETD
Sauer t.,-2.448,0.9792,0.9792,2012-07-20 10:23:42.431999744,ETD
Ayiomamitis a.,-3.312,0.864,0.864,2012-07-20 10:22:56.640000000,ETD
Vrašťák m.,-2.304,0.9072,0.9072,2011-10-03 08:10:15.744000000,ETD
Evans p.,-0.576,1.6416,1.6416,2011-09-07 20:54:22.176000000,ETD
Poddaný s.,5.184,3.1536,3.1536,2011-08-30 09:14:17.952000000,ETD
Ayiomamitis a.,-1.872,1.8288,1.8288,2011-08-30 09:07:10.271999744,ETD
Sada et al. 2016,1.5,0.9,0.9,2011-08-20 16:18:06.141309184,ExoClock literature
Sada et al. 2016,-1.2,0.9,0.9,2011-08-15 19:49:10.587603456,ExoClock literature
Garlitz j.,-1.008,0.7344,0.7344,2011-08-09 18:16:37.056000000,ETD
Sada et al. 2016,1.1,0.8,0.8,2011-08-03 16:45:54.703491840,ExoClock literature
Trnka j.,-2.16,1.224,1.224,2011-08-02 11:36:06.624000000,ETD
Scarmato t.,-1.728,1.6128,1.6128,2011-07-10 10:31:58.367999744,ETD
Brosio a.,-1.728,4.1184,4.1184,2011-07-10 10:31:54.048000256,ETD
Shadic s.,1.152,1.0368,1.0368,2011-07-06 19:15:09.216000256,ETD
Scarmato t.,0.576,1.2384,1.2384,2011-06-23 11:02:29.183999744,ETD
Sada et al. 2016,1.6,0.9,0.9,2011-06-02 20:12:01.894267136,ExoClock literature
Lomoz f.,-2.592,1.6128,1.6128,2010-09-11 10:18:30.527999744,ETD
Garlitz i.,-4.464,3.7584,3.7584,2010-09-01 17:24:10.368000256,ETD
Scarmato t.,15.12,1.3968,1.3968,2010-08-25 11:04:29.280000256,ETD
Naves r.,2.016,1.4832,1.4832,2010-08-25 10:51:22.176000256,ETD
Dřevěný r.,-3.6,2.376,2.376,2010-08-25 10:45:40.895999744,ETD
Bakos et al. 2011,-0.0,0.3,0.3,2009-01-20 06:22:13.342073856,ExoClock literature
"G. a. bakos et al., 2010",-1.152,0.2592,0.2592,2009-01-20 06:21:04.896000000,ETD
