observer,oc,oceu,ocel,date,source
J.plazas,13.104,,,2021-11-20 09:34:10.272000000,ETD
Yves Jongen,-0.7,1.7,1.7,2021-11-20 09:20:20.407663360,ExoClock observation
Alessandro marchini,-2.016,3.6,3.6,2021-11-20 09:18:57.887999744,ETD
Yves jongen,-2.592,1.1808,1.1808,2021-11-20 09:18:23.328000000,ETD
Georgios Lekkas,2.4,4.3,4.3,2021-11-09 12:46:04.304620032,ExoClock observation
Didier Laloum,-1.9,5.8,5.8,2021-11-09 12:41:46.304651520,ExoClock observation
Dominique DANIEL,5.4,2.3,2.3,2021-10-22 10:26:47.466262528,ExoClock observation
Dominique daniel,0.72,2.4912,2.4912,2021-10-22 10:22:03.935999744,ETD
Jean-claude mario,-5.04,2.6352,2.6352,2020-12-13 07:38:53.951999744,ETD
F. lomoz,-0.72,1.4688,1.4688,2020-11-23 09:54:45.792000256,ETD
F. lomoz,-10.944,2.2032,2.2032,2020-11-23 09:44:31.487999744,ETD
Jacques Michelet,2.0,1.9,1.9,2020-11-14 08:46:17.220475648,ExoClock observation
F. lomoz,-9.936,31.2912,31.2912,2020-11-14 08:34:20.352000000,ETD
F. lomoz,-14.544,4.5216,4.5216,2020-11-14 08:29:41.279999744,ETD
F. lomoz,-23.904,3.3984,3.3984,2020-11-14 08:20:23.136000000,ETD
Carmelo Falco,-0.9,1.2,1.2,2020-08-28 12:55:34.815385856,ExoClock observation
Pavel pintr,-3.168,2.0304,2.0304,2019-09-21 11:16:16.032000000,ETD
Yves Jongen,-0.2,1.3,1.3,2018-12-11 07:41:22.206720000,ExoClock observation
Yves jongen,-2.016,1.3968,1.3968,2018-12-11 07:39:37.152000000,ETD
St-gelais denis,-1.728,0.9216,0.9216,2018-11-08 17:47:46.464000000,ETD
Josep gaitan ,-5.328,2.2176,2.2176,2017-12-23 09:21:48.960000000,ETD
Claudio arena,-1.152,1.5408,1.5408,2017-12-14 08:14:49.632000256,ETD
Alessandro Marchini,0.1,1.2,1.2,2017-10-26 11:27:53.975041536,ExoClock observation
Nikolaos Paschalis,8.7,1.3,1.3,2017-09-18 11:25:42.614377984,ExoClock observation
Gabriel murawski,3.456,3.096,3.096,2017-08-29 13:31:57.504000256,ETD
"Technische universität braunschweig, institut für geophysik und extraterrestrische physik",1.44,3.9024,3.9024,2016-11-29 06:29:26.880000256,ETD
Josep gaitan ,2.592,2.304,2.304,2016-11-09 08:42:07.775999744,ETD
"Dittler, ullrich",-50.256,1.9296,1.9296,2015-12-03 06:12:09.215999744,ETD
Paul benni,-1.728,1.512,1.512,2015-11-20 14:57:09.792000256,ETD
František lomoz,-5.616,4.1328,4.1328,2015-01-13 07:41:59.711999744,ETD
Lomoz f.,3.168,1.296,1.296,2014-10-18 10:51:53.280000256,ETD
Bachschmidt m.,-1.44,1.8576,1.8576,2014-10-18 10:47:14.208000000,ETD
Gaitan j.,-0.0,2.4768,2.4768,2013-12-09 08:11:12.767999744,ETD
Benni p.,3.888,1.4112,1.4112,2013-12-07 12:48:49.823999744,ETD
West et al. 2016,-0.2,0.5,0.5,2012-06-28 20:32:25.847033088,ExoClock literature
