observer,oc,oceu,ocel,date,source
Yves Jongen,-3.1,1.0,1.0,2021-11-21 13:07:49.130855680,ExoClock observation
Yves Jongen,-3.7,1.6,1.6,2021-11-20 13:34:37.029114880,ExoClock observation
Yves Jongen,-2.2,1.2,1.2,2021-11-19 14:03:30.927334400,ExoClock observation
