observer,oc,oceu,ocel,date,source
Sebastien Brouillard,0.7,0.9,0.9,2022-02-25 08:49:17.755243776,ExoClock observation
Paolo Arcangelo Matassa,-1.0,2.3,2.3,2022-01-28 09:59:26.488802560,ExoClock observation
Pantacchini  christian,0.144,2.1168,2.1168,2022-01-28 09:58:41.664000256,ETD
Anaël Wünsche,1.6,0.6,0.6,2022-01-13 08:49:57.499224576,ExoClock observation
Anaël wünsche,3.168,0.5472,0.5472,2022-01-13 08:49:39.648000000,ETD
Mark Salisbury,0.0,0.3,0.3,2022-01-13 08:48:21.499222272,ExoClock observation
Mark salisbury,1.008,0.3456,0.3456,2022-01-13 08:47:27.455999744,ETD
Francesco Scaggiante,-1.0,0.7,0.7,2022-01-13 08:47:21.499225856,ExoClock observation
"Francesco scaggiante, danilo zardin,marco fiaschi",-0.432,0.7344,0.7344,2022-01-13 08:46:07.104000256,ETD
Paolo Arcangelo Matassa,-0.4,0.7,0.7,2021-12-31 11:11:53.222417152,ExoClock observation
Andre Kovacs,-2.4,2.6,2.6,2021-12-05 15:57:44.668835584,ExoClock observation
J.plazas,5.472,7.2144,7.2144,2021-11-18 11:15:38.880000000,ETD
Dominique DANIEL,-1.3,2.0,2.0,2021-11-16 07:34:44.253577984,ExoClock observation
Dominique daniel,-1.44,1.4832,1.4832,2021-11-16 07:32:48.479999744,ETD
Andre Kovacs,3.4,4.3,4.3,2021-11-07 17:15:23.402447872,ExoClock observation
Yves Jongen,2.0,0.7,0.7,2021-11-03 10:01:57.976815872,ExoClock observation
Yves jongen,-15.552,9.6768,9.6768,2021-11-03 09:42:32.256000256,ETD
Anaël Wünsche,-1.0,0.3,0.3,2021-10-19 08:46:52.987209984,ExoClock observation
Anaël wünsche,0.144,0.2592,0.2592,2021-10-19 08:46:12.288000256,ETD
Andre Kovacs,-1.5,2.3,2.3,2021-10-12 21:58:20.848804352,ExoClock observation
Yves jongen,-3.6,0.792,0.792,2021-09-23 13:30:19.008000256,ETD
"Giuseppe conzo (gruppo astrofili palidoro), explorer orbanić observatory (croatia)",-40.32,31.6944,31.6944,2021-09-23 12:53:33.216000256,ETD
Kevin Johnson,0.2,1.2,1.2,2021-08-24 11:11:46.454439424,ExoClock observation
Nick Sioulas,-1.2,1.2,1.2,2021-07-27 12:22:13.187981056,ExoClock observation
Snaevarr gudmundsson,-1.296,1.0512,1.0512,2021-01-06 09:55:14.304000000,ETD
Roger Dymock,-3.2,2.0,2.0,2020-12-13 18:18:58.344016640,ExoClock observation
Roger dymock,-2.736,1.944,1.944,2020-12-13 18:17:40.992000256,ETD
Snaevarr gudmundsson,1.152,0.576,0.576,2020-12-07 07:33:32.544000256,ETD
Veli-pekka hentunen,-0.288,0.4032,0.4032,2020-12-07 07:31:59.232000256,ETD
Fabio Mortari,1.1,0.9,0.9,2020-11-24 09:59:09.928803840,ExoClock observation
"Nicholas dahlke, johanna hipp, annalotta hipp",1.872,0.5472,0.5472,2020-11-24 09:58:09.696000256,ETD
Fabio mortari,0.576,1.1376,1.1376,2020-11-24 09:56:50.208000256,ETD
Roger dymock,11.952,5.904,5.904,2020-11-15 19:44:06.720000000,ETD
Roger Dymock,-0.1,1.6,1.6,2020-11-15 19:33:55.077622528,ExoClock observation
Harri Kiiskinen,-1.7,1.4,1.4,2020-11-09 08:44:16.939213056,ExoClock observation
Yves Jongen,2.3,0.4,0.4,2020-10-29 14:48:13.375226880,ExoClock observation
Yves jongen,2.448,0.5472,0.5472,2020-10-29 14:46:33.024000256,ETD
Roger Dymock,-5.2,3.5,3.5,2020-10-18 20:40:39.811201280,ExoClock observation
Jean-Bernard PIOPPA,-2.1,0.9,0.9,2020-10-12 09:55:43.672791040,ExoClock observation
Jean plazas,-9.648,63.7344,63.7344,2020-10-12 09:46:20.352000256,ETD
Vikrant Kumar Agnihotri,-2.5,0.9,0.9,2020-10-10 06:19:18.960038400,ExoClock observation
Veli-pekka hentunen,-1.152,0.8064,0.8064,2020-09-27 08:42:50.976000000,ETD
Yves Jongen,1.5,0.6,0.6,2020-09-16 14:47:11.119197696,ExoClock observation
Yves jongen,1.728,0.6192,0.6192,2020-09-16 14:45:41.183999744,ETD
David Wright,0.2,1.2,1.2,2020-09-14 11:09:52.406415872,ExoClock observation
Mark Roberts,-0.1,1.4,1.4,2020-09-14 11:09:34.406392832,ExoClock observation
Jordi lopesino,1.728,0.8352,0.8352,2020-09-14 11:09:34.271999744,ETD
Keith Rickard,-4.0,1.7,1.7,2020-09-14 11:05:40.406414848,ExoClock observation
Roman ehrenberger,-3.888,1.2384,1.2384,2020-09-14 11:03:59.040000000,ETD
Adrian Jones,2.2,1.6,1.6,2020-09-01 13:35:48.129634560,ExoClock observation
Nikolaos Paschalis,0.2,1.0,1.0,2020-08-30 09:57:47.416839424,ExoClock observation
Martin Fowler,-3.7,3.2,3.2,2020-02-01 17:04:43.562426368,ExoClock observation
Martin Fowler,-2.5,2.6,2.6,2020-01-17 15:53:50.572821248,ExoClock observation
Yves jongen,0.288,0.576,0.576,2020-01-13 08:42:50.976000000,ETD
Martin Fowler,-4.9,2.6,2.6,2020-01-04 18:15:22.295983104,ExoClock observation
Yves jongen,0.864,0.504,0.504,2019-12-31 11:07:18.623999744,ETD
