observer,oc,oceu,ocel,date,source
Yves Jongen,-9.4,2.0,2.0,2022-02-24 14:37:42.201583360,ExoClock observation
jean pascal vignes,-5.3,2.3,2.3,2022-02-07 17:45:36.435824640,ExoClock observation
