observer,oc,oceu,ocel,date,source
Tõnis Eenmäe,-4.1,2.4,2.4,2021-09-03 11:41:08.227220992,ExoClock observation
Dim Stouraitis,-5.5,3.3,3.3,2021-09-03 11:39:44.227234048,ExoClock observation
Manfred Raetz,-1.4,1.7,1.7,2020-09-13 15:21:16.454432256,ExoClock observation
Manfred raetz,170.208,1.512,1.512,2020-09-13 15:06:44.351999744,ETD
Jean plazas,-26.208,3.6144,3.6144,2020-09-13 11:50:14.207999744,ETD
Danilo Sedita,-0.8,2.2,2.2,2020-08-27 11:16:54.691230720,ExoClock observation
Carmelo Falco,-1.9,1.6,1.6,2020-08-27 11:15:48.691226624,ExoClock observation
Mark salisbury,167.04,19.0368,19.0368,2019-12-02 11:14:09.023999744,ETD
Rudi bjørn rasmussen,43.056,2.2896,2.2896,2019-12-02 09:10:03.936000256,ETD
Kim lang,-17.712,16.56,16.56,2019-09-07 11:48:33.983999744,ETD
Wang et al. 2018,2.5,1.0,1.0,2015-01-06 01:24:41.107181312,ExoClock literature
Horta f. g.,40.752,5.2272,5.2272,2014-10-06 10:51:10.080000000,ETD
Wang et al. 2018,-1.4,2.4,2.4,2014-02-08 02:24:50.352018176,ExoClock literature
Salisbury m.,36.288,,,2014-02-02 08:27:03.168000256,ETD
Paul benni,204.48,51.0048,51.0048,2014-01-04 20:28:20.064000000,ETD
Wang et al. 2018,-2.4,1.6,1.6,2013-12-30 00:52:15.571204096,ExoClock literature
Shadic s.,23.616,4.3488,4.3488,2013-11-25 15:57:47.232000000,ETD
Wang et al. 2018,-0.6,2.0,2.0,2013-11-14 06:00:49.536001792,ExoClock literature
Emering f.,55.872,2.9232,2.9232,2012-12-11 13:45:20.159999744,ETD
Fernand emering,54.0,6.5232,6.5232,2012-12-11 13:43:27.840000000,ETD
Trnka j.,24.624,2.4048,2.4048,2012-09-22 10:14:37.248000000,ETD
Scarmato t.,2.88,10.6272,10.6272,2012-09-22 09:52:56.928000000,ETD
Ramon naves,37.584,2.0304,2.0304,2011-12-28 10:42:22.175999744,ETD
Lopesino j.,-33.408,1.8432,1.8432,2011-12-28 09:31:29.567999744,ETD
Vanhuysse m.,39.024,3.6,3.6,2011-10-03 14:23:03.839999744,ETD
"Makely n., hutcheson m.",27.36,3.7872,3.7872,2011-09-27 20:50:00.384000000,ETD
Vrašťák m.,23.904,2.736,2.736,2011-08-24 12:38:16.511999744,ETD
Buchhave et al. 2011,-3.1,2.6,2.6,2009-12-31 13:49:43.699192064,ExoClock literature
"Buchhave et al., 2011",0.0,2.6064,2.6064,2009-12-31 13:48:34.560000256,ETD
