observer,oc,oceu,ocel,date,source
Üllar Kivila,0.1,2.9,2.9,2022-03-17 13:04:03.991702784,ExoClock observation
Üllar Kivila,-4.1,3.2,3.2,2022-03-10 12:49:56.350072320,ExoClock observation
Claudio Lopresti,-2.6,0.9,0.9,2021-09-23 08:53:10.951685632,ExoClock observation
Paolo Arcangelo Matassa,2.5,4.3,4.3,2021-09-09 08:38:25.668456960,ExoClock observation
Yves Jongen,-0.1,0.9,0.9,2021-07-19 12:10:21.920625920,ExoClock observation
Adam Popowicz,2.9,3.5,3.5,2021-06-28 11:43:34.995807488,ExoClock observation
Jean-Marc MARI,-0.4,1.3,1.3,2021-06-14 11:20:25.712656896,ExoClock observation
Yves Jongen,-1.9,1.2,1.2,2021-06-14 11:18:55.712662272,ExoClock observation
Francois Regembal,-2.0,2.2,2.2,2021-06-14 11:18:49.712654592,ExoClock observation
Manfred Raetz,-2.6,1.0,1.0,2021-06-14 11:18:13.712648704,ExoClock observation
John Savage,-1.3,1.6,1.6,2021-05-31 10:59:40.429409536,ExoClock observation
Manfred Raetz,-2.7,0.9,0.9,2021-05-31 10:58:16.429422592,ExoClock observation
Camilla Gison,-1.5,1.7,1.7,2021-05-07 15:13:43.247998976,ExoClock observation
Adam Popowicz,2.5,2.3,2.3,2021-05-03 10:23:45.863023104,ExoClock observation
Yves Jongen,2.4,0.9,0.9,2021-05-03 10:23:39.863015424,ExoClock observation
Valère Perroud,-4.9,1.7,1.7,2021-05-03 10:16:21.863017472,ExoClock observation
Kevin Hills,-1.3,1.2,1.2,2021-04-16 14:44:08.323166464,ExoClock observation
Nikolaos Paschalis,0.4,2.7,2.7,2020-07-31 08:38:31.584015104,ExoClock observation
Francois Regembal,-2.2,1.6,1.6,2020-07-28 13:19:57.327348480,ExoClock observation
Manfred Raetz,1.2,1.0,1.0,2020-06-23 12:33:43.119382528,ExoClock observation
Francois Regembal,-0.1,3.2,3.2,2020-06-09 12:12:33.836144384,ExoClock observation
Roland Casali,4.6,3.2,3.2,2020-06-02 12:07:20.194554624,ExoClock observation
Francois Regembal,2.0,1.4,1.4,2020-06-02 12:04:44.194555904,ExoClock observation
Alberto Tomatis,-0.9,1.4,1.4,2020-06-02 12:01:50.194574336,ExoClock observation
Roland Casali,0.4,1.3,1.3,2020-05-26 11:53:12.552964352,ExoClock observation
Anaël Wünsche,-1.2,1.3,1.3,2020-05-26 11:51:36.552962048,ExoClock observation
Francois Regembal,0.4,1.2,1.2,2020-05-19 11:43:16.911375104,ExoClock observation
Geoffrey Thurston,-2.3,1.0,1.0,2020-05-19 11:40:34.911368704,ExoClock observation
Vikrant Kumar Agnihotri,-2.7,2.7,2.7,2020-05-15 06:46:13.526416640,ExoClock observation
Francois Regembal,-3.5,2.7,2.7,2020-05-05 11:19:31.628178688,ExoClock observation
Francois Regembal,2.3,1.4,1.4,2020-04-28 11:15:23.986592768,ExoClock observation
Spake et al. 2016,0.0,1.3,1.3,2010-02-02 23:45:50.757131008,ExoClock literature
