observer,oc,oceu,ocel,date,source
Yves Jongen,1.7,1.3,1.3,2022-01-05 14:10:12.396490496,ExoClock observation
Yves jongen,2.016,1.3248,1.3248,2022-01-05 14:09:23.904000000,ETD
Yves Jongen,1.6,1.4,1.4,2020-11-16 16:14:26.353927680,ExoClock observation
Yves jongen,1.584,1.4688,1.4688,2020-11-16 16:13:17.760000256,ETD
Yves jongen,-14.976,1.872,1.872,2020-08-28 15:07:38.784000000,ETD
Yves jongen,-0.288,2.304,2.304,2020-01-22 14:23:42.720000256,ETD
Yves Jongen,-2.4,1.9,1.9,2020-01-22 14:22:41.957743872,ExoClock observation
Suricate48,-0.72,2.1168,2.1168,2018-08-07 17:46:51.168000000,ETD
Gavin boyle,1.728,1.296,1.296,2017-08-23 02:52:32.448000000,ETD
De val-borro et al. (2016),0.0,1.08,1.08,2013-12-07 20:34:32.448000256,ETD
