date,observer,oc,oce,source
2019-07-05,Janos,5.472,7.6176,ETD
2019-07-05,Arena c. - gruppo astrofili catanesi,-6.768,1.44,ETD
2018-10-14,F. lomoz,-19.44,7.3728,ETD
2018-07-12,Pere guerra,26.208,10.728,ETD
2015-02-04,Talens et al. (2018),-5.472,0.432,ETD
