observer,oc,oceu,ocel,date,source
Roberto koropecki,2.88,1.3824,1.3824,2021-11-29 13:51:41.183999744,ETD
Yves Jongen,0.2,0.7,0.7,2021-11-29 13:50:45.999357184,ExoClock observation
Yves jongen,0.864,0.72,0.72,2021-11-29 13:49:45.408000256,ETD
Roberto koropecki,4.032,3.024,3.024,2021-11-20 15:13:36.479999744,ETD
Yves Jongen,2.2,0.6,0.6,2021-01-02 15:39:53.952012032,ExoClock observation
Yves jongen,2.304,0.6768,0.6768,2021-01-02 15:38:25.152000256,ETD
Yves Jongen,0.3,1.4,1.4,2020-12-06 19:40:11.948119040,ExoClock observation
Yves jongen,-0.144,1.4112,1.4112,2020-12-06 19:38:02.976000000,ETD
Yves Jongen,-1.4,0.6,0.6,2020-11-25 15:19:24.946567936,ExoClock observation
Yves jongen,-1.008,0.7344,0.7344,2020-11-25 15:18:12.959999744,ETD
F. lomoz,9.936,3.5424,3.5424,2020-11-05 12:30:44.640000256,ETD
F. lomoz,1.728,3.4992,3.4992,2020-11-05 12:22:31.295999744,ETD
Miguel sanchez,10.656,1.9584,1.9584,2020-10-27 13:52:15.744000256,ETD
Yves Jongen,2.1,1.3,1.3,2020-02-24 14:45:27.907204608,ExoClock observation
Yves jongen,3.024,1.0368,1.0368,2020-02-24 14:44:48.480000000,ETD
"C. colazo, r. melia, m. starck",4.464,0.7488,0.7488,2017-11-23 18:33:55.584000000,ETD
Francis dauriac florent cazalaa jacques croiziers,-8.064,1.6272,1.6272,2017-11-21 12:41:30.048000000,ETD
František lomoz,1.152,1.0656,1.0656,2017-01-01 07:37:23.231999744,ETD
Hellier et al. 2017,-0.0,0.2,0.2,2014-09-11 08:26:42.622059008,ExoClock literature
Hellier et al. (2016),0.0,0.216,0.216,2014-09-11 08:25:30.719999744,ETD
