date,observer,oc,oce,source
2021-01-07,Yves Jongen,57.6,17.3,ExoClock observation
2016-02-20,Ana\xc3\xabl W\xc3\xbcnsche,34.8,8.6,ExoClock observation
2009-02-13,Alessandro Marchini,7.6,13.0,ExoClock observation
