observer,oc,oceu,ocel,date,source
Robert Roth,-2.1,3.2,3.2,2022-01-31 10:24:31.824029184,ExoClock observation
Claudio Lopresti,-3.5,2.7,2.7,2022-01-14 09:14:14.664042496,ExoClock observation
Fran Campos,1.2,4.3,4.3,2022-01-07 13:39:23.400041984,ExoClock observation
