date,observer,oc,oce,source
2022-01-01,Yves Jongen,0.6,0.7,ExoClock observation
2021-11-13,Ana\xc3\xabl W\xc3\xbcnsche,-1.8,1.0,ExoClock observation
2021-11-13,Yves Jongen,-3.0,0.7,ExoClock observation
2021-10-10,Yves Jongen,-1.5,0.7,ExoClock observation
2021-02-11,Yves Jongen,-1.5,1.0,ExoClock observation
