observer,oc,oceu,ocel,date,source
Anaël Wünsche,2.5,0.6,0.6,2022-02-01 15:49:33.693707520,ExoClock observation
Anaël wünsche,-1.152,0.7632,0.7632,2022-01-23 17:34:41.088000000,ETD
Anaël Wünsche,-1.2,0.7,0.7,2022-01-23 17:34:37.192810240,ExoClock observation
Yves Jongen,0.5,0.6,0.6,2021-03-27 13:49:59.662493184,ExoClock observation
Yves jongen,-1.152,0.5616,0.5616,2021-03-27 13:48:24.191999744,ETD
Yves Jongen,1.0,0.6,0.6,2021-03-04 15:04:26.660191232,ExoClock observation
Yves jongen,-0.432,0.5904,0.5904,2021-03-04 15:03:04.895999744,ETD
Yves Jongen,-0.2,0.9,0.9,2020-12-29 14:32:46.153621760,ExoClock observation
Yves jongen,-1.296,0.864,0.864,2020-12-29 14:31:37.056000000,ETD
Yves Jongen,-0.4,0.7,0.7,2020-12-06 15:46:31.151346176,ExoClock observation
Yves jongen,-1.584,0.7344,0.7344,2020-12-06 15:45:19.008000256,ETD
Yves Jongen,-0.2,1.0,1.0,2020-11-13 17:00:40.149021184,ExoClock observation
Yves jongen,-0.864,0.9936,0.9936,2020-11-13 16:59:57.119999744,ETD
Roberto koropecki,1.152,,,2020-01-30 13:50:29.472000000,ETD
Bourrier et al. 2020,-0.1,0.2,0.2,2017-12-31 17:17:49.043822592,ExoClock literature
Phil evans,-0.864,0.432,0.432,2017-02-09 14:44:38.976000000,ETD
Evans et al. 2018,0.3,0.3,0.3,2016-11-12 08:53:25.502200064,ExoClock literature
Evans et al. 2018,0.8,0.3,0.3,2016-11-05 23:54:28.001559296,ExoClock literature
Evans et al. 2018,-0.4,0.3,0.3,2016-10-24 05:54:21.000309760,ExoClock literature
Tsiaras et al. 2018,-0.1,0.2,0.2,2016-02-05 21:16:51.474055168,ExoClock literature
Delrez et al. 2016,-0.0,0.2,0.2,2013-12-08 17:00:00.894838528,ExoClock literature
Delrez et al. (2014),-0.0,0.1584,0.1584,2013-12-08 16:59:57.119999744,ETD
