observer,oc,oceu,ocel,date,source
Michael Irzyk,1.7,2.9,2.9,2022-02-25 16:06:46.416007936,ExoClock observation
"Eduardo fernández lajús, romina p. di sisto",-9.36,1.5984,1.5984,2021-07-07 12:38:17.376000000,ETD
F. lomoz,55.008,3.6432,3.6432,2021-04-27 10:36:44.351999744,ETD
F. lomoz,42.048,12.168,12.168,2021-04-27 10:23:46.752000000,ETD
Jean plazas,0.576,,,2021-04-23 10:51:52.415999744,ETD
Daniel verilhac,-3.6,3.3696,3.3696,2021-04-23 10:47:47.039999744,ETD
Yves Jongen,5.9,2.2,2.2,2021-04-23 10:46:41.999996672,ExoClock observation
Yves jongen,-6.336,1.512,1.512,2021-04-23 10:45:02.880000256,ETD
Yves jongen,-5.184,3.0096,3.0096,2020-05-14 15:47:07.872000000,ETD
Yves Jongen,-0.4,3.2,3.2,2020-05-14 15:43:19.536010496,ExoClock observation
Yves jongen,-5.472,3.3408,3.3408,2020-02-17 17:19:33.024000000,ETD
Yves Jongen,-0.1,5.8,5.8,2020-02-17 17:16:46.751985920,ExoClock observation
Marc bretton,19.728,4.032,4.032,2019-04-19 11:09:02.304000256,ETD
Mocnik et al. (2016),0.0,0.1267,0.1267,2015-08-22 19:16:35.961600000,ETD
