,index,date,observer,oc,oce,source
0,1,2021-03-12,Yves Jongen,3.3,1.4,ExoClock observation
1,2,2020-05-25,Phil Evans,1.3,1.7,ExoClock observation
2,3,2020-03-21,Phil Evans,-1.4,1.7,ExoClock observation
3,0,2013-10-26,Temple et al. 2017,-0.0,0.3,ExoClock literature
