observer,oc,oceu,ocel,date,source
Adrian Jones,2.7,2.6,2.6,2022-01-13 08:21:04.858572288,ExoClock observation
Paolo Arcangelo Matassa,-1.6,4.3,4.3,2022-01-13 08:16:46.858563328,ExoClock observation
Adrian Jones,0.9,4.3,4.3,2021-10-17 09:38:50.605423360,ExoClock observation
Mike Miller,2.6,5.8,5.8,2020-11-12 15:40:20.371180800,ExoClock observation
Jordi lopesino,-5.616,2.1168,2.1168,2020-11-09 09:23:56.831999744,ETD
Manfred Raetz,-2.6,1.2,1.2,2020-09-21 12:48:57.258258432,ExoClock observation
Manfred raetz,-5.04,0.7488,0.7488,2020-09-21 12:48:42.047999744,ETD
Manfred Raetz,2.2,0.9,0.9,2020-09-08 12:12:12.479994112,ExoClock observation
Manfred raetz,-2.88,0.792,0.792,2020-09-08 12:09:18.143999744,ETD
Veli-pekka hentunen,32.688,16.0992,16.0992,2020-08-26 12:03:20.448000000,ETD
Jean plazas,-0.576,,,2020-08-26 11:30:02.880000256,ETD
Dim Stouraitis,0.1,1.7,1.7,2020-08-26 11:28:33.701762304,ExoClock observation
Lorenzo barbieri,-3.024,2.7504,2.7504,2020-08-13 10:46:02.496000256,ETD
Anaël Wünsche,-2.8,0.9,0.9,2019-12-03 09:13:57.747819776,ExoClock observation
Anael wunsche,-5.328,0.5904,0.5904,2019-12-03 09:13:23.519999744,ETD
Nikolaos Paschalis,0.5,3.2,3.2,2019-10-25 07:12:37.413138432,ExoClock observation
Antonino brosio,4.32,2.736,2.736,2019-10-02 12:05:33.503999744,ETD
Yves Jongen,1.6,1.6,1.6,2019-10-02 12:01:01.051207680,ExoClock observation
Yves jongen,-2.16,1.4688,1.4688,2019-10-02 11:59:09.023999744,ETD
Yves jongen,-0.144,1.2384,1.2384,2018-12-26 09:07:37.056000000,ETD
Yves Jongen,1.3,1.4,1.4,2018-12-26 09:07:28.319073024,ExoClock observation
