observer,oc,oceu,ocel,date,source
Yves Jongen,-0.0,0.9,0.9,2022-02-22 15:01:35.515193088,ExoClock observation
Yves jongen,-1.872,0.8352,0.8352,2022-02-22 14:59:40.128000256,ETD
Yves Jongen,-0.1,0.6,0.6,2021-02-09 19:12:45.278394624,ExoClock observation
Yves jongen,-0.864,0.5616,0.5616,2021-02-09 19:11:55.680000000,ETD
Yves Jongen,0.5,0.6,0.6,2020-02-21 14:08:54.806406400,ExoClock observation
Yves jongen,-0.864,0.6192,0.6192,2020-02-21 14:07:33.312000256,ETD
Yves Jongen,-0.6,0.6,0.6,2020-02-02 16:44:22.594556928,ExoClock observation
Yves jongen,-1.728,0.5472,0.5472,2020-02-02 16:43:13.152000000,ETD
Anastasia Kokori,2.9,2.6,2.6,2018-04-26 16:10:09.839004160,ExoClock observation
Bento et al. 2017,-0.0,0.3,0.3,2015-02-24 13:56:45.363853312,ExoClock literature
Bento et al. (2016),-1.152,0.288,0.288,2015-02-24 13:55:37.920000000,ETD
