observer,oc,oceu,ocel,date,source
Martin Mifsud,4.2,2.3,2.3,2022-03-24 08:18:16.963204352,ExoClock observation
Mark Salisbury,-2.8,0.7,0.7,2022-03-17 09:45:56.458555136,ExoClock observation
Mark salisbury,-9.648,0.7344,0.7344,2022-03-17 09:44:25.440000256,ETD
Kevin Johnson,-4.8,2.4,2.4,2022-03-17 09:43:56.458562304,ExoClock observation
Paolo Arcangelo Matassa,-3.6,1.4,1.4,2022-03-10 11:19:47.953939968,ExoClock observation
Francesco Conti,-3.7,2.4,2.4,2022-03-10 11:19:41.953932288,ExoClock observation
Andras Dan,-1.8,1.3,1.3,2022-02-01 11:46:26.595842304,ExoClock observation
Alberto Tomatis,0.3,1.4,1.4,2021-04-02 09:13:30.391661568,ExoClock observation
Alberto tomatis,-10.944,2.1312,2.1312,2021-04-02 09:07:08.543999744,ETD
Manfred Raetz,-1.3,1.3,1.3,2021-03-03 08:02:05.538217984,ExoClock observation
Manfred raetz,-7.632,1.0512,1.0512,2021-03-03 08:00:31.680000256,ETD
Yves jongen,-9.648,1.3104,1.3104,2021-02-26 17:01:39.071999744,ETD
Yves jongen,-2.88,1.0224,1.0224,2021-02-03 14:23:50.495999744,ETD
Yves Jongen,1.5,1.2,1.2,2021-02-03 14:23:31.519695872,ExoClock observation
Yves jongen,-3.168,1.5408,1.5408,2021-01-20 17:32:49.632000000,ETD
Yves Jongen,-3.2,1.2,1.2,2021-01-13 19:02:48.005754112,ExoClock observation
Yves jongen,-9.36,0.9792,0.9792,2021-01-13 19:01:18.047999744,ETD
Yves Jongen,1.4,1.0,1.0,2021-01-11 11:38:57.170881024,ExoClock observation
Yves jongen,-6.624,0.936,0.936,2021-01-11 11:35:37.248000256,ETD
Anaël Wünsche,-4.3,1.0,1.0,2021-01-11 11:33:15.170885376,ExoClock observation
Adam Popowicz,-5.2,1.9,1.9,2021-01-11 11:32:21.170896640,ExoClock observation
Anaël wünsche,-11.376,8.0352,8.0352,2021-01-11 11:30:56.448000000,ETD
Anaël Wünsche,-2.1,1.3,1.3,2020-11-21 15:09:36.803510016,ExoClock observation
Anaël wünsche,-7.056,1.224,1.224,2020-11-21 15:09:13.824000256,ETD
Phil Evans,-3.3,0.9,0.9,2020-03-28 13:18:20.810873600,ExoClock observation
Danilo Sedita,-0.6,1.0,1.0,2020-03-12 09:01:54.966706944,ExoClock observation
Nikolaos Paschalis,-1.8,1.4,1.4,2020-03-12 09:00:42.966695168,ExoClock observation
Giuseppe marino,-7.344,1.4112,1.4112,2020-03-12 08:59:21.120000000,ETD
Dimitrios Deligeorgopoulos,-3.2,2.3,2.3,2020-03-12 08:59:18.966708224,ExoClock observation
Iakovos Strikis,-4.1,2.2,2.2,2020-03-12 08:58:24.966719488,ExoClock observation
Alessandro Nastasi,1.2,1.4,1.4,2020-03-05 10:38:22.462090496,ExoClock observation
Anael wunsche,-2.448,0.9792,0.9792,2019-03-29 08:28:07.104000000,ETD
Anaël Wünsche,0.5,1.9,1.9,2019-03-29 08:27:28.899860736,ExoClock observation
Yves jongen,-6.048,0.6624,0.6624,2019-03-29 08:24:34.560000256,ETD
F. lomoz,-2.304,2.7792,2.7792,2019-03-22 10:03:01.727999744,ETD
Yves jongen,-4.464,1.008,1.008,2019-03-22 10:00:44.351999744,ETD
Anaël Wünsche,-1.9,1.4,1.4,2019-03-22 09:59:44.395203072,ExoClock observation
Anael wunsche,-6.048,1.2672,1.2672,2019-03-22 09:59:12.768000256,ETD
F. lomoz,-8.928,2.8944,2.8944,2019-03-22 09:56:21.696000000,ETD
Xavier rubia,-19.728,1.3104,1.3104,2019-03-22 09:45:29.376000000,ETD
Paul c leyland,-4.32,2.7648,2.7648,2019-03-08 13:10:11.135999744,ETD
Anaël Wünsche,2.1,0.9,0.9,2019-02-20 08:53:55.541747456,ExoClock observation
Yves jongen,-3.024,0.9648,0.9648,2019-02-20 08:52:21.216000000,ETD
Anael wunsche,-5.904,0.8064,0.8064,2019-02-20 08:49:32.736000256,ETD
Josep gaitan,-15.12,2.7648,2.7648,2019-02-20 08:40:15.456000000,ETD
Lycee notre dame esperance ,-29.808,2.2464,2.2464,2019-02-20 08:25:37.632000256,ETD
Medulka t.,-7.632,1.5552,1.5552,2019-01-07 10:47:15.936000000,ETD
Yves jongen,1.728,1.2384,1.2384,2018-12-31 12:31:08.832000256,ETD
Jean plazas,-1.584,3.8592,3.8592,2018-12-31 12:27:57.887999744,ETD
Ramon naves,-3.6,1.6416,1.6416,2018-12-31 12:25:50.880000000,ETD
Yves jongen,-0.144,1.3824,1.3824,2018-04-07 09:29:02.688000256,ETD
Georg nawrath,-7.056,1.6704,1.6704,2018-02-22 11:21:30.528000256,ETD
Pere guerra,-2.592,1.4832,1.4832,2018-01-16 11:50:47.040000256,ETD
Anaël Wünsche,0.6,0.9,0.9,2017-03-17 09:16:00.903377920,ExoClock observation
Marc bretton,-4.896,0.9648,0.9648,2017-03-17 09:12:59.327999744,ETD
Josep gaitan ,-3.888,2.3472,2.3472,2017-02-08 09:38:46.752000000,ETD
Manfred raetz,1.296,2.6784,2.6784,2016-12-19 13:18:02.880000000,ETD
"Š. gajdoš, j. šubjak",-7.92,0.576,0.576,2016-12-12 14:43:24.672000000,ETD
Anaël Wünsche,1.9,0.4,0.4,2016-03-26 10:16:26.331832320,ExoClock observation
Marc bretton,-1.44,0.504,0.504,2016-03-26 10:14:59.712000000,ETD
David molina,-2.592,1.1232,1.1232,2015-12-22 15:47:17.376000000,ETD
Anaël Wünsche,1.7,0.7,0.7,2015-04-12 09:40:42.264966656,ExoClock observation
Cyprien pouzenc,0.0,,,2015-04-12 09:40:20.064000256,ETD
Marc bretton,-1.008,0.6192,0.6192,2015-04-12 09:39:20.448000000,ETD
Anaël Wünsche,-1.1,0.9,0.9,2015-04-12 09:37:54.264952576,ExoClock observation
Marc bretton,-3.744,0.72,0.72,2015-04-12 09:36:29.376000000,ETD
Daniel whitehurst,-1.872,2.7216,2.7216,2015-03-22 14:22:21.503999744,ETD
"Francesco scaggiante, danilo zardin",-14.4,1.0368,1.0368,2015-03-13 08:16:00.479999744,ETD
David molina,-11.088,1.584,1.584,2015-03-06 09:54:03.455999744,ETD
"Francesco scaggiante, danilo zardin",-20.88,1.9584,1.9584,2015-03-06 09:44:12.480000256,ETD
Zibar m.,-5.472,2.0016,2.0016,2014-03-29 07:48:52.704000000,ETD
František lomoz,10.8,1.7856,1.7856,2014-03-08 12:49:02.783999744,ETD
Evans p.,-0.432,2.2032,2.2032,2014-03-03 21:40:53.760000256,ETD
Gaitan j.,-15.552,3.0096,3.0096,2014-02-20 08:03:37.440000256,ETD
Gómez Maqueo Chew et al. 2013,-0.3,0.2,0.2,2012-07-01 16:30:21.752647936,ExoClock literature
