observer,oc,oceu,ocel,date,source
Manfred Raetz,5.3,7.2,7.2,2022-03-13 13:53:44.308790272,ExoClock observation
David Wright,-8.3,7.2,7.2,2022-01-13 09:41:42.844803072,ExoClock observation
Yves Jongen,-11.6,2.6,2.6,2022-01-13 09:38:24.844790784,ExoClock observation
