observer,oc,oceu,ocel,date,source
Yves Jongen,-0.7,1.6,1.6,2022-02-27 09:49:59.279970048,ExoClock observation
Yves Jongen,3.2,1.3,1.3,2022-02-10 08:47:11.232011264,ExoClock observation
Alessandro Marchini,-4.1,4.3,4.3,2022-02-10 08:39:53.232013312,ExoClock observation
Yves Jongen,1.8,0.9,0.9,2022-01-27 17:28:25.593618688,ExoClock observation
Anaël Wünsche,0.7,1.2,1.2,2022-01-27 17:27:19.593614592,ExoClock observation
Andras Dan,-1.5,1.3,1.3,2022-01-17 11:57:06.364812288,ExoClock observation
Adrian Jones,-2.6,1.9,1.9,2022-01-17 11:56:00.364808192,ExoClock observation
