date,observer,oc,oceu,ocel,source
2021-12-01 16:30:12.960000000,"Eduardo fernández-lajús, romina p. di sisto",-2.88,0.6192,0.6192,ETD
2021-11-04 11:48:01.152000000,Dominique daniel,3.888,1.9008,1.9008,ETD
2021-10-16 10:41:11.327999744,F. lomoz ,-4.752,1.5552,1.5552,ETD
2021-10-05 13:34:31.296000000,Kaeouach aziz,-3.888,0.9072,0.9072,ETD
2021-08-29 20:18:46.368000000,Yves jongen,-1.728,0.6768,0.6768,ETD
2020-11-03 15:26:01.247999744,Nick forward,2.736,1.0368,1.0368,ETD
2020-10-23 18:07:40.512000000,Roger dymock,-8.064,7.2288,7.2288,ETD
2020-10-15 14:23:17.664000000,Yves jongen,-1.728,1.0368,1.0368,ETD
2020-10-08 19:09:54.720000000,Yves jongen,-3.024,0.792,0.792,ETD
2020-08-05 21:05:34.368000000,Yves jongen,-0.576,0.5184,0.5184,ETD
2020-01-01 06:34:08.544000000,Pavel pintr,-1.152,0.8928,0.8928,ETD
2019-09-14 11:10:58.944000000,Gianluca rossi,-9.072,39.7296,39.7296,ETD
2019-02-14 07:24:20.448000000,Lionel rousselot,1.296,1.0944,1.0944,ETD
2018-08-18 18:46:49.728000000,"Napoleao t., silva s., kulh d.",-1.872,1.008,1.008,ETD
2017-01-08 06:02:27.743999744,"Š. gajdoš, j. šubjak",0.72,0.7344,0.7344,ETD
2016-12-09 07:54:14.975999744,Josep gaitan ,-1.728,0.7488,0.7488,ETD
2016-11-20 07:06:49.824000256,František lomoz,9.072,2.88,2.88,ETD
2016-11-20 07:04:54.912000256,František lomoz,7.2,3.4128,3.4128,ETD
2016-11-09 09:45:00.000000000,Marc deldem,-5.184,1.656,1.656,ETD
2016-11-02 14:37:07.103999744,Phil evans,-0.864,0.9792,0.9792,ETD
2016-11-02 14:35:44.160000000,Phil evans,-2.304,0.936,0.936,ETD
2016-09-29 14:34:33.312000000,David molina,-2.448,0.8928,0.8928,ETD
2016-01-19 06:51:54.720000256,František lomoz,3.6,2.1312,2.1312,ETD
2016-01-19 06:44:25.440000256,František lomoz,-3.888,2.7648,2.7648,ETD
2015-12-20 08:48:22.751999744,A. marino,5.76,2.5776,2.5776,ETD
2015-11-01 09:34:50.880000000,Matthieu bachschmidt,-3.888,1.4256,1.4256,ETD
2015-01-10 06:36:59.616000256,Marc bretton,0.288,1.4688,1.4688,ETD
2014-10-27 11:34:14.303999744,Coline guyot julien dibon,11.808,0.8208,0.8208,ETD
2014-09-27 13:14:10.463999744,Zibar m.,-2.592,1.152,1.152,ETD
2013-12-17 07:18:05.472000256,"Scaggiante f., zardin d.",-4.176,0.8208,0.8208,ETD
2013-12-06 10:12:38.880000256,Horta f. g.,-2.16,0.9216,0.9216,ETD
2013-12-02 08:16:58.367999744,Bachschmidt m.,-2.448,1.1952,1.1952,ETD
2013-12-02 07:59:11.328000000,Dittler u.,-20.304,0.9648,0.9648,ETD
2013-11-29 15:01:46.272000256,Benni p.,-0.864,0.6336,0.6336,ETD
2013-10-30 16:55:24.095999744,Benni p.,-1.44,0.72,0.72,ETD
2013-08-19 15:00:03.456000000,Gonzalez j.,0.72,1.224,1.224,ETD
