date,observer,oc,oceu,ocel,source
2022-02-27 10:29:40.991999744,Thomas grunge,-3.312,1.3104,1.3104,ETD
2022-01-24 10:29:01.248000256,Jerome yesavage,4.896,,,ETD
2022-01-11 08:28:47.711999744,Etienne bertrand,-1.152,1.224,1.224,ETD
2022-01-11 08:26:45.888000000,Anaël wünsche,-3.168,1.0512,1.0512,ETD
2021-03-24 09:04:14.015999744,Manfred raetz,0.144,0.5184,0.5184,ETD
2021-03-24 09:02:51.935999744,Anaël wünsche,-1.152,0.8208,0.8208,ETD
2021-03-24 09:02:07.872000000,Nello ruocco,-1.872,0.792,0.792,ETD
2021-03-24 09:00:38.016000256,"Francesco scaggiante, danilo zardin,marco fiaschi",-3.456,0.8208,0.8208,ETD
2021-01-15 08:41:56.543999744,Fran campos,-4.32,1.2816,1.2816,ETD
2020-04-10 11:14:10.752000256,Yves jongen,-0.432,1.3968,1.3968,ETD
2020-04-10 11:12:18.432000000,Manfred raetz,-2.304,0.8064,0.8064,ETD
2020-03-28 09:20:13.056000256,Anaël wünsche,-0.144,0.7056,0.7056,ETD
2020-03-28 09:19:38.495999744,Manfred raetz,-0.72,0.5472,0.5472,ETD
2020-03-28 09:14:32.640000000,Nosáľ p.,-5.76,2.4192,2.4192,ETD
2020-03-20 13:09:59.903999744,Jean plazas,10.08,7.632,7.632,ETD
2020-03-15 07:28:01.632000256,Nosáľ p.,1.872,13.5072,13.5072,ETD
2020-03-07 10:20:53.088000256,"Martinelli fabio, bachini mauro ",-44.784,2.0592,2.0592,ETD
2020-02-23 09:10:48.000000000,Yves jongen,-0.72,0.6912,0.6912,ETD
2020-02-07 16:27:58.176000256,F. abulencia / j. mcgrath,-2.448,0.6192,0.6192,ETD
2020-01-20 09:03:29.952000000,Manfred raetz,0.864,1.3824,1.3824,ETD
2020-01-12 12:42:12.383999744,Mauro calo,0.144,1.4976,1.4976,ETD
2020-01-12 12:39:59.328000000,Yves jongen,-2.016,0.9504,0.9504,ETD
2019-05-06 09:49:22.656000256,Yves jongen,3.744,1.2096,1.2096,ETD
2019-04-15 11:30:31.391999744,Manfred raetz,-0.432,1.6704,1.6704,ETD
2019-04-15 11:28:43.392000256,Arndt latusseck,-2.16,1.5264,1.5264,ETD
2019-03-17 16:53:36.960000000,Joe garlitz,-2.016,0.7776,0.7776,ETD
2019-02-19 13:18:59.040000000,Jean plazas,11.664,3.1248,3.1248,ETD
2019-02-19 13:08:05.856000256,Anael wunsche,0.864,2.1456,2.1456,ETD
2019-02-14 07:32:36.384000256,Manfred raetz,-1.008,0.8208,0.8208,ETD
2019-02-14 07:32:13.055999744,Yves jongen,-1.44,0.7344,0.7344,ETD
2019-01-24 09:18:18.144000256,Josep gaitan,-0.576,1.0512,1.0512,ETD
2019-01-24 09:15:03.743999744,Yves jongen,-3.888,1.6992,1.6992,ETD
2019-01-11 07:14:20.832000256,Anael wunsche,-10.368,1.7712,1.7712,ETD
2019-01-03 11:08:20.832000000,Yves jongen,4.176,1.0944,1.0944,ETD
2018-04-06 09:55:57.504000000,Yves jongen,2.88,1.0944,1.0944,ETD
2018-04-06 09:51:33.984000000,F. lomoz,-1.44,1.6848,1.6848,ETD
2018-04-06 09:51:29.664000000,Marc bretton,-1.584,0.504,0.504,ETD
2018-03-21 17:10:03.648000256,Stan shadick,-2.016,0.8496,0.8496,ETD
2018-02-18 07:49:10.847999744,Manfred raetz,-0.72,0.9072,0.9072,ETD
2018-02-02 15:07:09.408000256,Pere guerra,-1.728,2.4624,2.4624,ETD
2018-01-07 11:21:04.608000256,Derek okeeffe,0.576,1.0944,1.0944,ETD
2017-03-28 08:13:43.968000000,"Francesco scaggiante, danilo zardin",-1.44,0.9792,0.9792,ETD
2017-03-28 08:13:15.455999744,Arar ravenna - moretti ballardini maitan tomaselli graziani,-2.016,0.72,0.72,ETD
2017-03-10 00:46:23.808000000,Wonseok kang,-1.008,0.5184,0.5184,ETD
2017-03-07 09:56:38.976000256,Marc bretton,-3.888,1.1088,1.1088,ETD
2017-02-14 11:43:29.855999744,Trnka j.,-2.304,0.9936,0.9936,ETD
2017-01-06 06:02:27.743999744,Wonseok kang,-0.72,0.36,0.36,ETD
2016-12-29 09:43:53.472000000,Trnka j.,1.152,1.008,1.008,ETD
2016-10-14 13:07:43.392000256,Juan lozano de haro,3.312,0.9648,0.9648,ETD
2016-04-14 10:24:09.216000000,Marc bretton,-1.584,0.8064,0.8064,ETD
2016-04-14 10:23:50.208000000,Marc bretton,-1.872,0.8496,0.8496,ETD
2016-03-11 10:15:16.128000000,Marc bretton,-1.584,0.9072,0.9072,ETD
2016-02-19 12:01:36.768000000,David molina,-0.576,0.9936,0.9936,ETD
2016-01-16 11:49:01.632000256,"Francesco scaggiante, danilo zardin",-4.176,1.1232,1.1232,ETD
2015-12-21 07:59:38.111999744,Josep gaitan,-5.184,1.7712,1.7712,ETD
2015-04-19 10:41:07.008000000,Martin zíbar,-1.008,1.0944,1.0944,ETD
2015-04-19 10:31:36.768000000,Jaroslav trnka,-10.512,1.2528,1.2528,ETD
2015-04-06 08:46:52.031999744,Marc bretton,-1.008,1.3104,1.3104,ETD
2015-02-10 10:21:38.015999744,"Francesco scaggiante, danilo zardin",-2.592,1.1664,1.1664,ETD
2014-03-20 10:48:50.111999744,Dittler u.,-0.72,0.9504,0.9504,ETD
2014-03-20 10:42:04.032000000,"Mravik j., grnja j.",-7.488,2.7936,2.7936,ETD
2014-03-07 08:56:48.191999744,Horta f. g.,1.44,1.2816,1.2816,ETD
2014-01-11 10:30:48.384000000,Salisbury m.,-1.008,0.8352,0.8352,ETD
2013-12-21 12:14:36.960000256,Naves r.,-2.448,1.4544,1.4544,ETD
2013-11-25 08:26:43.295999744,Hentunen v. p.,-1.872,0.792,0.792,ETD
2013-11-14 21:18:23.328000000,"Kehusmaa p., harlingten c.",-2.88,0.648,0.648,ETD
2013-09-07 21:07:53.472000000,Harris b.,4.32,2.232,2.232,ETD
2013-03-29 16:39:12.959999744,Shadic s.,-0.288,0.9792,0.9792,ETD
2013-03-21 20:22:54.336000256,"Logan v., lewis k.",3.888,1.8288,1.8288,ETD
2013-03-11 09:12:42.048000256,Michelet j.,1.008,0.8064,0.8064,ETD
2013-01-15 10:42:35.135999744,Schteinman g. m.,-5.472,0.9072,0.9072,ETD
2013-01-15 10:41:26.016000256,Naves r.,-6.624,1.7568,1.7568,ETD
2013-01-07 14:29:45.600000000,Horta f. g.,2.16,1.5984,1.5984,ETD
2013-01-02 08:56:56.832000256,Faustino garcia,3.024,1.6704,1.6704,ETD
2013-01-02 08:55:37.343999744,Vanessa logan and karen lewis,1.728,,,ETD
2013-01-02 08:53:38.976000000,Ferran grau horta,-0.288,1.6704,1.6704,ETD
2013-01-02 08:51:19.008000256,Faustino garcia,-2.592,2.1744,2.1744,ETD
2013-01-02 08:46:34.752000256,Gaitan j.,-7.344,1.4688,1.4688,ETD
2012-12-12 10:36:45.216000256,Gudmundsson s.,-2.448,2.0592,2.0592,ETD
2012-10-31 14:11:32.640000256,Horta f. g.,1.728,2.376,2.376,ETD
2012-10-18 12:18:19.872000256,Gudmundsson s.,2.736,4.0032,4.0032,ETD
2012-04-02 16:55:33.600000000,Shadic s.,-0.288,1.1088,1.1088,ETD
2012-03-15 09:36:28.511999744,Zibar m.,8.496,1.7424,1.7424,ETD
2012-03-15 09:27:31.104000000,Carreño a.,-0.576,1.4256,1.4256,ETD
2012-03-15 09:26:47.904000000,Trnka j.,-1.296,1.9584,1.9584,ETD
2012-03-12 18:42:03.744000000,Shadic s.,0.864,1.6128,1.6128,ETD
2012-02-28 16:45:27.935999744,Shadic s.,-1.584,1.2672,1.2672,ETD
2012-02-26 01:52:31.295999744,Bingkun yu,-7.632,30.2976,30.2976,ETD
2012-02-15 14:52:29.855999744,Shadic s.,-0.288,1.5264,1.5264,ETD
2012-02-10 09:20:25.151999744,Emering f.,1.296,0.6048,0.6048,ETD
2012-02-07 18:32:45.599999744,Shadic s.,0.432,1.44,1.44,ETD
2012-02-02 12:57:04.896000256,Emering f.,-1.584,0.8352,0.8352,ETD
2012-01-20 11:01:12.288000256,Garcia r.,-3.168,1.1088,1.1088,ETD
2012-01-07 09:06:12.383999744,Gaitan j.,-4.032,2.0736,2.0736,ETD
2012-01-04 18:21:48.960000000,Dax t.,-1.584,0.576,0.576,ETD
2011-10-23 12:32:09.312000000,Emering f.,0.288,2.5488,2.5488,ETD
2011-10-02 14:18:36.863999744,Moudrá m.,1.44,1.4832,1.4832,ETD
2011-10-02 14:17:50.207999744,Zibar m.,0.576,1.3536,1.3536,ETD
2011-05-11 17:24:20.736000000,Shadic s.,3.168,1.7712,1.7712,ETD
2011-05-11 17:16:39.359999744,"Shadic s., tuplip c.",-4.464,3.1104,3.1104,ETD
2011-04-02 11:42:59.615999744,Michelet j.,4.464,1.6416,1.6416,ETD
2011-03-20 09:45:51.840000000,"Leonard kornoš, peter vereš, jozef világi",1.44,1.152,1.152,ETD
2011-03-20 09:42:54.719999744,Sauer t.,-1.44,0.9936,0.9936,ETD
2011-03-20 09:42:31.392000000,Hentunen v.,-1.872,0.7488,0.7488,ETD
2011-02-06 13:15:51.552000000,Poddaný s.,0.864,0.648,0.648,ETD
2011-02-01 07:47:51.360000000,Labrevoir o.,6.624,1.9728,1.9728,ETD
2011-01-29 16:53:27.456000000,Dvorak s.,-1.008,1.3248,1.3248,ETD
2011-01-24 11:25:35.904000256,Husar d.,4.752,2.3904,2.3904,ETD
2011-01-24 11:16:31.584000256,Naves r.,-4.32,1.2096,1.2096,ETD
2011-01-24 11:11:08.448000256,Ruocco n.,-9.648,2.0736,2.0736,ETD
2011-01-16 14:47:24.000000000,Vanhuysse m.,-12.816,0.5904,0.5904,ETD
2011-01-08 18:38:38.112000256,Dvorak s.,-1.152,1.1088,1.1088,ETD
2010-12-31 22:18:04.607999744,Garlitz j.,-1.152,0.6912,0.6912,ETD
2010-12-29 07:26:49.056000000,Brát l.,-5.616,2.4336,2.4336,ETD
2010-12-08 09:24:01.152000000,Sergison d.,6.336,1.5264,1.5264,ETD
2010-11-14 20:14:32.352000000,Dvorak s.,-1.584,1.3248,1.3248,ETD
2010-03-24 10:03:43.200000000,Corfini g.,3.024,1.4256,1.4256,ETD
2010-03-03 11:45:16.992000256,Sing et al. 2010,-0.72,0.432,0.432,ETD
2010-01-15 09:43:35.328000256,Marchini a.,0.72,0.864,0.864,ETD
2009-12-09 18:46:33.312000256,Wiggins p.,-0.576,1.728,1.728,ETD
2009-12-04 13:14:36.383999744,Sing et al. 2010,1.152,0.3312,0.3312,ETD
2009-12-04 13:14:00.959999744,Sing et al. 2010,0.432,0.3312,0.3312,ETD
2009-12-01 22:25:33.887999744,Garlitz j.,-1.152,1.152,1.152,ETD
2009-11-26 16:53:02.400000256,Wiggins,0.0,2.88,2.88,ETD
2009-11-13 14:59:16.799999744,Sing et al. 2010,0.432,0.3888,0.3888,ETD
2009-10-31 13:03:31.104000256,Hynek t.,-1.152,1.0512,1.0512,ETD
2009-09-27 12:55:40.223999744,Brát l.,-0.0,1.3968,1.3968,ETD
2009-05-04 01:11:02.112000256,Cao ch.,-1.728,2.1888,2.1888,ETD
2009-05-01 10:25:13.151999744,Trnka j.,-0.72,1.5984,1.5984,ETD
2009-04-20 23:17:28.608000000,Cao ch.,-1.152,1.152,1.152,ETD
2009-03-12 17:33:33.695999744,Tieman b.,-2.448,1.4832,1.4832,ETD
2009-02-06 17:29:44.736000256,Good m.,2.592,2.6064,2.6064,ETD
2009-01-16 19:13:17.760000256,Foot,0.864,0.864,0.864,ETD
2009-01-16 19:12:17.279999744,Foot,-0.144,1.44,1.44,ETD
2009-01-11 13:35:28.320000000,Mendez,-3.312,2.304,2.304,ETD
2008-12-11 04:14:57.119999744,Cao ch.,-1.728,0.9504,0.9504,ETD
2008-12-08 13:25:48.575999744,Zambelli r.,-4.032,1.1952,1.1952,ETD
2008-12-05 22:44:24.000000256,"Gulbis et al., 2011",1.44,0.3888,0.3888,ETD
2008-11-25 11:36:57.599999744,Ayiomanitas,1.296,2.016,2.016,ETD
2008-04-22 08:46:36.480000256,Hentunen,-1.44,0.864,0.864,ETD
2008-03-19 08:44:18.240000000,Haarup,5.04,4.896,4.896,ETD
2008-03-06 06:42:52.991999744,Fernandez et al 2009,-2.16,1.0656,1.0656,ETD
2008-03-03 15:56:38.112000000,Fernandez et al 2009,-1.584,0.6192,0.6192,ETD
2008-02-27 10:26:06.720000256,Salvaggio&marino,1.584,1.728,1.728,ETD
2008-02-27 10:18:47.808000000,Marino g.,-5.76,2.3472,2.3472,ETD
2008-02-24 19:37:36.191999744,Fernandez et al 2009,-0.144,1.0368,1.0368,ETD
2008-02-14 08:37:45.983999744,"Fabjan t., mihelčič m.",7.488,1.6272,1.6272,ETD
2008-02-14 08:27:53.280000256,Haarup,-2.448,3.456,3.456,ETD
2008-02-11 17:43:38.496000256,Fernandez et al 2009,0.144,0.3744,0.3744,ETD
2008-02-06 12:08:03.839999744,Mendez,-1.728,4.752,4.752,ETD
2008-02-06 12:07:46.560000256,Forn,-2.016,4.464,4.464,ETD
2008-02-06 12:07:03.360000000,Staels,-2.736,2.16,2.16,ETD
2008-02-06 12:06:46.079999744,Casas,-3.024,1.584,1.584,ETD
2008-02-01 06:36:00.000000000,Staels,-0.144,4.752,4.752,ETD
2008-01-24 10:16:27.839999744,Staels,0.864,1.872,1.872,ETD
2008-01-24 10:13:26.400000000,Marchini,-2.16,3.888,3.888,ETD
