observer,oc,oceu,ocel,date,source
Adam Popowicz,3.4,1.9,1.9,2021-07-29 11:26:20.409626624,ExoClock observation
Carmelo Falco,0.3,2.6,2.6,2021-07-29 11:23:14.409589504,ExoClock observation
Carmelo Falco,-2.8,1.6,1.6,2021-07-29 11:20:08.409592576,ExoClock observation
Paolo Arcangelo Matassa,-6.1,4.3,4.3,2021-07-29 11:16:50.409620480,ExoClock observation
Yves Jongen,2.8,1.0,1.0,2021-07-26 18:14:00.235233280,ExoClock observation
Adam Popowicz,-3.6,2.7,2.7,2021-07-10 10:57:11.188818688,ExoClock observation
Anaël Wünsche,2.0,0.6,0.6,2021-07-07 17:51:03.014379264,ExoClock observation
Yves Jongen,2.8,1.6,1.6,2021-06-26 21:04:54.316810496,ExoClock observation
Phil Evans,1.3,1.3,1.3,2020-08-07 14:46:47.563219968,ExoClock observation
Yves Jongen,-1.0,1.0,1.0,2020-08-07 14:44:29.563204096,ExoClock observation
Yves Jongen,0.4,1.2,1.2,2020-07-27 17:58:56.865601024,ExoClock observation
Yves Jongen,0.2,1.2,1.2,2020-07-11 10:48:19.819220480,ExoClock observation
Danilo Sedita,-1.0,1.9,1.9,2020-07-11 10:47:07.819208704,ExoClock observation
Triaud et al. 2017,0.0,0.3,0.3,2012-09-24 13:48:33.047996160,ExoClock literature
