date,observer,oc,oceu,ocel,source
2021-07-31 17:04:26.111987712,Yves Jongen,6.6,2.3,2.3,ExoClock observation
2021-07-31 17:01:14.879999744,Yves jongen,3.024,1.7712,1.7712,ETD
2020-11-12 15:14:30.047999744,Yves jongen,9.936,2.2896,2.2896,ETD
2020-11-12 15:13:32.880000512,Yves Jongen,9.3,2.7,2.7,ExoClock observation
2020-09-16 12:34:27.810751488,Transiting Exoplanet Survey Satelite,-0.48499099910259247,0.32566577196121216,0.34135937690734863,TESS
2020-08-31 04:58:16.544770816,Transiting Exoplanet Survey Satelite,0.49269363284111023,0.35019993782043457,0.33138491213321686,TESS
2018-09-13 05:43:11.496679168,Transiting Exoplanet Survey Satelite,0.8638657629489899,0.4070741683244705,0.4342442750930786,TESS
2018-09-05 01:52:19.500278272,Transiting Exoplanet Survey Satelite,-1.4359454065561295,0.48031993210315704,0.4597681760787964,TESS
2018-08-27 22:05:43.582190592,Transiting Exoplanet Survey Satelite,0.5647967755794525,0.42279794812202454,0.4214843362569809,TESS
2008-07-31 08:01:26.976000000,"D. queloz et al., 2010",0.0,0.8352,0.8352,ETD
