observer,oc,oceu,ocel,date,source
Michael Irzyk,-21.8,1.9,1.9,2021-12-18 08:09:45.600015616,ExoClock observation
Yves Jongen,-25.0,1.6,1.6,2021-12-18 08:06:33.600010752,ExoClock observation
Claudio Lopresti,-23.3,4.3,4.3,2021-12-16 07:22:06.825620224,ExoClock observation
Fabio Mortari,-27.7,4.3,4.3,2021-12-16 07:17:42.825603840,ExoClock observation
Stephen M. Brincat,-21.0,2.0,2.0,2021-12-14 06:38:16.051195136,ExoClock observation
Chia-Ming Chang,-24.9,2.7,2.7,2021-12-02 01:57:29.404813312,ExoClock observation
Taewoo Kim,-24.3,0.6,0.6,2021-11-25 23:39:39.081576960,ExoClock observation
