observer,oc,oceu,ocel,date,source
Henzl z.,13.968,3.0816,3.0816,2020-08-01 11:58:31.871999744,ETD
David Wright,1.3,3.5,3.5,2020-08-01 11:52:46.944010496,ExoClock observation
Roman ehrenberger,-29.376,2.5776,2.5776,2020-08-01 11:15:12.960000000,ETD
Anaël wünsche,12.816,2.0736,2.0736,2019-12-02 07:15:58.464000000,ETD
Anaël Wünsche,-0.6,4.3,4.3,2019-12-02 07:09:05.656290560,ExoClock observation
Lionel rousselot,6.48,1.728,1.728,2019-10-11 09:07:32.736000000,ETD
Lionel Rousselot,-0.7,2.7,2.7,2019-10-11 09:06:48.887019776,ExoClock observation
Yves Jongen,2.8,1.2,1.2,2019-09-30 10:50:54.514579456,ExoClock observation
Yves jongen,7.488,1.2816,1.2816,2019-09-30 10:49:13.440000000,ETD
Veli-pekka hentunen,-0.144,,,2019-09-19 12:22:14.016000256,ETD
Dim Stouraitis,-5.0,2.2,2.2,2019-08-31 09:19:44.490256128,ExoClock observation
Yves jongen,10.512,1.8576,1.8576,2019-08-20 11:09:34.271999744,ETD
Yves Jongen,1.4,1.6,1.6,2019-08-20 11:06:44.117716736,ExoClock observation
Pere guerra,2.448,6.3216,6.3216,2019-08-09 12:42:04.607999744,ETD
Pere guerra,16.128,2.2176,2.2176,2019-06-29 13:13:02.208000000,ETD
Gianluca rossi,5.904,2.8224,2.8224,2019-06-29 13:02:52.224000256,ETD
Anaël wünsche,-0.576,,,2019-06-29 12:56:23.424000000,ETD
Mario morales,-2.16,4.5072,4.5072,2019-06-29 12:54:46.656000000,ETD
Marc bretton,7.056,2.376,2.376,2018-12-28 11:09:16.992000256,ETD
Anaël Wünsche,0.8,2.6,2.6,2018-12-28 11:08:54.109407744,ExoClock observation
"Francesco scaggiante, danilo zardin",7.776,2.2896,2.2896,2018-12-20 06:25:28.416000000,ETD
Jean plazas,7.056,14.6736,14.6736,2018-11-28 09:46:03.936000256,ETD
Veli-pekka hentunen,33.552,1.3824,1.3824,2018-11-20 05:27:56.736000256,ETD
Caetano david,57.312,,,2018-09-07 11:10:52.032000256,ETD
Caetano david,-0.288,,,2018-09-07 10:13:16.032000256,ETD
Pere guerra,6.048,2.3472,2.3472,2018-08-16 13:40:48.864000256,ETD
Gabriel murawski,16.992,3.024,3.024,2018-07-28 10:47:56.543999744,ETD
Snaevarr gudmundsson,2.016,3.4704,3.4704,2017-12-27 07:14:52.800000256,ETD
David molina,24.624,2.4768,2.4768,2017-12-16 09:18:05.184000256,ETD
"Francesco scaggiante, danilo zardin",2.016,1.4832,1.4832,2017-11-16 07:32:13.055999744,ETD
Stan shadick,22.464,3.4416,3.4416,2017-11-13 14:17:45.024000000,ETD
Kevin b. alton,7.344,1.4832,1.4832,2017-11-02 15:43:15.455999744,ETD
Mark salisbury,7.056,1.3824,1.3824,2017-10-14 12:39:03.168000000,ETD
Juanjo gonzalez,4.176,1.7424,1.7424,2017-09-03 12:53:30.624000000,ETD
Adam popowicz,-1.44,3.2688,3.2688,2017-08-15 09:44:02.976000256,ETD
Stephane ferratfiat ,5.328,1.3824,1.3824,2017-08-04 11:31:24.960000256,ETD
Medulka t.,7.2,5.5296,5.5296,2017-06-24 11:50:28.896000256,ETD
Medulka t.,4.608,3.6864,3.6864,2017-06-24 11:47:59.424000000,ETD
Snaevarr gudmundsson,4.464,2.4192,2.4192,2017-01-03 08:12:32.256000256,ETD
Eric girardin,2.592,1.3104,1.3104,2017-01-03 08:10:34.752000000,ETD
Fran campos,7.632,2.6496,2.6496,2016-12-23 09:56:17.375999744,ETD
Marc bretton,20.736,1.728,1.728,2016-12-12 11:49:57.791999744,ETD
Manfred raetz,3.6,1.728,1.728,2016-12-04 06:48:23.040000256,ETD
David molina,6.768,1.7856,1.7856,2016-10-02 10:29:57.407999744,ETD
Marc deldem,3.312,1.728,1.728,2016-10-02 10:26:31.776000000,ETD
Marc Deldem,-1.4,1.9,1.9,2016-10-02 10:26:05.266572032,ExoClock observation
Mark salisbury,0.72,1.4976,1.4976,2016-10-02 10:23:56.256000000,ETD
Ramon naves,16.416,2.8512,2.8512,2016-09-21 12:20:14.784000000,ETD
David molina,5.184,1.5984,1.5984,2016-09-21 12:09:00.864000256,ETD
Veli-pekka hentunen,4.464,15.3936,15.3936,2016-09-13 07:23:49.344000256,ETD
Marcos michel,-7.92,14.0112,14.0112,2016-09-10 13:36:33.119999744,ETD
Gianluca rossi,-0.432,,,2016-09-02 08:59:28.031999744,ETD
Marc bretton,9.936,1.8,1.8,2016-08-22 10:50:32.064000256,ETD
Angelos Tsiaras,0.6,4.3,4.3,2016-08-11 12:25:54.497261312,ExoClock observation
Hay et al. 2016,0.0,0.6,0.6,2012-05-31 13:33:35.256929280,ExoClock literature
Hay et al. (2016),0.0,0.648,0.648,2012-05-31 13:32:26.880000000,ETD
