date,observer,oc,oceu,ocel,source
2020-10-26 08:42:29.376000256,Jean plazas,-0.144,,,ETD
2019-07-24 12:18:36.288000000,Pere guerra,-15.984,3.0096,3.0096,ETD
2018-09-22 09:23:08.447999744,Marc bretton,-8.928,0.9936,0.9936,ETD
2015-03-15 06:40:19.199999744,Talens et al. (2017),0.0,2.88,2.88,ETD
