observer,oc,oceu,ocel,date,source
Vignes jea-pascal,-3.744,0.8496,0.8496,2022-03-21 13:42:50.688000000,ETD
jean pascal vignes,0.7,0.9,0.9,2022-03-21 13:41:54.278443264,ExoClock observation
Vignes jean-pascal,-5.04,0.8496,0.8496,2022-03-21 13:41:36.384000000,ETD
Yves Jongen,-1.5,0.6,0.6,2022-02-08 15:55:43.060804864,ExoClock observation
Yves jongen,-7.488,0.6624,0.6624,2022-02-08 15:55:07.392000000,ETD
Yves Jongen,0.0,0.7,0.7,2022-01-17 15:19:41.174402048,ExoClock observation
Yves jongen,-6.48,0.7344,0.7344,2022-01-17 15:18:34.560000256,ETD
Martini m; scavuzzo a.; anzola m.; amilibia g.; ruiz c.; balanzino l.; morero s; artola r; tapia l.,-4.464,0.9792,0.9792,2021-12-07 17:36:32.544000000,ETD
"Martini m., scavuzzo a., anzola m., amilibia g., ruiz c., balanzino l., morero s, artola r, tapia l.",-6.624,0.8496,0.8496,2021-12-07 17:34:16.031999744,ETD
Yves Jongen,0.7,0.6,0.6,2021-03-21 13:37:05.875219712,ExoClock observation
Yves jongen,-5.184,0.6192,0.6192,2021-03-21 13:36:08.927999744,ETD
Yves Jongen,0.5,0.9,0.9,2021-03-02 16:30:26.544012032,ExoClock observation
Yves jongen,-5.904,1.1088,1.1088,2021-03-02 16:28:56.063999744,ETD
Yves Jongen,0.9,0.7,0.7,2020-12-29 18:09:19.440015360,ExoClock observation
Yves jongen,-5.328,0.72,0.72,2020-12-29 18:07:49.151999744,ETD
Yves Jongen,-1.7,0.6,0.6,2020-12-26 14:35:38.884811008,ExoClock observation
Yves jongen,-7.056,0.576,0.576,2020-12-26 14:35:07.008000000,ETD
Yves Jongen,1.6,0.7,0.7,2020-12-18 17:51:15.496829952,ExoClock observation
Yves jongen,-4.032,0.7344,0.7344,2020-12-18 17:50:19.392000256,ETD
Yves Jongen,-2.2,1.2,1.2,2020-11-26 17:09:55.610422016,ExoClock observation
Yves jongen,-8.496,0.7488,0.7488,2020-11-26 17:08:23.424000256,ETD
Yves jongen,-3.744,0.7776,0.7776,2020-11-15 16:54:23.616000000,ETD
Yves Jongen,0.3,1.0,1.0,2020-11-15 16:53:39.667214080,ExoClock observation
Yves jongen,-2.592,0.9504,0.9504,2020-10-16 19:30:10.367999744,ETD
Yves Jongen,1.1,1.0,1.0,2020-10-16 19:29:14.392804096,ExoClock observation
Yves Jongen,1.2,1.2,1.2,2020-02-09 15:48:48.254444800,ExoClock observation
Yves jongen,-4.32,1.6272,1.6272,2020-02-09 15:47:38.112000000,ETD
Yves Jongen,-1.3,1.2,1.2,2020-02-01 18:58:36.866380032,ExoClock observation
Yves jongen,-5.76,1.008,1.008,2020-02-01 18:58:24.384000000,ETD
Yves Jongen,0.1,1.7,1.7,2020-01-29 15:28:56.311241984,ExoClock observation
Yves jongen,-5.76,1.2816,1.2816,2020-01-29 15:27:25.056000000,ETD
Yves Jongen,0.6,1.0,1.0,2020-01-07 14:51:54.424842496,ExoClock observation
Yves jongen,-4.896,1.1376,1.1376,2020-01-07 14:50:42.720000000,ETD
Phil evans,-3.744,0.6624,0.6624,2016-12-30 17:48:13.248000256,ETD
Kozłowski et al. 2017,-1.6,1.4,1.4,2015-12-09 17:05:15.537629952,ExoClock literature
Phil evans,-2.736,1.3392,1.3392,2015-03-18 19:50:01.824000256,ETD
Phil evans,-2.88,1.3536,1.3536,2015-01-14 21:28:12.576000256,ETD
"Colazo c., montenegro l.,  andreatta c.",-11.952,0.3888,0.3888,2014-01-30 14:49:12.863999744,ETD
Gillon et al. 2013,-1.5,0.4,0.4,2012-01-12 17:42:25.754420736,ExoClock literature
Gillon et al. 2013,0.0,0.3,0.3,2011-12-21 17:06:23.868017920,ExoClock literature
Gillon et al. 2013,-0.3,0.6,0.6,2011-12-10 16:47:19.924836096,ExoClock literature
Gillon et al. 2013,-0.0,0.4,0.4,2011-11-29 16:28:51.981620224,ExoClock literature
Gillon et al. 2013,0.3,0.5,0.5,2011-11-21 19:41:28.593609728,ExoClock literature
Gillon et al. 2013,0.6,0.4,0.4,2011-10-30 19:04:14.707235072,ExoClock literature
Gillon et al. 2013,1.6,0.4,0.4,2011-10-19 18:46:28.764032768,ExoClock literature
Gillon et al. 2013,-0.3,0.5,0.5,2011-10-19 18:44:34.764047616,ExoClock literature
Gillon et al. 2013,-0.1,0.5,0.5,2011-04-04 13:06:59.786404096,ExoClock literature
Gillon et al. 2013,-0.7,0.8,0.8,2011-02-22 15:22:24.568808448,ExoClock literature
Gillon et al. 2013,-1.8,0.7,0.7,2011-01-20 14:25:00.739207936,ExoClock literature
