,index,date,observer,oc,oce,source
0,3,2022-02-17,Yves Jongen,-0.6,1.7,ExoClock observation
1,4,2021-01-07,Yves Jongen,-1.6,1.2,ExoClock observation
2,5,2020-12-16,Yves Jongen,-2.6,2.0,ExoClock observation
3,6,2020-11-15,Yves Jongen,-1.3,1.4,ExoClock observation
4,7,2020-10-24,Yves Jongen,-0.0,2.0,ExoClock observation
5,8,2020-02-20,Yves Jongen,-1.4,3.5,ExoClock observation
6,0,2017-04-14,Skaf et al. 2020,1.3,0.4,ExoClock literature
7,1,2011-10-20,Hellier et al. 2012,0.3,0.4,ExoClock literature
8,2,2011-07-24,Brown et al. 2017,-0.7,0.7,ExoClock literature
