observer,oc,oceu,ocel,date,source
jean pascal vignes,-8.8,2.0,2.0,2022-02-24 14:53:20.088027136,ExoClock observation
Yves Jongen,-2.6,1.7,1.7,2022-02-04 14:37:46.584017920,ExoClock observation
