observer,oc,oceu,ocel,date,source
Yves Jongen,-1.0,0.9,0.9,2021-07-28 19:44:50.399998464,ExoClock observation
Yves jongen,-1.152,0.8064,0.8064,2021-07-28 19:44:43.872000000,ETD
Yves Jongen,-0.6,0.9,0.9,2021-07-18 19:46:21.964820736,ExoClock observation
Yves jongen,-1.584,0.8064,0.8064,2021-07-18 19:45:27.072000256,ETD
Yves Jongen,4.4,1.0,1.0,2021-07-13 19:51:55.747238656,ExoClock observation
Yves jongen,2.88,1.1664,1.1664,2021-07-13 19:50:26.016000256,ETD
Yves Jongen,1.6,0.9,0.9,2021-07-08 19:49:41.529620224,ExoClock observation
Yves jongen,0.576,0.9648,0.9648,2021-07-08 19:48:36.288000000,ETD
Yves Jongen,2.8,1.2,1.2,2021-06-28 19:52:01.094423552,ExoClock observation
Yves jongen,0.72,1.2528,1.2528,2021-06-28 19:49:57.504000000,ETD
Yves Jongen,0.2,0.7,0.7,2020-07-28 20:27:08.515219712,ExoClock observation
Yves jongen,-1.152,0.864,0.864,2020-07-28 20:25:48.000000000,ETD
Yves jongen,0.576,1.008,1.008,2020-07-13 20:29:11.903999744,ETD
Yves Jongen,-0.0,1.3,1.3,2020-07-13 20:28:37.862391552,ExoClock observation
Phil Evans,-0.9,1.3,1.3,2020-07-08 20:28:17.644838656,ExoClock observation
Maciejewski 2020,-0.0,2.4,2.4,2013-09-01 13:10:59.736017920,ExoClock literature
Maxted et al. (2016),-3.312,2.88,2.88,2013-09-01 13:07:40.800000000,ETD
