observer,oc,oceu,ocel,date,source
jean pascal vignes,-0.4,0.4,0.4,2022-04-01 18:29:22.406413312,ExoClock observation
Vignes jean pascal,1.44,0.4608,0.4608,2022-04-01 18:27:59.615999744,ETD
"Martini m., scavuzzo a., anzola m., amilibia g., ruiz c., balanzino l., morero s., quiñones c.",-2.304,1.0944,1.0944,2022-04-01 18:24:12.384000000,ETD
"M. martini, a. scavuzzo, m. anzola, g. amilibia, c. ruiz, l. balanzino, s. morero, c. quiñones",-3.312,1.1952,1.1952,2022-04-01 18:23:07.584000256,ETD
Yves Jongen,1.2,0.9,0.9,2022-03-23 14:44:35.937621248,ExoClock observation
Yves jongen,4.032,0.8928,0.8928,2022-03-23 14:44:07.007999744,ETD
Yves Jongen,-0.2,0.7,0.7,2021-06-09 16:30:07.915185408,ExoClock observation
Yves jongen,1.44,0.864,0.864,2021-06-09 16:28:31.008000000,ETD
Yves Jongen,0.7,0.4,0.4,2021-06-03 14:00:06.936045056,ExoClock observation
Yves jongen,2.736,0.4176,0.4176,2021-06-03 13:58:56.640000256,ETD
Yves Jongen,1.5,0.6,0.6,2021-05-31 12:45:27.446401024,ExoClock observation
Yves jongen,4.32,0.7632,0.7632,2021-05-31 12:45:04.320000256,ETD
Anaël Wünsche,1.3,0.6,0.6,2021-04-15 17:53:23.102454528,ExoClock observation
Yves Jongen,1.0,0.6,0.6,2021-04-15 17:53:05.102431488,ExoClock observation
Anaël wünsche,3.312,0.6336,0.6336,2021-04-15 17:52:16.032000000,ETD
Yves jongen,2.88,0.6912,0.6912,2021-04-15 17:51:43.200000256,ETD
Anaël Wünsche,-1.6,0.7,0.7,2021-04-12 16:35:01.612807936,ExoClock observation
Anaël wünsche,0.576,0.6768,0.6768,2021-04-12 16:34:04.511999744,ETD
Yves Jongen,1.2,0.6,0.6,2021-02-13 16:44:07.310431232,ExoClock observation
Yves jongen,3.024,0.5904,0.5904,2021-02-13 16:42:48.960000000,ETD
Evans p.,0.72,0.8352,0.8352,2014-06-11 19:49:57.504000000,ETD
Evans p.,2.592,0.5904,0.5904,2014-04-20 22:29:02.112000000,ETD
Evans p.,0.576,1.3392,1.3392,2014-04-17 21:11:32.063999744,ETD
"Mašek m., hoňková k., juryšek j.",2.016,0.5472,0.5472,2014-02-09 17:32:59.136000000,ETD
Tan tg,1.296,0.432,0.432,2013-05-11 00:21:06.624000000,ETD
Tan tg,-1.152,0.648,0.648,2011-06-12 00:18:53.568000256,ETD
Phil evans,-3.312,,,2011-05-30 19:14:52.800000256,ETD
"P. f. l. maxted et al., 2010",-2.592,1.44,1.44,2010-05-26 11:05:16.800000000,ETD
