observer,oc,oceu,ocel,date,source
ERIC MINY,-6.0,3.2,3.2,2021-07-28 12:11:49.441897216,ExoClock observation
Blois sologne astronomie,-4.32,2.5056,2.5056,2021-07-28 12:10:03.936000256,ETD
Samuel diaz lopez,-0.72,2.16,2.16,2021-07-18 12:16:44.832000000,ETD
Javier de elias,-0.144,3.3264,3.3264,2021-06-28 12:23:33.504000000,ETD
Carmelo Falco,-2.0,4.3,4.3,2021-03-30 12:53:19.608957696,ExoClock observation
Anaël Wünsche,2.0,1.4,1.4,2018-09-19 09:45:53.394238720,ExoClock observation
Marc bretton,3.312,1.1952,1.1952,2018-09-19 09:44:11.616000000,ETD
Marc bretton,0.144,1.0656,1.0656,2018-06-01 10:15:23.904000256,ETD
Anaël Wünsche,-3.0,1.7,1.7,2018-06-01 10:15:16.047361536,ExoClock observation
Tomasz popajewski,6.624,5.7024,5.7024,2018-05-12 10:28:06.816000000,ETD
Demangeon et al. 2018,0.4,4.3,4.3,2004-05-16 13:01:54.688320512,ExoClock literature
Demangeon et al. (2017),0.0,4.32,4.32,2004-05-16 13:00:28.800000128,ETD
