date,observer,oc,oce,source
2021-05-24,Giuseppe Marino,1.9,1.7,ExoClock observation
2021-05-15,Mercedes Correa,4.6,4.3,ExoClock observation
2021-04-19,Adrian Jones,1.7,1.4,ExoClock observation
2021-04-10,Carmelo Falco,-0.1,1.3,ExoClock observation
2020-05-30,Martin Crow,0.2,1.0,ExoClock observation
2020-05-30,Adrian Jones,2.6,2.7,ExoClock observation
2020-05-30,Simon Dawes,3.3,2.0,ExoClock observation
2020-05-21,Marc Deldem,-1.2,1.4,ExoClock observation
2020-05-21,Ana\xc3\xabl W\xc3\xbcnsche,0.1,1.6,ExoClock observation
2020-04-25,Fabio Mortari,3.6,2.7,ExoClock observation
2020-04-16,Adrian Jones,-1.4,5.8,ExoClock observation
2013-04-30,Raetz et al. 2015,0.2,2.3,ExoClock literature
2012-04-25,Wong et al. 2015,-0.7,0.4,ExoClock literature
2012-04-16,Wong et al. 2015,-0.3,0.4,ExoClock literature
2012-02-25,Raetz et al. 2015,0.5,1.3,ExoClock literature
2012-02-07,Raetz et al. 2015,1.3,2.0,ExoClock literature
2011-03-30,Raetz et al. 2015,0.8,0.8,ExoClock literature
2009-05-12,Johnson et al. 2009,1.1,0.4,ExoClock literature
2008-12-26,Blecic et al. 2013,-0.5,0.3,ExoClock literature
2007-12-29,Joshi et al. 2009,-0.4,0.8,ExoClock literature
