observer,oc,oceu,ocel,date,source
Yves jongen,2.592,2.9664,2.9664,2021-02-08 16:22:05.663999744,ETD
Yves Jongen,1.8,2.2,2.2,2021-02-08 16:21:20.675558656,ExoClock observation
Yves jongen,5.616,1.3536,1.3536,2021-01-14 19:51:50.688000000,ETD
Yves Jongen,3.2,1.4,1.4,2021-01-14 19:49:26.661143296,ExoClock observation
F. lomoz,9.36,1.944,1.944,2020-04-11 10:30:41.472000256,ETD
F. lomoz,-12.096,3.0816,3.0816,2020-04-11 10:09:13.247999744,ETD
Philippe chatela,-0.72,4.0032,4.0032,2019-03-15 16:46:22.368000000,ETD
Anastasia Kokori,-1.1,1.9,1.9,2018-04-01 16:59:50.070716928,ExoClock observation
Anastasia Kokori,0.6,1.9,1.9,2018-03-27 17:42:52.467854592,ExoClock observation
Hellier et al. 2015,0.0,0.6,0.6,2012-01-01 21:15:58.348815104,ExoClock literature
Hellier et al. (2014),-1.152,0.576,0.576,2012-01-01 21:14:49.920000256,ETD
