observer,oc,oceu,ocel,date,source
Trnka j.,5.76,1.1232,1.1232,2009-10-30 08:13:40.512000000,ETD
Poddaný s.,-0.72,1.9872,1.9872,2009-10-30 08:07:11.712000000,ETD
Filip Walter,-2.9,1.6,1.6,2009-10-30 08:06:36.522264064,ExoClock observation
Stanislav poddaný,-1.728,1.2672,1.2672,2009-10-30 08:06:08.640000000,ETD
Brát l.,-1.584,1.9872,1.9872,2009-09-07 11:11:43.008000000,ETD
Srdoc,-1.728,1.152,1.152,2009-08-31 10:00:20.159999744,ETD
Srdoc,5.184,2.88,2.88,2009-08-24 08:55:58.079999744,ETD
Garlitz,3.312,2.736,2.736,2009-08-20 20:18:31.680000000,ETD
Tieman b.,2.16,1.8,1.8,2009-08-13 19:06:01.440000256,ETD
Alessandro Marchini,-2.7,2.2,2.2,2008-11-22 10:29:44.560333312,ExoClock observation
Mendez,1.152,0.864,0.864,2008-11-15 09:20:52.799999744,ETD
Gary,1.008,12.672,12.672,2008-10-14 16:00:02.880000256,ETD
Ayiomamitis,-1.44,1.872,1.872,2008-09-02 08:49:55.200000256,ETD
Naves,0.576,1.44,1.44,2008-07-18 13:08:41.280000256,ETD
Bruce l. gary,2.88,,,2007-12-30 15:19:35.039999744,ETD
Bruce l. gary,-0.432,,,2007-10-24 15:59:11.040000256,ETD
Miller-Ricci et al. 2008,-0.1,1.1,1.1,2005-09-12 17:55:33.020156672,ExoClock literature
Miller-ricci et al 2008,-0.432,1.1376,1.1376,2005-09-12 17:54:29.087999872,ETD
Miller-Ricci et al. 2008,0.5,1.1,1.1,2005-09-09 05:20:30.628824192,ExoClock literature
Miller-ricci et al 2008,0.288,1.08,1.08,2005-09-09 05:19:28.703999872,ETD
Miller-Ricci et al. 2008,-0.1,0.9,0.9,2005-09-05 16:44:16.237439872,ExoClock literature
Miller-ricci et al 2008,-0.432,0.936,0.936,2005-09-05 16:43:12.287999744,ETD
Miller-Ricci et al. 2008,-0.5,0.9,0.9,2005-09-02 04:08:13.846110976,ExoClock literature
Miller-ricci et al 2008,-0.864,0.8928,0.8928,2005-09-02 04:07:10.559999744,ETD
Miller-Ricci et al. 2008,-0.5,0.8,0.8,2005-08-29 15:32:35.454732416,ExoClock literature
Miller-ricci et al 2008,-0.864,0.8064,0.8064,2005-08-29 15:31:32.160000000,ETD
Miller-Ricci et al. 2008,-0.5,0.8,0.8,2005-08-26 02:56:57.063394176,ExoClock literature
Miller-ricci et al 2008,-0.864,0.8064,0.8064,2005-08-26 02:55:51.168000000,ETD
Miller-Ricci et al. 2008,0.5,0.8,0.8,2005-08-22 14:22:18.672012032,ExoClock literature
  miller-ricci et al 2008,0.144,0.792,0.792,2005-08-22 14:21:11.520000000,ETD
Miller-Ricci et al. 2008,-0.6,0.9,0.9,2005-08-19 01:45:34.280669696,ExoClock literature
Miller-ricci et al 2008,-1.008,0.8928,0.8928,2005-08-19 01:44:26.591999744,ETD
Miller-Ricci et al. 2008,1.6,0.8,0.8,2005-08-15 13:12:07.889299456,ExoClock literature
Miller-ricci et al 2008,1.152,0.7632,0.7632,2005-08-15 13:10:59.519999872,ETD
Miller-Ricci et al. 2008,0.2,0.9,0.9,2005-08-12 00:35:05.497974144,ExoClock literature
Miller-ricci et al 2008,-0.144,0.864,0.864,2005-08-12 00:34:03.360000256,ETD
Miller-Ricci et al. 2008,1.3,0.7,0.7,2005-08-08 12:00:33.106599808,ExoClock literature
Miller-ricci et al 2008,0.864,0.7344,0.7344,2005-08-08 11:59:23.712000256,ETD
Miller-Ricci et al. 2008,1.2,1.1,1.1,2005-08-04 23:24:48.715213568,ExoClock literature
Miller-ricci et al 2008,0.864,1.0656,1.0656,2005-08-04 23:23:42.720000256,ETD
Miller-Ricci et al. 2008,0.6,0.9,0.9,2004-08-28 01:47:08.753301504,ExoClock literature
Miller-ricci et al 2008,0.144,0.8784,0.8784,2004-08-28 01:46:05.087999872,ETD
Miller-Ricci et al. 2008,-0.5,0.7,0.7,2004-08-24 13:10:24.361959040,ExoClock literature
Miller-ricci et al 2008,-1.152,0.7056,0.7056,2004-08-24 13:09:14.975999744,ETD
Miller-Ricci et al. 2008,-0.6,1.0,1.0,2004-08-17 11:59:01.579194368,ExoClock literature
Miller-ricci et al 2008,-1.152,0.9792,0.9792,2004-08-17 11:57:52.128000128,ETD
Ohshima o.,-5.904,1.7712,1.7712,2004-07-13 05:56:50.784000128,ETD
Nyholm a.,6.768,2.9664,2.9664,2003-10-26 10:12:19.007999744,ETD
"Kouprianov v.v., gorshanov d. l., sokov e. n.",7.488,5.2272,5.2272,2003-10-19 09:01:40.224000000,ETD
"Gorshanov d. l., devyatkin a.v., sokov e. n.",-0.72,1.7712,1.7712,2003-08-13 09:36:23.327999872,ETD
Agol et al 2007,0.144,0.2448,0.2448,2003-07-05 15:05:17.087999872,ETD
Agol et al 2007,0.0,0.3024,0.3024,2003-06-25 01:18:12.384000000,ETD
Agol et al 2007,-0.288,0.1872,0.1872,2003-05-31 09:08:27.168000128,ETD
Agol et al 2007,0.0,0.2592,0.2592,2003-05-03 04:23:36.384000256,ETD
Agol et al 2007,-0.432,0.4176,0.4176,2002-09-30 04:09:16.704000256,ETD
Agol et al 2007,1.008,0.7344,0.7344,2002-01-15 20:49:04.223999872,ETD
Agol et al 2007,0.432,0.8352,0.8352,2001-11-09 21:31:27.839999744,ETD
"Devyatkin a.v., gorshanov d. l.",4.464,2.8656,2.8656,2001-10-23 06:37:16.895999744,ETD
Agol et al 2007,-0.0,0.4032,0.4032,2001-09-10 23:25:03.936000128,ETD
Agol et al 2007,0.72,0.7056,0.7056,2001-06-11 07:59:17.376000256,ETD
"Gorshanov d. l., devyatkin a.v., sokov e. n.",1.728,4.104,4.104,2000-10-18 04:12:31.104000128,ETD
"Gorshanov d. l., devyatkin a.v., sokov e. n.",-7.056,3.6864,3.6864,2000-09-16 10:42:58.464000128,ETD
"Gorshanov d. l., devyatkin a.v., sokov e. n.",0.432,3.5568,3.5568,2000-09-09 09:39:16.127999872,ETD
"Gorshanov d. l., devyatkin a.v., sokov e. n.",-1.44,7.5744,7.5744,2000-09-02 08:26:01.824000256,ETD
"Gorshanov d. l., devyatkin a.v., sokov e. n.",13.392,6.3648,6.3648,2000-08-26 07:29:36.672000256,ETD
Agol et al 2007,-0.0,0.5328,0.5328,2000-05-12 13:27:02.016000128,ETD
Agol et al 2007,0.0,0.1872,0.1872,2000-05-05 12:15:52.127999872,ETD
Agol et al 2007,0.0,0.36,0.36,2000-04-28 11:04:33.599999744,ETD
Agol et al 2007,0.0,0.216,0.216,2000-04-24 22:28:57.792000256,ETD
