date,observer,oc,oce,source
2021-10-06,Yves Jongen,9.2,1.2,ExoClock observation
2021-07-15,Yves Jongen,12.6,1.3,ExoClock observation
2021-07-11,Yves Jongen,7.5,2.6,ExoClock observation
