,index,date,observer,oc,oce,source
0,1,2021-01-09,Yves Jongen,-0.7,4.3,ExoClock observation
1,2,2020-12-08,T\xc3\xb5nis Eenm\xc3\xa4e,1.4,2.6,ExoClock observation
2,3,2020-11-17,Yves Jongen,-1.2,2.3,ExoClock observation
3,0,2012-12-24,Hartman et al. 2015,-0.1,0.5,ExoClock literature
