observer,oc,oceu,ocel,date,source
"Eduardo fernández-lajús, romina p. di sisto",-12.24,0.936,0.936,2021-10-03 17:23:13.343999744,ETD
Yves Jongen,2.1,0.9,0.9,2020-11-02 13:51:20.971004160,ExoClock observation
Yves jongen,1.008,0.7056,0.7056,2020-11-02 13:50:14.784000000,ETD
Yves Jongen,-0.7,0.9,0.9,2020-10-31 16:37:09.972079360,ExoClock observation
Yves jongen,-1.44,0.7632,0.7632,2020-10-31 16:36:28.800000256,ETD
Yves Jongen,-0.0,1.3,1.3,2020-10-30 18:02:10.472637696,ExoClock observation
Yves jongen,-1.296,0.9792,0.9792,2020-10-30 18:00:52.704000256,ETD
"Eduardo fernández-lajús, romina p. di sisto",-1.728,1.2528,1.2528,2019-09-25 16:35:45.600000000,ETD
Wilkins et al. 2017,-1.4,0.6,0.6,2015-10-23 19:13:25.532370432,ExoClock literature
Wilkins et al. 2017,0.0,0.4,0.4,2015-08-20 18:47:47.569358592,ExoClock literature
Wilkins et al. 2017,-0.7,1.2,1.2,2014-08-26 03:32:52.777149184,ExoClock literature
Maxted et al. 2013,1.0,1.9,1.9,2011-11-10 13:20:30.866293504,ExoClock literature
Curtis i.,2.016,2.7072,2.7072,2011-10-17 01:53:32.639999744,ETD
Maxted et al. 2013,1.2,0.7,0.7,2011-01-08 14:00:55.543103744,ExoClock literature
Maxted et al. 2013,0.2,0.7,0.7,2010-12-23 13:53:10.052367872,ExoClock literature
Ivan curtis,1.152,,,2010-11-14 00:55:05.664000000,ETD
Evans p.,5.472,1.2816,1.2816,2010-11-01 19:15:23.904000256,ETD
Maxted et al. 2013,1.3,1.3,1.3,2010-10-03 14:44:47.099137792,ExoClock literature
Maxted et al. 2013,-1.0,0.6,0.6,2010-09-30 18:55:24.600756224,ExoClock literature
Maxted et al. 2013,0.1,0.1,0.1,2010-08-23 04:33:09.123094016,ExoClock literature
Sauer t.,-1.008,1.512,1.512,2010-07-15 14:08:41.568000256,ETD
Sauer t.,-2.88,0.576,0.576,2010-07-14 15:31:06.240000000,ETD
Maxted et al. 2013,-0.1,0.1,0.1,2010-01-24 07:18:01.244896256,ExoClock literature
Unda-sanzana e.,-0.864,3.1824,3.1824,2009-12-17 15:29:38.111999744,ETD
Brown m.,12.816,2.8944,2.8944,2009-10-25 22:24:28.224000256,ETD
Brown m.,1.872,2.4192,2.4192,2009-10-08 00:55:26.400000256,ETD
Tifner f.,-1.584,1.6128,1.6128,2009-09-28 14:55:03.648000256,ETD
Southworth et al 2009,-1.008,0.1296,0.1296,2009-09-09 19:01:49.583999744,ETD
Southworth et al 2009,-1.008,0.1238,0.1238,2009-09-09 19:01:49.238400256,ETD
Southworth et al 2009,-1.008,0.1152,0.1152,2009-09-09 19:01:49.238400256,ETD
C. hellier et al. 2009,-0.0,0.5472,0.5472,2007-04-30 11:33:32.832000256,ETD
Hellier et al. 2009,-0.0,0.5,0.5,2007-04-29 12:57:53.323184128,ExoClock literature
