observer,oc,oceu,ocel,date,source
Anaël Wünsche,1.1,1.0,1.0,2021-10-25 14:47:45.659505152,ExoClock observation
Anaël wünsche,-29.52,0.8928,0.8928,2021-10-25 14:47:33.504000000,ETD
Anaël Wünsche,2.0,1.0,1.0,2021-10-17 18:31:14.956798464,ExoClock observation
Anaël wünsche,-29.232,1.008,1.008,2021-10-17 18:30:20.448000256,ETD
Yves Jongen,1.0,1.2,1.2,2021-09-08 13:03:11.443164672,ExoClock observation
Yves jongen,-29.376,1.368,1.368,2021-09-08 13:02:56.543999744,ETD
Anaël wünsche,-28.08,0.6624,0.6624,2021-09-04 14:55:23.520000000,ETD
"Eduardo fernández lajús, romina p. di sisto",-18.144,0.5616,0.5616,2021-07-07 18:54:23.328000256,ETD
Yves Jongen,2.2,1.4,1.4,2021-07-07 18:45:05.821453056,ExoClock observation
Yves jongen,-29.088,1.008,1.008,2021-07-07 18:43:21.504000000,ETD
Yves Jongen,-0.8,2.6,2.6,2020-09-16 13:49:09.469444096,ExoClock observation
Yves jongen,-29.664,1.5264,1.5264,2020-09-16 13:47:44.448000256,ETD
Yves Jongen,3.4,1.3,1.3,2020-09-12 15:44:39.118077440,ExoClock observation
Yves jongen,-24.912,1.5264,1.5264,2020-09-12 15:43:47.424000000,ETD
Phil Evans,-0.8,0.6,0.6,2020-09-12 15:40:27.118076416,ExoClock observation
Yves Jongen,1.1,1.6,1.6,2020-09-04 19:24:56.415366144,ExoClock observation
Yves jongen,-27.648,1.1952,1.1952,2020-09-04 19:23:33.792000000,ETD
Gibson et al. 2013,0.1,0.2,0.2,2011-09-25 04:31:57.732453376,ExoClock literature
Dragomir et al. 2011,-0.7,1.1,1.1,2010-09-05 18:17:59.299154944,ExoClock literature
"Dragomir et al., 2011",-1.872,1.0512,1.0512,2010-09-05 18:17:57.408000256,ETD
Dragomir et al. 2011,-0.8,1.0,1.0,2010-09-01 20:09:10.947859968,ExoClock literature
Hellier et al. 2010,-1.7,5.8,5.8,2010-05-03 05:38:24.055671296,ExoClock literature
C. hellier et al. 2010,0.0,2.16,2.16,2007-05-28 07:55:55.199999744,ETD
