observer,oc,oceu,ocel,date,source
"Valentina garcia ocampos, katelyn thomas",29.664,4.3344,4.3344,2021-10-25 16:05:55.392000000,ETD
F. lomoz,3.888,1.9008,1.9008,2021-10-01 09:57:22.175999744,ETD
F. lomoz,0.144,1.3536,1.3536,2021-10-01 09:53:36.672000256,ETD
Taewoo Kim,1.8,0.9,0.9,2021-09-24 03:24:22.216329472,ExoClock observation
Wonseok Kang,1.3,1.4,1.4,2021-09-24 03:23:52.216331264,ExoClock observation
Wonseok kang,0.72,1.4976,1.4976,2021-09-24 03:23:18.816000256,ETD
Yves Jongen,3.5,0.7,0.7,2021-08-01 19:39:44.837745152,ExoClock observation
Yves jongen,2.592,0.7056,0.7056,2021-08-01 19:38:49.632000256,ETD
Anaël Wünsche,2.1,0.7,0.7,2021-07-15 20:26:20.126385408,ExoClock observation
Yves Jongen,1.3,0.7,0.7,2021-07-15 20:25:32.126404352,ExoClock observation
Anaël wünsche,1.296,0.7344,0.7344,2021-07-15 20:25:29.856000000,ETD
Yves jongen,0.0,0.8064,0.8064,2021-07-15 20:24:17.280000000,ETD
Yves Jongen,2.4,1.0,1.0,2020-11-27 14:09:19.900778496,ExoClock observation
Yves jongen,1.152,1.296,1.296,2020-11-27 14:08:01.824000000,ETD
Yves Jongen,3.1,1.4,1.4,2020-07-31 19:45:56.921263104,ExoClock observation
Yves jongen,0.72,1.1088,1.1088,2020-07-31 19:43:32.160000256,ETD
Phil Evans,-1.0,1.0,1.0,2020-07-31 19:41:50.921269760,ExoClock observation
Carmelo Falco,-0.7,2.2,2.2,2020-07-24 13:11:17.187824128,ExoClock observation
Yves jongen,1.296,0.8352,0.8352,2020-07-14 20:32:10.752000000,ETD
Yves Jongen,0.4,1.2,1.2,2020-07-14 20:31:14.209883904,ExoClock observation
Olivier gerteis,-35.28,4.176,4.176,2019-10-29 11:34:48.864000256,ETD
Laloum didier,2.448,2.3184,2.3184,2019-09-30 10:09:07.200000256,ETD
F. lomoz,13.968,4.176,4.176,2018-09-29 10:27:08.064000256,ETD
Yves jongen,13.68,3.2832,3.2832,2018-09-29 10:26:57.696000000,ETD
F. lomoz,-0.864,3.2832,3.2832,2018-09-29 10:12:25.920000256,ETD
Addison et al. 2019,-0.1,0.5,0.5,2018-08-07 02:26:48.821743616,ExoClock literature
"Eduardo fernández-lajús, romina p. di sisto",-6.912,0.576,0.576,2017-10-22 15:55:48.000000000,ETD
František lomoz,-1.872,1.8,1.8,2016-12-04 07:12:38.880000256,ETD
František lomoz,-6.624,3.1248,3.1248,2016-12-04 07:07:52.896000256,ETD
Bernasconi laurent,-3.168,1.512,1.512,2016-10-31 08:47:21.408000256,ETD
Rob trudel,-7.2,2.808,2.808,2015-12-11 13:44:43.007999744,ETD
"Dittler, ullrich",0.72,2.232,2.232,2015-10-31 08:57:51.263999744,ETD
Gerteis o.,0.576,2.7072,2.7072,2014-09-26 10:40:10.848000000,ETD
René r.,-6.768,1.8288,1.8288,2013-12-02 07:27:33.984000256,ETD
Turner et al. 2016,0.1,1.1,1.1,2013-10-19 16:29:13.062696704,ExoClock literature
Turner et al. 2016,-0.5,0.9,0.9,2013-10-19 16:28:37.062690816,ExoClock literature
Evans p.,1.008,1.4688,1.4688,2013-09-27 20:57:35.712000256,ETD
Moyano et al. 2017,-1.5,0.4,0.4,2013-07-31 16:48:07.994863104,ExoClock literature
Moyano et al. 2017,-4.3,2.0,2.0,2012-08-16 16:03:56.789730304,ExoClock literature
Moyano et al. 2017,1.2,0.9,0.9,2012-08-11 19:48:52.300798720,ExoClock literature
Moyano et al. 2017,1.2,0.7,0.7,2012-08-11 19:48:52.300798720,ExoClock literature
Moyano et al. 2017,-1.1,1.4,1.4,2012-08-11 19:46:34.300782592,ExoClock literature
Sauer t.,-1.728,0.6912,0.6912,2012-07-18 14:03:04.607999744,ETD
Turner et al. 2016,-0.0,1.9,1.9,2011-10-13 20:21:44.740794112,ExoClock literature
Mancini et al. 2013,1.0,0.4,0.4,2011-10-06 13:51:53.007321856,ExoClock literature
Mancini et al. 2013,0.8,0.7,0.7,2011-10-06 13:51:41.007306496,ExoClock literature
Mancini et al. 2013,0.3,0.5,0.5,2011-10-06 13:51:11.007308288,ExoClock literature
Mancini et al. 2013,0.6,0.4,0.4,2011-10-01 17:30:54.518379264,ExoClock literature
Mancini et al. 2013,-0.1,0.2,0.2,2011-10-01 17:30:12.518365696,ExoClock literature
Mancini et al. 2013,-0.5,0.3,0.3,2011-10-01 17:29:48.518375168,ExoClock literature
Lomoz f.,3.456,2.3472,2.3472,2011-09-24 11:02:57.696000000,ETD
Lomoz f.,-5.472,3.528,3.528,2011-09-24 10:53:57.696000256,ETD
Evans p.,1.008,2.16,2.16,2011-09-09 21:58:45.120000256,ETD
Mancini et al. 2013,0.1,0.2,0.2,2011-09-02 15:26:57.584627968,ExoClock literature
Turner et al. 2016,0.7,0.3,0.3,2010-08-25 09:03:17.934713856,ExoClock literature
Anderson et al. 2012,-0.0,0.6,0.6,2010-08-25 09:02:35.934700288,ExoClock literature
"D. r. anderson et al., 2011",-1.152,0.576,0.576,2010-08-25 09:01:26.399999744,ETD
