observer,oc,oceu,ocel,date,source
Giovanni Battista Casalnuovo,-3.4,2.2,2.2,2021-11-06 09:09:28.485107968,ExoClock observation
Carmelo Falco,-3.0,1.7,1.7,2021-08-30 09:58:00.189129728,ExoClock observation
Yves jongen,-5.328,2.2032,2.2032,2020-09-16 10:11:41.855999744,ETD
Yves Jongen,0.1,1.0,1.0,2020-09-13 17:02:14.741748992,ExoClock observation
Yves jongen,-1.296,0.9792,0.9792,2020-09-13 17:00:53.280000000,ETD
Taewoo Kim,-1.1,1.2,1.2,2020-08-20 05:47:10.315178752,ExoClock observation
Iakovos Strikis,-0.4,2.2,2.2,2020-08-17 12:32:59.823339008,ExoClock observation
Pere guerra,-1.872,1.0656,1.0656,2019-09-04 12:47:34.656000256,ETD
Dimitrios Deligeorgopoulos,-0.8,3.2,3.2,2018-12-20 06:15:30.143053824,ExoClock observation
Gabriel murawski,2.88,3.6432,3.6432,2018-09-02 12:24:14.975999744,ETD
Salvatore pluchino,-0.144,3.5856,3.5856,2017-08-31 11:53:02.688000256,ETD
Pierre le cam,-5.472,1.9296,1.9296,2016-10-06 12:47:55.392000256,ETD
Josep gaitan,2.736,2.2608,2.2608,2016-09-28 09:11:26.880000000,ETD
David molina,-0.864,1.3968,1.3968,2016-08-18 14:24:46.656000000,ETD
Stan shadick,-3.312,2.4192,2.4192,2015-12-01 14:34:15.168000000,ETD
Anaël Wünsche,1.0,0.4,0.4,2015-11-04 10:09:51.570223872,ExoClock observation
Marc bretton,-0.72,0.4752,0.4752,2015-11-04 10:08:08.447999744,ETD
Robert majewski,2.448,3.1968,3.1968,2015-11-01 16:56:26.304000256,ETD
Gaitan j.,-14.4,7.8624,7.8624,2014-08-26 10:14:28.608000256,ETD
René r.,-3.312,4.248,4.248,2013-12-08 10:37:35.328000000,ETD
Benni p.,0.72,1.224,1.224,2013-11-08 12:57:58.464000256,ETD
Zibar m.,3.888,2.0592,2.0592,2013-10-31 09:16:28.416000256,ETD
Benni p.,-2.736,1.152,1.152,2013-10-28 15:55:02.208000256,ETD
Evans p.,0.72,1.3392,1.3392,2013-08-18 23:31:44.832000000,ETD
Sun et al. 2015,2.0,2.0,2.0,2012-11-20 02:45:32.309755648,ExoClock literature
Sun et al. 2015,2.0,0.9,0.9,2012-11-20 02:45:32.309755648,ExoClock literature
Shadic s.,8.064,3.2544,3.2544,2012-01-01 14:21:32.256000256,ETD
Sada et al. 2012,-2.1,0.5,0.5,2011-10-14 17:59:57.517414400,ExoClock literature
"Ivanov a. v., sokov e. n.",-2.88,2.5056,2.5056,2011-10-09 07:29:23.712000256,ETD
Gillier ch.,4.464,2.4048,2.4048,2011-09-28 10:37:16.320000000,ETD
Vanhuysse m.,0.288,1.0944,1.0944,2011-08-29 12:49:25.248000000,ETD
Vrašťák m.,0.144,1.0368,1.0368,2011-08-29 12:49:17.471999744,ETD
Husar d.,-4.608,5.5728,5.5728,2010-12-14 06:11:29.472000256,ETD
Shawn dvorak,-1.872,1.7568,1.7568,2010-12-11 12:59:16.224000000,ETD
Stacy irwin,-13.68,1.368,1.368,2010-12-11 12:47:27.743999744,ETD
Curtis i.,-9.792,4.0032,4.0032,2010-11-17 01:37:31.008000000,ETD
Lomoz f.,-2.592,2.2608,2.2608,2010-11-14 08:29:52.511999744,ETD
Sun et al. 2015,0.9,1.1,1.1,2010-11-06 04:48:43.545585664,ExoClock literature
Sun et al. 2015,0.3,2.7,2.7,2010-11-06 04:48:07.545579776,ExoClock literature
Shadick s.,0.432,1.8576,1.8576,2010-10-31 18:18:33.695999744,ETD
"Gajdoš š., világi j.",0.72,1.4544,1.4544,2010-10-26 07:49:03.936000000,ETD
Maxted et al. 2010,0.4,0.7,0.7,2009-11-15 01:19:37.114543360,ExoClock literature
"P. f. l maxted et al., 2010",-0.576,0.72,0.72,2009-11-15 01:18:37.440000256,ETD
