observer,oc,oceu,ocel,date,source
Alessandro Nastasi,8.7,7.2,7.2,2021-05-23 10:39:23.836571648,ExoClock observation
Carmelo Falco,4.6,1.9,1.9,2021-05-23 10:35:17.836578304,ExoClock observation
