observer,oc,oceu,ocel,date,source
Yves Jongen,0.4,4.3,4.3,2021-10-12 16:35:03.331205376,ExoClock observation
Yves jongen,-2.88,2.8368,2.8368,2021-10-12 16:31:50.591999744,ETD
Yves jongen,5.472,4.5072,4.5072,2021-09-02 19:16:38.208000256,ETD
Yves Jongen,-3.8,2.6,2.6,2020-11-04 18:17:28.387192064,ExoClock observation
Yves jongen,-5.616,2.1312,2.1312,2020-11-04 18:15:37.440000000,ETD
Yves Jongen,2.3,2.2,2.2,2020-10-18 16:04:54.240032256,ExoClock observation
Yves jongen,1.152,2.5632,2.5632,2020-10-18 16:03:48.383999744,ETD
Phil Evans,4.2,1.6,1.6,2020-09-28 17:25:01.401606144,ExoClock observation
Hellier et al. 2014,0.7,1.3,1.3,2012-12-10 08:10:00.201626112,ExoClock literature
Hellier et al. (2013),-0.432,1.296,1.296,2012-12-10 08:08:52.800000256,ETD
